Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff
121.00961,3,30.51723,64.90768,0.00000,0.00000,0.00000,0.00000,0.00000,0.17720,0.20981,1.92887,-0.01637,0.10884,0.04546,29.70653,-1.13807,6.89410,-1.48263,4.54934,-64.90768,-0.01816,-5.11970,-0.16214,0.05447,2.01822,-4.24550,1,0.01833,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1521.0,1501.0,1500.0,0.0,1783.0,0.85375,0.85375,203.82689,1.64222,-0.59638
121.11024,3,31.06082,64.97063,0.00000,0.00000,0.00000,0.00000,0.00000,0.17631,0.20659,1.93289,-0.01763,-0.05559,0.04140,30.65525,-0.27901,4.99521,-2.48885,7.55675,-64.97063,-0.00398,-0.45106,-0.04371,-0.06973,1.94660,-1.65819,1,-0.03927,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1455.0,1501.0,1500.0,0.0,1785.0,0.85625,0.85625,202.96857,1.27700,-0.08401
121.21086,3,31.21909,65.04157,0.00000,0.00000,0.00000,0.00000,0.00000,0.17512,0.20075,1.93595,-0.01807,-0.03660,0.03697,30.94261,0.23159,4.13916,-3.51223,10.55321,-65.04157,0.00536,-0.22869,0.02792,-0.31661,1.62481,-0.12324,1,-0.01716,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1485.0,1500.0,1500.0,0.0,1777.0,0.84625,0.84625,194.63654,1.15117,-0.05850
121.31149,3,32.28932,65.13013,0.00000,0.00000,0.00000,0.00000,0.00000,0.17352,0.18296,1.93673,-0.01653,-0.26377,0.03952,31.50977,-2.67165,6.52662,-4.55349,13.53866,-65.13013,0.03234,-0.15207,-0.38154,0.47221,2.39928,-3.06724,1,-0.09134,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1393.0,1500.0,1500.0,0.0,1768.0,0.83500,0.83500,181.02646,1.38857,-0.04496
121.41211,3,30.43811,65.24395,0.00000,0.00000,0.00000,0.00000,0.00000,0.17207,0.16152,1.93722,-0.01389,-0.18953,0.04471,30.07434,0.31837,4.68092,-5.61318,16.51416,-65.24395,0.02464,1.70768,0.03728,-0.22505,1.92871,-0.91617,1,-0.08726,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1397.0,1500.0,1500.0,0.0,1756.0,0.82000,0.82000,179.28148,1.18495,0.15363
121.51273,3,32.54226,65.37296,0.00000,0.00000,0.00000,0.00000,0.00000,0.17112,0.14505,1.93934,-0.01138,-0.12823,0.05118,32.42367,-0.53563,2.72347,-6.68892,19.48120,-65.37296,0.02019,4.83046,-0.08026,-0.46984,1.84161,2.04545,1,-0.09774,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1388.0,1500.0,1500.0,0.0,1744.0,0.80500,0.80500,158.67433,0.81136,0.43730
121.61336,3,30.17776,65.49883,0.00000,0.00000,0.00000,0.00000,0.00000,0.17082,0.14425,1.94468,-0.00979,0.01480,0.05325,29.91561,1.76971,3.55272,-7.77876,22.44208,-65.49883,0.01346,1.52828,0.22428,-0.78726,1.40319,-0.16510,1,-0.06720,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1423.0,1500.0,1500.0,0.0,1733.0,0.79125,0.79125,160.41142,1.02926,0.13987
121.71398,3,31.58020,65.61427,0.00000,0.00000,0.00000,0.00000,0.00000,0.17090,0.15305,1.95154,-0.00889,0.24178,0.04816,31.53129,-1.10833,1.36339,-8.88230,25.39535,-65.61427,0.00119,1.92109,-0.15365,-1.00246,1.65947,3.67931,1,-0.01048,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1505.0,1500.0,1500.0,0.0,1728.0,0.78500,0.78500,149.70557,0.70966,0.16959
121.81461,3,31.77679,65.71064,0.00000,0.00000,0.00000,0.00000,0.00000,0.17119,0.16638,1.95876,-0.00817,0.10715,0.04650,31.54897,-1.80589,3.34149,-9.99812,28.33975,-65.71064,0.00820,1.00489,-0.24982,-0.86905,1.41231,2.02628,1,-0.04451,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1449.0,1500.0,1500.0,0.0,1737.0,0.79625,0.79625,156.33630,0.96994,0.07419
121.91523,3,31.63499,65.80149,0.00000,0.00000,0.00000,0.00000,0.00000,0.17142,0.17353,1.96476,-0.00730,-0.00171,0.04558,31.22318,0.24373,5.08193,-0.67440,1.72921,-65.80149,0.01176,-0.71494,0.02754,-0.42452,1.75250,-1.28728,1,-0.04538,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1448.0,1500.0,1500.0,0.0,1742.0,0.80250,0.80250,161.26723,1.22544,-0.10056
122.01585,3,30.39050,65.89813,0.00000,0.00000,0.00000,0.00000,0.00000,0.17143,0.16938,1.96875,-0.00608,0.00040,0.04495,29.97120,0.83865,4.96045,-1.81824,4.65099,-65.89813,0.01011,-1.68957,0.10535,-0.49976,1.61074,-0.91367,1,-0.01484,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1483.0,1500.0,1500.0,0.0,1736.0,0.79500,0.79500,161.98114,1.27420,-0.21629
122.11648,3,32.31768,65.98946,0.00000,0.00000,0.00000,0.00000,0.00000,0.17156,0.16595,1.97282,-0.00501,-0.03947,0.04428,31.98005,0.26651,4.65165,-2.97526,7.56227,-65.98946,0.01007,-0.61859,0.03116,-0.46284,1.81633,-0.80889,1,-0.02705,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1469.0,1500.0,1500.0,0.0,1746.0,0.80750,0.80750,161.45961,1.15056,-0.08703
122.21710,3,31.01171,66.08551,0.00000,0.00000,0.00000,0.00000,0.00000,0.17162,0.15635,1.97593,-0.00373,-0.09644,0.04851,30.72751,-0.11466,4.18726,-4.14680,10.46278,-66.08551,0.01311,0.90050,-0.02134,-0.27900,1.63888,0.78497,1,-0.05236,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1440.0,1500.0,1500.0,0.0,1742.0,0.80250,0.80250,164.21722,1.10482,0.06543
122.31773,3,33.41635,66.17148,0.00000,0.00000,0.00000,0.00000,0.00000,0.17207,0.15742,1.98103,-0.00304,0.13035,0.04538,33.07034,-0.98021,4.69514,-5.33128,13.35541,-66.17148,0.00262,-3.27484,-0.14443,-0.12796,1.80656,1.29231,1,0.02529,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1530.0,1500.0,1500.0,0.0,1742.0,0.80250,0.80250,152.82292,1.16219,-0.32168
122.41835,3,31.81345,66.24463,0.00000,0.00000,0.00000,0.00000,0.00000,0.17256,0.15785,1.98587,-0.00235,-0.07226,0.04663,31.27110,1.26847,5.71008,-6.52851,16.23916,-66.24463,0.00946,-1.42845,0.16745,-0.32375,1.84333,-2.53791,1,-0.04363,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1450.0,1500.0,1500.0,0.0,1736.0,0.79500,0.79500,155.31871,1.30244,-0.17004
122.51897,3,31.79860,66.32935,0.00000,0.00000,0.00000,0.00000,0.00000,0.17282,0.14543,1.98875,-0.00137,-0.15874,0.05209,31.33912,0.89868,5.31066,-7.74115,19.11219,-66.32935,0.01471,-0.01344,0.11394,-0.28336,1.39439,-0.17997,1,-0.06458,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1426.0,1500.0,1500.0,0.0,1705.0,0.75625,0.75625,130.18285,1.19515,-0.02373
122.61960,3,30.88454,66.43622,0.00000,0.00000,0.00000,0.00000,0.00000,0.17297,0.12065,1.99024,0.00029,-0.22598,0.06155,30.52161,0.49556,4.69475,-8.96980,21.97434,-66.43622,0.00887,2.23502,0.05679,-0.54744,1.56262,0.02817,1,-0.10821,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1376.0,1500.0,1500.0,0.0,1682.0,0.72750,0.72750,116.61852,1.08223,0.21674
122.72022,3,30.48864,66.53932,0.00000,0.00000,0.00000,0.00000,0.00000,0.17362,0.11220,1.99523,0.00092,0.08446,0.06329,30.41051,-0.31638,2.15829,-10.21060,24.82663,-66.53932,-0.00671,1.85797,-0.04751,-0.87326,1.70915,2.48570,1,-0.03316,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1462.0,1500.0,1500.0,0.0,1671.0,0.71375,0.71375,110.21618,0.77492,0.18240
122.82085,3,29.50521,66.59999,0.00000,0.00000,0.00000,0.00000,0.00000,0.17484,0.13175,2.00507,-0.00046,0.21343,0.06094,29.24009,0.47776,3.91745,-11.45864,27.67024,-66.59999,-0.01311,-2.20165,0.05245,-1.05093,2.01629,-0.40101,1,0.01309,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1515.0,1500.0,1500.0,0.0,1675.0,0.71875,0.71875,117.22839,1.12218,-0.28030
122.92147,3,29.60683,66.64410,0.00000,0.00000,0.00000,0.00000,0.00000,0.17580,0.13927,2.01302,-0.00193,-0.10565,0.06917,28.52872,-2.24320,7.59238,-0.83844,1.87574,-66.64410,-0.00040,-3.01926,-0.29669,-0.28267,2.53990,-3.54987,1,-0.07592,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1413.0,1501.0,1500.0,0.0,1684.0,0.73000,0.73000,123.53490,1.62358,-0.37436
123.02209,3,29.74763,66.70636,0.00000,0.00000,0.00000,0.00000,0.00000,0.17623,0.12439,2.01777,-0.00199,-0.03554,0.07135,29.56174,0.02604,3.32029,-2.11016,4.69272,-66.70636,-0.00617,1.59954,-0.00588,-0.95011,1.76621,2.96583,1,-0.06196,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1429.0,1501.0,1500.0,0.0,1674.0,0.71750,0.71750,115.48106,0.94934,0.16092
123.12272,3,30.71517,66.75239,0.00000,0.00000,0.00000,0.00000,0.00000,0.17679,0.12193,2.02442,-0.00308,-0.01113,0.06850,30.53842,-0.36083,3.27054,-3.39330,7.49804,-66.75239,-0.02143,1.76830,-0.05492,-0.88210,1.60602,2.12361,1,-0.06196,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1429.0,1501.0,1500.0,0.0,1677.0,0.72125,0.72125,113.64247,0.91555,0.16945
123.22334,3,29.57841,66.79072,0.00000,0.00000,0.00000,0.00000,0.00000,0.17719,0.11816,2.03091,-0.00453,0.00560,0.06934,29.27602,-0.02460,4.21854,-4.68845,10.29127,-66.79072,-0.01932,0.53169,-0.01151,-0.38318,1.71377,1.15050,1,-0.06458,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1426.0,1501.0,1500.0,0.0,1696.0,0.74500,0.74500,132.88808,1.11867,0.03535
123.32397,3,30.25305,66.82281,0.00000,0.00000,0.00000,0.00000,0.00000,0.17740,0.11551,2.03749,-0.00650,-0.00315,0.06684,29.93640,-0.56339,4.32916,-5.99702,13.07374,-66.82281,-0.01900,0.05618,-0.08101,-0.35531,1.79834,0.64912,1,-0.04887,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1444.0,1501.0,1500.0,0.0,1708.0,0.76000,0.76000,139.41539,1.13173,-0.02021
123.42459,3,29.79845,66.85744,0.00000,0.00000,0.00000,0.00000,0.00000,0.17731,0.10872,2.04312,-0.00764,0.00381,0.06603,29.50953,2.42824,3.35248,-7.32131,15.84611,-66.85744,-0.00831,1.76988,0.30035,-0.59225,1.78580,-0.03477,1,-0.07505,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1414.0,1501.0,1500.0,0.0,1708.0,0.76000,0.76000,141.43590,0.98260,0.17481
123.52522,3,30.62279,66.88724,0.00000,0.00000,0.00000,0.00000,0.00000,0.17720,0.10523,2.04944,-0.00821,-0.12039,0.06991,29.86300,0.91726,6.71676,-8.66026,18.61079,-66.88724,-0.00893,-1.07631,0.11274,0.43601,1.43387,-2.91179,1,-0.09250,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1394.0,1501.0,1500.0,0.0,1712.0,0.76500,0.76500,140.97688,1.44743,-0.14267
123.62584,3,30.51879,66.92794,0.00000,0.00000,0.00000,0.00000,0.00000,0.17695,0.09702,2.05525,-0.00825,-0.01994,0.07083,29.94890,-4.47107,3.80383,-10.01619,21.36760,-66.92794,-0.00078,0.64987,-0.58353,-0.36005,0.72898,3.42544,1,-0.06720,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1423.0,1501.0,1500.0,0.0,1710.0,0.76250,0.76250,139.83424,1.04048,0.04482
123.72646,3,29.98832,66.94661,0.00000,0.00000,0.00000,0.00000,0.00000,0.17696,0.10836,2.06417,-0.00968,0.18837,0.06353,29.89451,-0.50066,2.31667,-11.38535,24.11812,-66.94661,-0.01688,0.71440,-0.07151,-0.42012,1.76869,2.63413,1,-0.01251,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1479.0,1501.0,1500.0,0.0,1701.0,0.75125,0.75125,135.02382,0.86253,0.05464
123.82709,3,29.67922,66.94012,0.00000,0.00000,0.00000,0.00000,0.00000,0.17698,0.12474,2.07341,-0.01124,0.15135,0.05821,29.39310,-0.57852,4.07029,-12.76638,26.86006,-66.94012,-0.01174,-1.24323,-0.07955,-0.92184,1.89237,1.25056,1,-0.01833,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1479.0,1501.0,1500.0,0.0,1675.0,0.71875,0.71875,116.50282,1.11356,-0.16630
123.92771,3,34.87517,66.92104,0.00000,0.00000,0.00000,0.00000,0.00000,0.17670,0.13229,2.08047,-0.01224,0.03711,0.05290,34.49130,-0.82123,5.09445,-1.04597,2.02921,-66.92104,-0.01278,-0.84641,-0.12424,-1.58858,1.19787,-0.57603,1,-0.04713,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1452.0,1501.0,1500.0,0.0,1667.0,0.70875,0.70875,89.25532,1.04949,-0.08340
124.02834,3,32.13320,66.88860,0.00000,0.00000,0.00000,0.00000,0.00000,0.17621,0.13708,2.08638,-0.01321,0.12588,0.04431,31.97277,2.75614,1.63946,-2.44994,4.74299,-66.88860,-0.02142,1.11579,0.35831,-1.34811,1.02811,3.55644,1,0.00465,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1507.0,1501.0,1500.0,0.0,1687.0,0.73375,0.73375,115.01086,0.70560,0.09044
124.12896,3,28.83772,66.83762,0.00000,0.00000,0.00000,0.00000,0.00000,0.17553,0.13820,2.09110,-0.01309,-0.07737,0.04367,28.18067,0.76483,6.07279,-3.86431,7.44333,-66.83762,0.00946,-1.83160,0.09244,0.15288,1.24289,-2.61181,1,-0.04974,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1443.0,1500.0,1500.0,0.0,1712.0,0.76500,0.76500,148.96632,1.46980,-0.25480
124.22958,3,31.32120,66.78439,0.00000,0.00000,0.00000,0.00000,0.00000,0.17464,0.13125,2.09415,-0.01264,-0.06718,0.04073,30.93106,-1.83930,4.57204,-5.29215,10.13154,-66.78439,0.00472,-0.16214,-0.24735,-0.28530,1.81964,1.93665,1,-0.04625,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1447.0,1500.0,1500.0,0.0,1702.0,0.75250,0.75250,129.94997,1.12171,-0.03978
124.33021,3,30.72669,66.72034,0.00000,0.00000,0.00000,0.00000,0.00000,0.17377,0.12605,2.09715,-0.01213,-0.04271,0.03659,30.57867,-0.24882,3.00213,-6.73255,12.80873,-66.72034,0.01174,1.95364,-0.03619,-0.75448,1.81636,2.93028,1,-0.05323,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1439.0,1500.0,1500.0,0.0,1685.0,0.73125,0.73125,119.52708,0.88600,0.18820
124.43083,3,29.93446,66.64428,0.00000,0.00000,0.00000,0.00000,0.00000,0.17298,0.12284,2.10019,-0.01089,-0.04368,0.03458,29.27407,0.20374,6.24974,-8.18472,15.47431,-66.64428,0.01451,-2.26289,0.02233,-0.14671,1.58912,-1.57435,1,-0.04712,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1446.0,1500.0,1500.0,0.0,1697.0,0.74625,0.74625,132.12105,1.43083,-0.28211
124.53146,3,29.83016,66.57370,0.00000,0.00000,0.00000,0.00000,0.00000,0.17218,0.11078,2.10194,-0.00925,-0.11446,0.03927,29.21977,1.44897,5.82615,-9.65075,18.12885,-66.57370,0.01553,-0.52336,0.18290,0.19023,1.33547,0.25168,1,-0.08029,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1408.0,1500.0,1500.0,0.0,1713.0,0.76625,0.76625,145.33995,1.35923,-0.08811
124.63208,3,33.31041,66.50784,0.00000,0.00000,0.00000,0.00000,0.00000,0.17155,0.10014,2.10411,-0.00776,-0.15038,0.04041,32.73290,0.89702,6.11030,-11.13213,20.77480,-66.50784,0.01517,0.72549,0.12072,0.88157,1.47703,-0.14571,1,-0.10558,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1379.0,1500.0,1500.0,0.0,1721.0,0.77625,0.77625,136.04317,1.23714,0.04512
124.73270,3,30.30254,66.45108,0.00000,0.00000,0.00000,0.00000,0.00000,0.17110,0.09056,2.10689,-0.00637,-0.02293,0.04558,29.88862,0.12437,4.98987,-12.63035,23.41456,-66.45108,0.01173,0.81173,0.01088,0.51877,1.54884,-0.04437,1,-0.09250,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1394.0,1500.0,1500.0,0.0,1728.0,0.78500,0.78500,155.60217,1.21917,0.06035
124.83333,3,29.82098,66.37900,0.00000,0.00000,0.00000,0.00000,0.00000,0.17111,0.10041,2.11325,-0.00538,0.20232,0.04353,29.70769,1.64838,2.00682,-14.14270,26.05089,-66.37900,-0.00097,1.58679,0.20757,0.26737,2.28660,1.35678,1,-0.02880,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1467.0,1500.0,1500.0,0.0,1738.0,0.79750,0.79750,166.37013,0.84565,0.14873
124.93395,3,28.69681,66.27962,0.00000,0.00000,0.00000,0.00000,0.00000,0.17151,0.12428,2.12171,-0.00554,0.34115,0.03777,28.51717,-0.80084,3.10434,-1.25249,2.16061,-66.27962,-0.00354,-1.64832,-0.10621,-0.18397,1.37270,0.45431,1,0.02529,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1537.0,1500.0,1500.0,0.0,1751.0,0.81375,0.81375,183.17651,1.11683,-0.24197
125.03458,3,31.85195,66.16172,0.00000,0.00000,0.00000,0.00000,0.00000,0.17196,0.14435,2.12919,-0.00545,0.12089,0.03796,31.58919,0.64042,4.03233,-2.79199,4.78867,-66.16172,0.00233,-0.05430,0.08355,0.42517,1.25804,1.63600,1,-0.03403,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1461.0,1500.0,1500.0,0.0,1765.0,0.83125,0.83125,180.47377,1.10065,-0.03636
125.13520,3,30.42538,66.05225,0.00000,0.00000,0.00000,0.00000,0.00000,0.17210,0.14727,2.13370,-0.00478,-0.01830,0.03950,30.29312,-0.27746,2.82019,-4.34841,7.40910,-66.05225,0.00711,2.84076,-0.04205,0.28650,1.60618,0.92805,1,-0.06545,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1425.0,1500.0,1500.0,0.0,1780.0,0.85000,0.85000,201.44688,0.95055,0.27388
125.23582,3,34.81952,65.94900,0.00000,0.00000,0.00000,0.00000,0.00000,0.17223,0.14646,2.13763,-0.00405,-0.08947,0.04100,33.41410,-0.36581,9.78587,-5.92225,10.02369,-65.94900,0.01187,-6.12102,-0.06174,1.00562,-0.01987,-6.88900,1,-0.04363,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1450.0,1500.0,1500.0,0.0,1786.0,0.85750,0.85750,184.72833,1.76468,-0.53930
125.33645,3,30.86958,65.86520,0.00000,0.00000,0.00000,0.00000,0.00000,0.17223,0.13629,2.14016,-0.00298,-0.11148,0.04121,29.88802,-0.46357,7.70860,-7.51576,12.63254,-65.86520,0.01153,-3.16850,-0.07012,1.50176,1.67844,-4.51496,1,-0.04887,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1444.0,1500.0,1500.0,0.0,1789.0,0.86125,0.86125,207.76491,1.68894,-0.37564
125.43707,3,32.97576,65.79424,0.00000,0.00000,0.00000,0.00000,0.00000,0.17240,0.12953,2.14339,-0.00214,0.00446,0.04369,32.33816,-1.74538,6.21270,-9.12874,15.23664,-65.79424,0.00705,-1.89710,-0.25553,0.22771,1.10891,-2.66580,1,-0.05061,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1442.0,1500.0,1500.0,0.0,1772.0,0.84000,0.84000,181.24083,1.35975,-0.20619
125.53770,3,26.75420,65.72798,0.00000,0.00000,0.00000,0.00000,0.00000,0.17280,0.12750,2.14790,-0.00142,-0.00004,0.04854,26.52162,0.28039,3.50885,-10.75845,17.83559,-65.72798,0.00721,1.08124,0.02943,0.84964,1.58546,2.76681,1,-0.05585,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1436.0,1500.0,1500.0,0.0,1763.0,0.82875,0.82875,203.61902,1.19777,0.10397
125.63832,3,30.27615,65.66372,0.00000,0.00000,0.00000,0.00000,0.00000,0.17334,0.12724,2.15315,-0.00144,0.04643,0.05384,30.08760,-1.33351,3.09895,-12.40474,20.42976,-65.66372,-0.00601,2.50599,-0.18284,-0.00919,1.10362,2.12863,1,-0.07767,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1411.0,1500.0,1500.0,0.0,1760.0,0.82500,0.82500,183.67332,0.97621,0.24285
125.73895,3,30.58183,65.58196,0.00000,0.00000,0.00000,0.00000,0.00000,0.17425,0.14417,2.16143,-0.00277,0.20628,0.05073,30.36839,0.06149,3.60634,-14.06512,23.01973,-65.58196,-0.01380,-0.69824,0.00242,-0.01614,1.64605,0.41415,1,-0.00960,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1489.0,1500.0,1500.0,0.0,1762.0,0.82750,0.82750,183.99374,1.10213,-0.11003
125.83957,3,30.17056,65.50062,0.00000,0.00000,0.00000,0.00000,0.00000,0.17486,0.14905,2.16781,-0.00381,-0.04151,0.05674,29.37283,0.46295,6.87643,-15.74050,25.60193,-65.50062,-0.01151,-1.65921,0.05629,0.61888,1.68914,-3.16938,1,-0.08029,-0.00175,0.00175,0.00000,0.34907,0.00175,1502.0,1502.0,1408.0,1500.0,1500.0,0.0,1756.0,0.82000,0.82000,180.57701,1.55194,-0.21962
125.94019,3,34.29512,65.44832,0.00000,0.00000,0.00000,0.00000,0.00000,0.17496,0.13456,2.17150,-0.00431,-0.16689,0.06385,33.83333,0.09464,5.60821,-1.52598,2.32469,-65.44832,-0.00678,2.34726,0.00547,-0.16333,0.59161,0.84261,1,-0.12130,-0.00175,0.00175,0.00000,0.34907,0.00175,1502.0,1502.0,1361.0,1500.0,1500.0,0.0,1715.0,0.76875,0.76875,126.81373,1.11400,0.18398
126.04082,3,30.26070,65.39764,0.00000,0.00000,0.00000,0.00000,0.00000,0.17529,0.13107,2.17734,-0.00459,0.00137,0.06332,29.19257,1.25655,7.86923,-3.23287,4.88612,-65.39764,0.00319,-4.40940,0.15929,0.58791,1.72104,-4.43045,1,-0.04102,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1453.0,1500.0,1500.0,0.0,1711.0,0.76375,0.76375,141.79158,1.68424,-0.51600
126.14144,3,29.26866,65.36516,0.00000,0.00000,0.00000,0.00000,0.00000,0.17538,0.11634,2.18180,-0.00454,-0.16119,0.07397,28.76590,0.27787,5.39447,-4.95500,7.43635,-65.36516,0.00515,2.16935,0.02634,0.05451,1.52902,-0.97824,1,-0.14748,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1331.0,1501.0,1500.0,0.0,1717.0,0.77125,0.77125,151.14812,1.27035,0.22657
126.24207,3,33.87439,65.33913,0.00000,0.00000,0.00000,0.00000,0.00000,0.17573,0.11435,2.18913,-0.00520,0.08989,0.07570,33.54333,-2.59621,3.94697,-6.69174,9.97788,-65.33913,-0.01397,1.49819,-0.37554,-0.73730,0.83425,2.38730,1,-0.07359,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1407.0,1501.0,1500.0,0.0,1717.0,0.77125,0.77125,130.29210,0.95459,0.11290
126.34269,3,33.44412,65.29846,0.00000,0.00000,0.00000,0.00000,0.00000,0.17633,0.12689,2.19910,-0.00670,0.16064,0.07525,33.35591,-0.43959,2.38730,-8.44046,12.51076,-65.29846,-0.01978,2.84460,-0.07193,-0.18644,1.25559,3.71941,1,-0.05468,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1432.0,1501.0,1500.0,0.0,1727.0,0.78375,0.78375,140.27155,0.77533,0.23655
126.44331,3,30.59771,65.24242,0.00000,0.00000,0.00000,0.00000,0.00000,0.17709,0.14683,2.21037,-0.00867,0.24971,0.07286,30.50529,-0.48002,2.32740,-10.20083,15.03429,-65.24242,-0.03445,0.87408,-0.07199,-0.46255,1.77108,2.33825,1,-0.01746,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1481.0,1501.0,1500.0,0.0,1738.0,0.79750,0.79750,162.72485,0.88254,0.06466
126.54394,3,31.20962,65.16631,0.00000,0.00000,0.00000,0.00000,0.00000,0.17784,0.16990,2.22171,-0.01196,0.20914,0.06510,30.93508,0.09287,4.12947,-11.97274,17.54795,-65.16631,-0.02999,-1.46426,0.00450,-0.26198,2.07529,0.02555,1,-0.00785,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1491.0,1501.0,1500.0,0.0,1749.0,0.81125,0.81125,169.36220,1.14717,-0.18286
126.64456,3,30.27831,65.09286,0.00000,0.00000,0.00000,0.00000,0.00000,0.17790,0.17642,2.22964,-0.01385,0.00012,0.06479,29.34020,0.18613,7.47624,-13.75800,20.04780,-65.09286,-0.01008,-3.26401,0.01768,0.40509,1.69167,-3.59655,1,-0.05323,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1439.0,1501.0,1500.0,0.0,1762.0,0.82750,0.82750,185.47873,1.66513,-0.39673
126.74519,3,28.91582,65.03223,0.00000,0.00000,0.00000,0.00000,0.00000,0.17749,0.17291,2.23569,-0.01508,-0.07456,0.06448,28.34665,1.88143,5.39000,-15.55804,22.53412,-65.03223,-0.00706,-0.59473,0.23929,0.61766,2.03153,-0.76531,1,-0.05904,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1427.0,1501.0,1500.0,0.0,1769.0,0.83625,0.83625,198.63625,1.41074,-0.11346
126.84581,3,30.43948,64.98025,0.00000,0.00000,0.00000,0.00000,0.00000,0.17688,0.16736,2.24122,-0.01540,-0.02417,0.06120,29.62805,1.43218,6.83297,-17.37362,25.00891,-64.98025,0.00305,-2.58256,0.18842,0.32655,1.61198,-4.45003,1,-0.04974,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1443.0,1501.0,1500.0,0.0,1774.0,0.84250,0.84250,195.74075,1.57264,-0.31976
