Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,total_rotor_force
350.22064,3,31.97349,197.98311,0.00000,0.00000,0.00000,0.00000,0.00000,0.43632,0.20007,2.19077,-0.01119,-0.09510,0.14531,31.21914,1.65195,6.70376,-7.24949,12.17712,-197.98311,0.00919,0.21895,0.23472,0.94505,3.36451,-5.93709,15,-0.12217,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1360.0,1502.0,1500.0,0.0,1846.0,259.61679
350.32034,3,31.79243,198.02036,0.00000,0.00000,0.00000,0.00000,0.00000,0.43774,0.19199,2.20437,-0.01342,0.12469,0.15485,31.54680,3.67241,1.43915,-8.97388,14.80079,-198.02036,-0.04802,3.23662,0.52734,0.52246,3.34399,2.37516,15,-0.06458,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1426.0,1503.0,1500.0,0.0,1839.0,253.20139
350.42004,3,26.96468,198.05649,0.00000,0.00000,0.00000,0.00000,0.00000,0.43978,0.19450,2.22325,-0.01800,0.07010,0.15636,26.62324,2.41020,3.53384,-10.73795,17.40428,-198.05649,-0.03379,1.54629,0.31573,1.34294,5.16921,-3.55426,15,-0.09687,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1389.0,1503.0,1500.0,0.0,1836.0,276.58386
350.51974,3,31.69456,198.11220,0.00000,0.00000,0.00000,0.00000,0.00000,0.44101,0.19121,2.24004,-0.02153,0.00321,0.16986,30.90069,1.58598,6.86855,-12.54684,19.97886,-198.11220,-0.04945,-1.14098,0.21726,0.75035,3.69019,-5.56831,15,-0.09948,-0.00785,0.00785,0.00349,0.34907,0.00785,1509.0,1509.0,1386.0,1504.0,1500.0,0.0,1825.0,239.17410
350.61945,3,28.74236,198.19907,0.00000,0.00000,0.00000,0.00000,0.00000,0.44154,0.18036,2.25574,-0.02600,-0.00078,0.19255,28.24218,-0.73532,5.28791,-14.39997,22.52153,-198.19907,-0.06355,0.62434,-0.12808,-0.12852,3.28856,-2.81187,15,-0.11083,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1373.0,1506.0,1500.0,0.0,1809.0,238.59598
350.71915,3,30.47259,198.30170,0.00000,0.00000,0.00000,0.00000,0.00000,0.44184,0.17303,2.27456,-0.03356,0.06119,0.19990,30.07313,-1.11227,4.79046,-16.29378,25.03472,-198.30170,-0.08292,0.99978,-0.18625,-0.12240,4.18618,-3.03979,15,-0.10996,-0.01134,0.01134,0.00524,0.34907,0.01134,1513.0,1513.0,1374.0,1506.0,1500.0,0.0,1788.0,208.83397
350.81885,3,31.49463,198.40816,0.00000,0.00000,0.00000,0.00000,0.00000,0.44182,0.17203,2.29681,-0.04211,0.08383,0.20166,31.13186,0.12946,4.76468,-1.17028,1.50241,-198.40816,-0.06890,0.77111,-0.00966,0.18848,4.05085,-2.17527,15,-0.09687,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1389.0,1506.0,1500.0,0.0,1790.0,205.52074
350.91855,3,31.09992,198.51247,0.00000,0.00000,0.00000,0.00000,0.00000,0.44143,0.17738,2.32175,-0.05102,0.19364,0.19238,30.82848,0.26588,4.09135,-3.13586,3.95682,-198.51247,-0.07699,-0.34228,0.01199,0.07785,4.32282,-2.65979,15,-0.04887,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1444.0,1506.0,1500.0,0.0,1780.0,198.04515
351.01825,3,31.83319,198.60614,0.00000,0.00000,0.00000,0.00000,0.00000,0.44058,0.18646,2.34727,-0.05717,0.19749,0.18033,31.25696,-2.65351,5.41414,-5.13374,6.38225,-198.60614,-0.03681,-2.00227,-0.41286,-0.34864,3.86080,-0.68145,15,-0.05323,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1439.0,1505.0,1500.0,0.0,1775.0,189.70067
351.11795,3,31.53248,198.69510,0.00000,0.00000,0.00000,0.00000,0.00000,0.43891,0.19232,2.36982,-0.06057,0.11747,0.16820,30.96915,-0.38907,5.92093,-7.16385,8.77387,-198.69510,-0.03489,-1.58630,-0.07894,-0.35801,4.37388,-3.52243,15,-0.07301,-0.00960,0.00960,0.00436,0.34907,0.00960,1511.0,1511.0,1429.0,1505.0,1500.0,0.0,1751.0,169.56590
351.21765,3,31.45557,198.79977,0.00000,0.00000,0.00000,0.00000,0.00000,0.43566,0.18340,2.38499,-0.06076,-0.10012,0.17462,30.86502,-3.83284,4.70247,-9.22789,11.12368,-198.79977,-0.05554,1.74473,-0.56821,-0.71081,3.75406,0.20518,15,-0.13352,-0.01222,0.01222,0.00611,0.34907,0.01222,1514.0,1514.0,1347.0,1507.0,1500.0,0.0,1741.0,161.25806
351.31735,3,30.65104,198.90471,0.00000,0.00000,0.00000,0.00000,0.00000,0.43218,0.17985,2.40162,-0.06616,0.02463,0.15547,29.55380,0.06203,8.12747,-11.32211,13.43689,-198.90471,0.00495,-3.83945,-0.01188,-0.03530,3.35505,-5.82720,15,-0.06806,-0.00960,0.00960,0.00436,0.34907,0.00960,1511.0,1511.0,1413.0,1505.0,1500.0,0.0,1741.0,165.05788
351.41705,3,30.82365,199.01755,0.00000,0.00000,0.00000,0.00000,0.00000,0.42773,0.17033,2.41472,-0.06838,0.04465,0.14817,30.57804,-1.74367,3.47000,-13.44689,15.71020,-199.01755,-0.07008,1.72370,-0.26433,-0.36479,4.51570,0.07275,15,-0.08902,-0.01134,0.01134,0.00524,0.34907,0.01134,1513.0,1513.0,1413.0,1506.0,1500.0,0.0,1749.0,171.21054
351.51675,3,31.70939,199.12296,0.00000,0.00000,0.00000,0.00000,0.00000,0.42314,0.16836,2.42976,-0.07225,0.05217,0.13628,31.44233,-0.84837,4.01822,-15.59957,17.94912,-199.12296,-0.03174,1.14219,-0.14124,-0.15404,4.26942,-1.20730,15,-0.08174,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1408.0,1505.0,1500.0,0.0,1762.0,178.47220
351.61646,3,30.48228,199.22925,0.00000,0.00000,0.00000,0.00000,0.00000,0.41805,0.16539,2.44321,-0.07245,-0.02131,0.13135,29.89985,-0.84355,5.87000,-17.78161,20.15168,-199.22925,0.01075,-0.15518,-0.13717,0.14593,4.12418,-2.88004,15,-0.10385,-0.00785,0.00785,0.00349,0.34907,0.00785,1509.0,1509.0,1381.0,1504.0,1500.0,0.0,1773.0,194.59544
351.71616,3,32.46668,199.34412,0.00000,0.00000,0.00000,0.00000,0.00000,0.41266,0.16008,2.45485,-0.07177,0.02442,0.12218,32.05741,-3.78716,3.47358,-19.99498,22.31690,-199.34412,-0.01506,1.97977,-0.57203,0.35118,4.57522,1.69395,15,-0.09512,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1391.0,1504.0,1500.0,0.0,1775.0,186.52663
351.81586,3,28.68149,199.45305,0.00000,0.00000,0.00000,0.00000,0.00000,0.40759,0.16141,2.46815,-0.06935,0.01508,0.11137,28.44530,-1.19574,3.47320,-1.53183,1.44561,-199.45305,0.04343,1.81017,-0.17628,0.02021,4.29713,-2.17609,15,-0.09338,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1393.0,1502.0,1500.0,0.0,1785.0,215.05263
351.91556,3,35.90364,199.56676,0.00000,0.00000,0.00000,0.00000,0.00000,0.40275,0.16080,2.47987,-0.06373,0.03377,0.10468,35.16109,-2.84459,6.68416,-3.80405,3.54480,-199.56676,0.06717,-1.95779,-0.47239,0.08604,5.08595,-6.08862,15,-0.07679,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1412.0,1501.0,1500.0,0.0,1793.0,185.61339
352.01526,3,27.98234,199.68440,0.00000,0.00000,0.00000,0.00000,0.00000,0.39841,0.15995,2.49080,-0.05642,-0.03281,0.10278,27.20333,0.28459,6.55051,-6.10614,5.61065,-199.68440,0.09369,-1.35362,0.02850,0.87088,4.10724,-5.17897,15,-0.08465,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1403.0,1500.0,1500.0,0.0,1780.0,213.74376
352.11496,3,30.69312,199.82355,0.00000,0.00000,0.00000,0.00000,0.00000,0.39425,0.14880,2.49742,-0.04677,-0.08654,0.10218,30.10213,-0.25835,5.98849,-8.44033,7.63806,-199.82355,0.07903,0.61071,-0.04916,0.56270,3.57621,-3.61467,15,-0.12566,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1356.0,1500.0,1500.0,0.0,1776.0,196.34058
352.21466,3,31.27317,199.96585,0.00000,0.00000,0.00000,0.00000,0.00000,0.39132,0.14709,2.50755,-0.04070,0.09426,0.09414,31.07062,-1.80372,3.06169,-10.80301,9.63306,-199.96585,0.06921,0.97252,-0.26727,-0.31486,3.96267,-0.12931,15,-0.04974,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1443.0,1500.0,1500.0,0.0,1757.0,176.12579
352.31436,3,30.00449,200.08051,0.00000,0.00000,0.00000,0.00000,0.00000,0.38992,0.16197,2.52311,-0.03275,0.17074,0.08079,29.17301,-0.45591,6.99978,-13.18721,11.60440,-200.08051,0.16228,-4.59747,-0.07190,0.04402,3.79174,-5.36530,15,-0.00611,0.00698,-0.00698,-0.00349,0.34907,-0.00698,1492.0,1492.0,1493.0,1496.0,1500.0,0.0,1765.0,189.56384
352.41406,3,33.45156,200.17943,0.00000,0.00000,0.00000,0.00000,0.00000,0.38959,0.17399,2.53678,-0.01909,0.17552,0.07437,33.15319,-2.55075,3.65601,-15.59254,13.54747,-200.17943,0.16638,-0.80530,-0.38824,-0.49998,3.50308,0.93548,15,-0.02182,0.00785,-0.00785,-0.00349,0.34907,-0.00785,1491.0,1491.0,1475.0,1496.0,1500.0,0.0,1765.0,172.58629
352.51376,3,30.16834,200.25629,0.00000,0.00000,0.00000,0.00000,0.00000,0.39069,0.18678,2.54955,-0.00424,0.11170,0.06099,29.86216,-0.90230,4.19118,-18.01751,15.46326,-200.25629,0.17202,-1.61046,-0.13228,-0.22761,3.67558,-1.67369,15,0.00000,0.01047,-0.01047,-0.00524,0.34907,-0.01047,1488.0,1488.0,1500.0,1494.0,1500.0,0.0,1778.0,200.85150
352.61346,3,30.47329,200.33109,0.00000,0.00000,0.00000,0.00000,0.00000,0.39228,0.18632,2.55606,0.01093,-0.03486,0.05929,30.25400,-0.14221,3.64651,-20.46414,17.34431,-200.33109,0.13843,0.68684,-0.02594,-0.09057,3.78258,-0.02112,15,-0.04189,0.00873,-0.00873,-0.00436,0.34907,-0.00873,1490.0,1490.0,1452.0,1495.0,1500.0,0.0,1785.0,205.95570
352.71317,3,31.22980,200.40991,0.00000,0.00000,0.00000,0.00000,0.00000,0.39460,0.17884,2.55937,0.02239,-0.01672,0.05274,30.91385,-3.20593,3.05877,-22.93380,19.18961,-200.40991,0.09060,0.71513,-0.46872,-0.29880,4.38453,0.06801,15,-0.03229,0.00611,-0.00611,-0.00262,0.34907,-0.00611,1493.0,1493.0,1463.0,1497.0,1500.0,0.0,1790.0,206.87904
352.81287,3,30.64683,200.47209,0.00000,0.00000,0.00000,0.00000,0.00000,0.39829,0.17933,2.56514,0.03057,0.04701,0.04716,30.03191,-0.44062,6.09248,-1.90346,1.38466,-200.47209,0.07408,-3.47956,-0.06907,0.30904,4.00088,-4.55934,15,0.00262,0.00698,-0.00698,-0.00349,0.34907,-0.00698,1492.0,1492.0,1503.0,1496.0,1500.0,0.0,1788.0,207.94397
352.91257,3,30.43751,200.52916,0.00000,0.00000,0.00000,0.00000,0.00000,0.40228,0.17309,2.56819,0.03761,-0.12376,0.05838,29.64289,2.49173,6.44459,-4.41702,3.17027,-200.52916,0.05899,-1.87570,0.35190,0.49924,3.60120,-4.86878,15,-0.05760,0.00611,-0.00611,-0.00262,0.34907,-0.00611,1493.0,1493.0,1434.0,1497.0,1500.0,0.0,1785.0,206.13756
353.01227,3,32.41883,200.59573,0.00000,0.00000,0.00000,0.00000,0.00000,0.40661,0.15999,2.56975,0.04246,-0.08035,0.07100,32.23626,1.04803,3.27206,-6.95451,4.92078,-200.59573,0.04044,1.42034,0.14536,0.42723,3.61282,0.31215,15,-0.04189,0.00349,-0.00349,-0.00175,0.34907,-0.00349,1496.0,1496.0,1452.0,1498.0,1500.0,0.0,1786.0,196.99603
353.11197,3,34.58781,200.65091,0.00000,0.00000,0.00000,0.00000,0.00000,0.41193,0.15431,2.57571,0.04501,0.01508,0.08266,34.40640,-0.71951,3.46392,-9.51433,6.64425,-200.65091,0.06062,0.81248,-0.12369,-0.43181,4.25873,-1.43576,15,-0.03316,0.00436,-0.00436,-0.00175,0.34907,-0.00436,1495.0,1495.0,1462.0,1498.0,1500.0,0.0,1787.0,186.83820
353.21167,3,28.76636,200.70050,0.00000,0.00000,0.00000,0.00000,0.00000,0.41764,0.14721,2.58278,0.04688,-0.12143,0.10666,27.70547,2.72875,7.24323,-12.09699,8.33849,-200.70050,0.01741,-2.62457,0.37100,1.13422,3.51650,-5.02693,15,-0.05847,0.00349,-0.00349,-0.00175,0.34907,-0.00349,1496.0,1496.0,1433.0,1498.0,1500.0,0.0,1787.0,216.56480
353.31137,3,31.04805,200.77133,0.00000,0.00000,0.00000,0.00000,0.00000,0.42312,0.12769,2.58776,0.04807,-0.16278,0.14005,30.56096,2.76312,4.73018,-14.70629,9.99647,-200.77133,0.02022,1.08941,0.37612,0.48433,3.56667,-1.48556,15,-0.09338,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1393.0,1500.0,1500.0,0.0,1772.0,190.84987
353.41107,3,31.12842,200.84161,0.00000,0.00000,0.00000,0.00000,0.00000,0.42938,0.11677,2.59944,0.04829,0.02086,0.15793,30.88561,1.58851,3.54033,-17.33966,11.62489,-200.84161,0.00266,0.97199,0.20271,0.24577,3.54303,-0.37548,15,-0.05934,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1432.0,1500.0,1500.0,0.0,1757.0,176.82870
353.51077,3,31.89133,200.89386,0.00000,0.00000,0.00000,0.00000,0.00000,0.43634,0.11627,2.61785,0.04762,0.10626,0.17363,31.76764,1.33654,2.46729,-19.99389,13.22756,-200.89386,0.00671,1.44360,0.16602,0.21398,3.95879,2.52985,15,-0.04014,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1454.0,1500.0,1500.0,0.0,1752.0,168.71527
353.61047,3,33.67377,200.92587,0.00000,0.00000,0.00000,0.00000,0.00000,0.44370,0.12076,2.63997,0.04665,0.13447,0.18257,33.49523,0.73350,3.38438,-22.66811,14.80277,-200.92587,0.00329,0.16324,0.08143,-0.09000,4.50525,0.21706,15,-0.03054,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1465.0,1500.0,1500.0,0.0,1753.0,160.97868
353.71017,3,31.25197,200.94301,0.00000,0.00000,0.00000,0.00000,0.00000,0.45111,0.12343,2.66240,0.04622,0.12271,0.19085,31.10868,0.82778,2.87227,-25.36264,16.34644,-200.94301,-0.00670,0.65306,0.09066,0.03076,4.17624,0.42263,15,-0.03142,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1464.0,1500.0,1500.0,0.0,1757.0,176.22874
353.80988,3,33.79331,200.93849,0.00000,0.00000,0.00000,0.00000,0.00000,0.45868,0.12842,2.68624,0.04446,0.05593,0.19334,32.92337,2.65258,7.14168,-2.29567,1.27770,-200.93849,-0.02167,-4.88309,0.37530,0.63430,3.16232,-4.46705,15,-0.01716,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1455.0,1500.0,1500.0,0.0,1757.0,163.86739
353.90958,3,31.32668,200.93642,0.00000,0.00000,0.00000,0.00000,0.00000,0.46534,0.11944,2.70443,0.04231,-0.04140,0.20565,30.68954,2.00521,5.95752,-5.03259,2.74964,-200.93642,-0.04652,-1.35522,0.25712,0.24646,4.05815,-1.81793,15,-0.07068,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1412.0,1502.0,1500.0,0.0,1743.0,163.58850
354.00928,3,31.17744,200.93297,0.00000,0.00000,0.00000,0.00000,0.00000,0.47147,0.10878,2.72294,0.03756,0.06222,0.21015,30.83797,0.61153,4.54736,-7.79087,4.18094,-200.93297,-0.08509,-0.61558,0.05458,0.09726,4.18165,-1.83460,15,-0.04946,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1448.0,1504.0,1500.0,0.0,1735.0,157.44945
354.10898,3,31.02548,200.90356,0.00000,0.00000,0.00000,0.00000,0.00000,0.47745,0.11025,2.74713,0.02949,0.18076,0.19932,30.64265,-2.05707,4.40196,-10.56734,5.57908,-200.90356,-0.08260,-1.94616,-0.31703,0.15457,4.73948,1.06623,15,-0.01658,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1481.0,1503.0,1500.0,0.0,1736.0,159.00960
354.20868,3,33.07087,200.84700,0.00000,0.00000,0.00000,0.00000,0.00000,0.48278,0.11498,2.77159,0.02227,0.12066,0.18680,32.63651,-1.92518,4.98341,-13.36119,6.94156,-200.84700,-0.06281,-1.28485,-0.31217,-0.16538,5.25931,-3.11018,15,-0.05149,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1441.0,1503.0,1500.0,0.0,1737.0,150.25606
354.30838,3,31.32042,200.77919,0.00000,0.00000,0.00000,0.00000,0.00000,0.48708,0.11440,2.79218,0.01595,0.08125,0.17736,31.08183,-1.00925,3.72423,-16.17372,8.25995,-200.77919,-0.07454,0.48880,-0.16888,0.04317,5.07420,-0.97795,15,-0.05672,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1435.0,1504.0,1500.0,0.0,1741.0,161.89667
354.40808,3,30.64563,200.70120,0.00000,0.00000,0.00000,0.00000,0.00000,0.49035,0.11122,2.81038,0.00804,0.02088,0.17194,30.16294,1.20037,5.28311,-19.00505,9.53344,-200.70120,-0.07515,-0.73836,0.14337,0.31624,4.19157,-2.93269,15,-0.07156,-0.00785,0.00785,0.00349,0.34907,0.00785,1509.0,1509.0,1418.0,1504.0,1500.0,0.0,1738.0,162.49977
354.50778,3,31.82141,200.63014,0.00000,0.00000,0.00000,0.00000,0.00000,0.49218,0.09836,2.82365,-0.00009,-0.12534,0.18251,30.59680,2.11779,8.48252,-21.85661,10.75538,-200.63014,-0.08891,-2.27215,0.28146,0.85557,4.03541,-6.36778,15,-0.12828,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1353.0,1506.0,1500.0,0.0,1735.0,154.43800
354.60748,3,29.34722,200.58730,0.00000,0.00000,0.00000,0.00000,0.00000,0.49254,0.07462,2.83303,-0.00983,-0.11954,0.19905,28.78144,1.10730,5.62687,-24.73230,11.91925,-200.58730,-0.11585,1.32583,0.12192,0.40489,4.13405,-1.66253,15,-0.15272,-0.01484,0.01484,0.00698,0.34907,0.01484,1517.0,1517.0,1325.0,1508.0,1500.0,0.0,1729.0,160.85413
354.70718,3,30.82637,200.54193,0.00000,0.00000,0.00000,0.00000,0.00000,0.49207,0.06563,2.85072,-0.02343,0.11397,0.19149,30.65283,-0.76543,3.17540,-27.62882,13.03696,-200.54193,-0.14045,2.43937,-0.13453,0.31474,4.87779,1.78459,15,-0.11083,-0.01396,0.01396,0.00698,0.34907,0.01396,1516.0,1516.0,1373.0,1508.0,1500.0,0.0,1722.0,148.20427
354.80688,3,32.55309,200.48225,0.00000,0.00000,0.00000,0.00000,0.00000,0.49061,0.06812,2.87394,-0.03520,0.17220,0.18878,31.83711,1.01805,6.71309,-2.68041,0.99131,-200.48225,-0.09621,-2.20988,0.12012,0.84968,4.24835,-3.16734,15,-0.09250,-0.01134,0.01134,0.00524,0.34907,0.01134,1513.0,1513.0,1394.0,1506.0,1500.0,0.0,1727.0,144.38768
354.90659,3,32.23088,200.42018,0.00000,0.00000,0.00000,0.00000,0.00000,0.48829,0.07086,2.89722,-0.04227,0.07971,0.19265,31.38348,0.55057,7.32147,-5.61397,2.01832,-200.42018,-0.05425,-1.60175,0.05157,1.18199,4.39847,-5.42343,15,-0.12305,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1359.0,1506.0,1500.0,0.0,1736.0,153.36188
355.00629,3,30.40667,200.35385,0.00000,0.00000,0.00000,0.00000,0.00000,0.48552,0.07954,2.92293,-0.05131,0.30891,0.17062,30.12371,0.54940,4.10188,-8.56614,2.99747,-200.35385,-0.08665,-1.25755,0.05434,0.03626,4.90323,-2.55144,15,-0.03927,-0.01047,0.01047,0.00436,0.34907,0.01047,1512.0,1512.0,1455.0,1505.0,1500.0,0.0,1733.0,159.34645
355.10599,3,31.06422,200.26950,0.00000,0.00000,0.00000,0.00000,0.00000,0.48230,0.09255,2.94855,-0.05552,0.23442,0.15536,30.91469,-2.26437,2.03479,-11.53321,3.93189,-200.26950,-0.04455,2.81385,-0.33704,0.40885,5.10806,1.92834,15,-0.09338,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1393.0,1504.0,1500.0,0.0,1747.0,168.30847
355.20569,3,31.09876,200.16277,0.00000,0.00000,0.00000,0.00000,0.00000,0.47919,0.11210,2.97441,-0.05725,0.22650,0.12192,30.79481,-1.17106,4.17633,-14.51463,4.82248,-200.16277,0.00738,-0.45480,-0.18075,0.20002,5.22468,-2.74568,15,-0.05672,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1435.0,1502.0,1500.0,0.0,1761.0,180.56117
355.30539,3,30.32934,200.06110,0.00000,0.00000,0.00000,0.00000,0.00000,0.47537,0.11677,2.99022,-0.05500,0.01966,0.11473,29.62919,-0.31605,6.47144,-17.51036,5.65656,-200.06110,0.02435,-0.35506,-0.05964,0.67376,4.62473,-3.74809,15,-0.12654,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1355.0,1503.0,1500.0,0.0,1764.0,187.05238
355.40509,3,26.80979,199.98755,0.00000,0.00000,0.00000,0.00000,0.00000,0.47090,0.10801,2.99882,-0.05475,-0.04382,0.11237,26.18767,-2.36181,5.23381,-20.52139,6.42699,-199.98755,-0.01573,0.79976,-0.32358,1.14348,4.14157,0.56093,15,-0.13963,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1340.0,1505.0,1500.0,0.0,1767.0,207.12668
355.50479,3,31.13386,199.93384,0.00000,0.00000,0.00000,0.00000,0.00000,0.46607,0.09897,3.00682,-0.05853,-0.02155,0.11062,30.62076,-0.15498,5.62689,-23.54788,7.13799,-199.93384,-0.06248,1.13815,-0.03868,0.78419,4.52310,-2.61645,15,-0.13614,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1344.0,1506.0,1500.0,0.0,1769.0,187.66200
355.60449,3,28.74232,199.89433,0.00000,0.00000,0.00000,0.00000,0.00000,0.46091,0.09393,3.01673,-0.06300,0.02554,0.11087,28.57796,0.46090,3.03458,-26.58985,7.79398,-199.89433,-0.05790,3.67059,0.04977,0.95509,4.38191,1.59905,15,-0.15010,-0.00960,0.00960,0.00436,0.34907,0.00960,1511.0,1511.0,1328.0,1505.0,1500.0,0.0,1779.0,208.96413
355.70419,3,33.42569,199.86151,0.00000,0.00000,0.00000,0.00000,0.00000,0.45566,0.09731,3.03062,-0.06662,0.09634,0.10744,32.96915,-1.12632,5.38922,-29.64738,8.39914,-199.86151,-0.03683,0.89120,-0.18649,1.32480,4.62397,-0.61572,15,-0.11781,-0.00785,0.00785,0.00349,0.34907,0.00785,1509.0,1509.0,1365.0,1504.0,1500.0,0.0,1788.0,193.72499
355.80389,3,29.61775,199.83971,0.00000,0.00000,0.00000,0.00000,0.00000,0.45030,0.10166,3.04486,-0.06739,0.10665,0.11042,29.12158,-1.16993,5.27028,-3.07593,0.55371,-199.83971,0.00945,0.62916,-0.17726,0.71117,3.94275,-1.79535,15,-0.12566,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1356.0,1503.0,1500.0,0.0,1786.0,211.26500
355.90359,3,28.66257,199.81508,0.00000,0.00000,0.00000,0.00000,0.00000,0.44543,0.11535,3.06298,-0.06681,0.21604,0.09640,28.47808,-1.59307,2.82912,-6.16204,1.06055,-199.81508,0.01689,1.67648,-0.22630,0.71734,4.75565,1.46701,15,-0.08901,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1398.0,1502.0,1500.0,0.0,1779.0,209.36464
356.00330,3,30.88875,199.77856,0.00000,0.00000,0.00000,0.00000,0.00000,0.44128,0.13507,3.08204,-0.06163,0.21518,0.07989,29.85788,0.77114,7.87573,-9.25821,1.52318,-199.77856,0.10443,-4.58130,0.10563,0.68132,3.96539,-5.53406,15,-0.04625,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1447.0,1500.0,1500.0,0.0,1783.0,201.94427
356.10300,3,29.32531,199.75394,0.00000,0.00000,0.00000,0.00000,0.00000,0.43727,0.14205,3.09460,-0.05336,0.14701,0.07707,29.23962,-1.60233,1.56554,-12.36162,1.93371,-199.75394,0.04504,3.55833,-0.22757,0.04346,4.11593,2.26055,15,-0.09861,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1387.0,1500.0,1500.0,0.0,1777.0,204.13431
356.20270,3,29.07245,199.73172,0.00000,0.00000,0.00000,0.00000,0.00000,0.43398,0.14880,3.10632,-0.04612,0.10522,0.07460,28.79045,1.52338,3.74121,-15.47034,2.29626,-199.73172,0.06724,0.87584,0.19931,0.53776,4.12026,-1.56417,15,-0.08174,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1416.0,1500.0,1500.0,0.0,1762.0,191.37279
356.30240,3,28.71753,199.70839,0.00000,0.00000,0.00000,0.00000,0.00000,0.43135,0.15454,3.11717,-0.03854,0.07854,0.07077,27.83803,0.68291,7.01958,-18.58125,2.61296,-199.70839,0.09011,-2.60612,0.08669,0.09498,3.14386,-3.39309,15,-0.07330,0.00175,-0.00175,-0.00087,0.34907,-0.00175,1498.0,1498.0,1416.0,1499.0,1500.0,0.0,1752.0,183.97878
356.40210,3,29.89495,199.70177,0.00000,0.00000,0.00000,0.00000,0.00000,0.42884,0.14878,3.12303,-0.02978,-0.02083,0.07780,29.53596,-3.03327,3.48346,-21.69212,2.87765,-199.70177,0.06144,2.19568,-0.43023,0.37368,4.87379,0.42227,15,-0.10996,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1386.0,1500.0,1500.0,0.0,1769.0,193.79552
356.50180,3,26.41015,199.68567,0.00000,0.00000,0.00000,0.00000,0.00000,0.42777,0.15558,3.13406,-0.02455,0.09018,0.06702,26.07799,1.38793,3.93805,-24.80679,3.10083,-199.68567,0.04535,-0.19556,0.17485,0.11768,4.70895,-6.60486,15,-0.04479,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1431.0,1500.0,1500.0,0.0,1782.0,223.59900
356.60150,3,34.60092,199.66487,0.00000,0.00000,0.00000,0.00000,0.00000,0.42725,0.16110,-3.13878,-0.01735,0.07067,0.07402,34.14339,0.83811,5.54527,-27.92400,3.28125,-199.66487,0.09962,-0.85324,0.12141,0.54049,3.59247,-0.55951,15,-0.06720,0.00349,-0.00349,-0.00175,0.34907,-0.00349,1496.0,1496.0,1423.0,1498.0,1500.0,0.0,1779.0,179.43471
