time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon,load_factor_nz,load_factor_total
67.77,APPROACH,122.75,11.62,0.04,-3.03,0.14,31,-0.38,28.5618123,77.1089778,1.008,1.009
68.07,APPROACH,122.79,11.56,0.04,-3.05,0.18,31,-0.44,28.5618223,77.1089403,0.986,0.987
68.37,APPROACH,122.83,11.59,0.03,-3.00,0.10,31,-0.41,28.5618324,77.1089024,0.934,0.936
68.67,APPROACH,122.85,11.53,0.03,-2.96,0.13,32,-0.47,28.5618425,77.1088645,1.011,1.012
68.97,APPROACH,122.89,11.60,0.03,-3.02,0.20,32,-0.40,28.5618527,77.1088264,1.051,1.052
69.17,APPROACH,122.94,11.60,0.03,-3.11,0.18,31,-0.40,28.5618595,77.1088011,0.966,0.968
69.47,APPROACH,122.98,11.65,0.03,-2.98,0.13,32,-0.35,28.5618696,77.1087635,1.047,1.048
69.77,APPROACH,123.03,11.56,0.03,-3.03,0.18,31,-0.44,28.5618796,77.1087261,1.036,1.037
70.07,APPROACH,123.08,11.52,0.03,-3.08,0.18,31,-0.48,28.5618897,77.1086886,0.966,0.968
70.37,APPROACH,123.14,11.57,0.03,-3.13,0.15,31,-0.43,28.5618998,77.1086510,0.988,0.989
70.67,APPROACH,123.19,11.59,0.03,-3.15,0.17,31,-0.41,28.5619100,77.1086131,0.969,0.971
70.97,APPROACH,123.23,11.58,0.04,-3.13,0.13,31,-0.42,28.5619202,77.1085751,0.998,0.999
71.17,APPROACH,123.26,11.59,0.03,-3.09,0.13,31,-0.41,28.5619271,77.1085496,1.059,1.060
71.47,APPROACH,123.30,11.58,0.03,-3.05,0.12,31,-0.42,28.5619373,77.1085118,1.002,1.003
71.77,APPROACH,123.34,11.57,0.03,-2.94,0.09,32,-0.43,28.5619474,77.1084743,1.024,1.025
72.07,APPROACH,123.38,11.50,0.03,-2.92,0.16,31,-0.50,28.5619575,77.1084368,1.029,1.030
72.37,APPROACH,123.43,11.54,0.04,-3.07,0.22,31,-0.46,28.5619677,77.1083992,0.986,0.987
72.67,APPROACH,123.48,11.64,0.04,-3.06,0.16,31,-0.36,28.5619779,77.1083613,1.050,1.051
72.97,APPROACH,123.53,11.62,0.04,-3.17,0.15,31,-0.38,28.5619882,77.1083234,0.950,0.952
73.17,APPROACH,123.55,11.62,0.03,-3.09,0.10,31,-0.38,28.5619951,77.1082980,0.973,0.975
73.47,APPROACH,123.58,11.59,0.03,-2.98,0.10,32,-0.41,28.5620053,77.1082602,0.987,0.989
73.77,APPROACH,123.61,11.52,0.02,-2.84,0.10,32,-0.48,28.5620155,77.1082227,1.043,1.044
74.07,APPROACH,123.65,11.62,0.03,-2.93,0.18,31,-0.38,28.5620256,77.1081853,1.014,1.015
74.37,APPROACH,123.71,11.57,0.04,-3.07,0.20,31,-0.43,28.5620357,77.1081478,0.976,0.978
74.57,APPROACH,123.75,11.55,0.03,-3.10,0.17,31,-0.45,28.5620426,77.1081228,0.996,0.997
74.87,APPROACH,123.78,11.56,0.02,-2.99,0.07,32,-0.44,28.5620528,77.1080849,0.935,0.937
75.07,APPROACH,123.80,11.53,0.03,-2.90,0.11,32,-0.47,28.5620597,77.1080597,1.093,1.094
75.37,APPROACH,123.85,11.60,0.02,-2.99,0.15,31,-0.40,28.5620700,77.1080218,0.976,0.978
75.67,APPROACH,123.89,11.54,0.03,-3.02,0.16,31,-0.46,28.5620802,77.1079842,0.975,0.977
75.87,APPROACH,123.92,11.51,0.03,-2.97,0.11,32,-0.49,28.5620870,77.1079593,0.991,0.992
76.17,APPROACH,123.95,11.57,0.03,-2.89,0.10,32,-0.43,28.5620972,77.1079218,1.021,1.022
76.47,APPROACH,123.98,11.63,0.03,-2.89,0.12,32,-0.37,28.5621074,77.1078844,1.006,1.007
76.77,APPROACH,124.03,11.56,0.02,-3.05,0.17,31,-0.44,28.5621177,77.1078467,0.989,0.990
77.07,APPROACH,124.08,11.52,0.02,-3.05,0.12,31,-0.48,28.5621280,77.1078088,0.998,0.999
77.37,APPROACH,124.12,11.54,0.02,-3.05,0.15,31,-0.46,28.5621384,77.1077708,0.977,0.979
77.67,APPROACH,124.17,11.57,0.02,-3.19,0.20,31,-0.43,28.5621487,77.1077331,0.959,0.961
77.87,APPROACH,124.20,11.64,0.02,-3.14,0.14,31,-0.36,28.5621556,77.1077081,1.011,1.012
78.17,APPROACH,124.24,11.53,0.02,-3.09,0.15,31,-0.47,28.5621658,77.1076707,1.016,1.017
78.47,APPROACH,124.29,11.57,0.02,-3.12,0.18,31,-0.43,28.5621761,77.1076333,1.054,1.055
78.77,APPROACH,124.36,11.56,0.02,-3.18,0.18,31,-0.44,28.5621864,77.1075955,1.029,1.030
79.07,APPROACH,124.41,11.62,0.03,-3.17,0.13,31,-0.38,28.5621968,77.1075576,0.983,0.985
79.37,APPROACH,124.45,11.53,0.03,-3.09,0.10,32,-0.47,28.5622072,77.1075196,0.971,0.973
79.67,APPROACH,124.48,11.59,0.03,-3.00,0.16,32,-0.41,28.5622176,77.1074818,1.034,1.035
79.87,APPROACH,124.51,11.44,0.03,-3.01,0.15,31,-0.56,28.5622245,77.1074569,0.995,0.996
80.17,APPROACH,124.55,11.57,0.03,-3.05,0.14,31,-0.43,28.5622348,77.1074195,0.953,0.955
80.47,APPROACH,124.57,11.53,0.03,-2.94,0.10,32,-0.47,28.5622451,77.1073821,0.983,0.984
80.77,APPROACH,124.61,11.56,0.03,-2.94,0.13,31,-0.44,28.5622554,77.1073446,0.993,0.994
81.07,APPROACH,124.64,11.47,0.02,-2.94,0.16,32,-0.53,28.5622658,77.1073068,1.050,1.051
81.37,APPROACH,124.68,11.51,0.02,-2.93,0.10,32,-0.49,28.5622763,77.1072690,0.983,0.985
81.67,APPROACH,124.71,11.51,0.02,-2.88,0.12,32,-0.49,28.5622868,77.1072310,1.052,1.053
81.87,APPROACH,124.73,11.51,0.02,-2.85,0.09,32,-0.49,28.5622937,77.1072060,0.984,0.985
82.17,APPROACH,124.78,11.54,0.02,-2.93,0.21,31,-0.46,28.5623040,77.1071686,1.044,1.045
82.47,APPROACH,124.83,11.53,0.02,-3.08,0.18,31,-0.47,28.5623143,77.1071313,0.987,0.988
82.77,APPROACH,124.88,11.53,0.02,-3.04,0.10,31,-0.47,28.5623247,77.1070939,0.974,0.976
83.07,APPROACH,124.91,11.54,0.02,-2.97,0.12,32,-0.46,28.5623351,77.1070562,1.019,1.020
83.37,APPROACH,124.95,11.58,0.02,-3.07,0.18,31,-0.42,28.5623456,77.1070185,1.019,1.020
83.67,APPROACH,125.01,11.59,0.02,-3.17,0.18,31,-0.41,28.5623562,77.1069805,1.002,1.003
83.87,APPROACH,125.05,11.54,0.02,-3.20,0.17,31,-0.46,28.5623631,77.1069555,0.995,0.996
84.17,APPROACH,125.10,11.60,0.02,-3.20,0.17,31,-0.40,28.5623735,77.1069181,1.043,1.044
84.47,APPROACH,125.15,11.62,0.02,-3.22,0.16,31,-0.38,28.5623839,77.1068807,1.025,1.026
84.77,APPROACH,125.19,11.61,0.01,-3.18,0.11,31,-0.39,28.5623943,77.1068433,0.960,0.962
85.07,APPROACH,125.23,11.59,0.01,-3.06,0.10,32,-0.41,28.5624048,77.1068057,1.004,1.005
85.37,APPROACH,125.26,11.51,0.01,-3.04,0.11,31,-0.49,28.5624153,77.1067679,0.962,0.964
85.67,APPROACH,125.29,11.58,0.01,-3.00,0.12,31,-0.42,28.5624259,77.1067300,1.038,1.039
85.87,APPROACH,125.31,11.64,0.01,-2.98,0.14,32,-0.36,28.5624329,77.1067049,1.009,1.010
86.17,APPROACH,125.35,11.57,0.01,-2.95,0.12,31,-0.43,28.5624434,77.1066674,1.000,1.001
86.47,APPROACH,125.40,11.58,0.01,-3.01,0.17,31,-0.42,28.5624538,77.1066300,0.999,1.000
86.77,APPROACH,125.46,11.53,0.01,-3.11,0.19,31,-0.47,28.5624643,77.1065925,0.983,0.985
87.07,APPROACH,125.53,11.61,0.01,-3.22,0.21,31,-0.39,28.5624748,77.1065549,1.039,1.040
87.37,APPROACH,125.59,11.51,0.01,-3.31,0.17,31,-0.49,28.5624854,77.1065169,0.948,0.950
87.67,APPROACH,125.63,11.50,0.01,-3.19,0.09,32,-0.50,28.5624961,77.1064789,0.965,0.967
87.87,APPROACH,125.66,11.62,0.02,-3.13,0.13,32,-0.38,28.5625032,77.1064535,1.030,1.031
88.17,APPROACH,125.71,11.61,0.01,-3.13,0.20,31,-0.39,28.5625137,77.1064159,1.038,1.039
88.47,APPROACH,125.78,11.66,0.01,-3.19,0.15,31,-0.34,28.5625243,77.1063784,0.956,0.958
88.77,APPROACH,125.81,11.60,0.01,-3.02,0.10,32,-0.40,28.5625348,77.1063410,0.985,0.987
89.07,APPROACH,125.85,11.58,0.01,-2.96,0.15,32,-0.42,28.5625454,77.1063034,1.027,1.028
89.37,APPROACH,125.89,11.54,0.01,-2.90,0.10,32,-0.46,28.5625560,77.1062655,0.998,0.999
89.67,APPROACH,125.92,11.62,0.01,-2.93,0.16,31,-0.38,28.5625667,77.1062276,1.005,1.006
89.87,APPROACH,125.95,11.53,0.01,-2.97,0.15,31,-0.47,28.5625738,77.1062024,0.949,0.951
90.17,APPROACH,125.99,11.58,0.01,-2.91,0.13,31,-0.42,28.5625844,77.1061648,1.015,1.016
90.47,APPROACH,126.03,11.55,0.01,-2.94,0.18,31,-0.45,28.5625949,77.1061274,1.012,1.013
90.77,APPROACH,126.09,11.62,0.01,-2.98,0.14,31,-0.38,28.5626055,77.1060901,0.950,0.952
91.07,APPROACH,126.13,11.63,0.01,-2.91,0.14,32,-0.37,28.5626160,77.1060527,0.970,0.972
91.37,APPROACH,126.16,11.57,0.01,-2.85,0.11,32,-0.43,28.5626266,77.1060152,0.989,0.990
91.67,APPROACH,126.20,11.57,0.01,-2.86,0.14,32,-0.43,28.5626373,77.1059776,1.029,1.030
91.87,APPROACH,126.23,11.54,0.01,-2.98,0.18,31,-0.46,28.5626445,77.1059523,0.993,0.994
92.17,APPROACH,126.28,11.44,0.01,-2.99,0.13,31,-0.56,28.5626552,77.1059146,0.982,0.984
92.47,APPROACH,126.32,11.47,0.01,-2.91,0.12,32,-0.53,28.5626657,77.1058773,0.989,0.990
92.77,APPROACH,126.37,11.53,0.02,-3.00,0.15,31,-0.47,28.5626763,77.1058401,0.951,0.953
93.07,APPROACH,126.41,11.43,0.02,-2.99,0.14,31,-0.57,28.5626869,77.1058029,0.982,0.983
93.27,APPROACH,126.43,11.50,0.01,-3.03,0.17,31,-0.50,28.5626940,77.1057779,0.978,0.980
93.57,APPROACH,126.48,11.58,0.01,-3.13,0.16,31,-0.42,28.5627047,77.1057402,0.996,0.997
93.77,APPROACH,126.51,11.56,0.01,-3.18,0.17,31,-0.44,28.5627118,77.1057151,0.996,0.997
94.07,APPROACH,126.56,11.59,0.01,-3.25,0.19,31,-0.41,28.5627226,77.1056773,1.002,1.003
94.37,APPROACH,126.60,11.58,0.01,-3.12,0.10,32,-0.42,28.5627332,77.1056398,0.989,0.990
94.57,APPROACH,126.61,11.54,0.01,-3.03,0.09,32,-0.46,28.5627403,77.1056150,0.996,0.997
94.87,APPROACH,126.63,11.54,0.01,-2.88,0.08,32,-0.46,28.5627509,77.1055778,1.035,1.036
95.17,APPROACH,126.68,11.52,0.01,-3.02,0.20,31,-0.48,28.5627615,77.1055406,0.983,0.984
95.47,APPROACH,126.72,11.51,0.01,-2.95,0.08,32,-0.49,28.5627722,77.1055031,0.966,0.968
95.77,APPROACH,126.75,11.50,0.02,-2.91,0.10,32,-0.50,28.5627830,77.1054655,1.032,1.033
96.07,APPROACH,126.79,11.41,0.02,-2.98,0.12,31,-0.59,28.5627938,77.1054277,0.973,0.975
96.37,APPROACH,126.82,11.56,0.01,-2.90,0.12,32,-0.44,28.5628046,77.1053900,1.065,1.066
96.57,APPROACH,126.84,11.55,0.01,-2.90,0.14,32,-0.45,28.5628117,77.1053652,1.032,1.033
96.87,APPROACH,126.89,11.51,0.01,-3.00,0.19,31,-0.49,28.5628224,77.1053280,0.993,0.994
97.17,APPROACH,126.93,11.42,0.01,-2.93,0.11,32,-0.58,28.5628330,77.1052908,0.986,0.987
97.47,APPROACH,126.98,11.59,0.01,-3.04,0.19,31,-0.41,28.5628438,77.1052534,1.032,1.033
97.77,APPROACH,127.02,11.52,0.01,-3.02,0.08,32,-0.48,28.5628546,77.1052158,0.967,0.969
98.07,APPROACH,127.05,11.59,0.01,-2.95,0.11,32,-0.41,28.5628654,77.1051782,1.010,1.011
98.37,APPROACH,127.10,11.67,0.01,-3.04,0.15,31,-0.33,28.5628762,77.1051405,0.994,0.995
98.57,APPROACH,127.13,11.59,0.02,-3.06,0.14,31,-0.41,28.5628834,77.1051157,0.970,0.972
98.87,APPROACH,127.17,11.55,0.01,-3.04,0.15,31,-0.45,28.5628941,77.1050785,1.024,1.025
99.17,APPROACH,127.21,11.54,0.01,-3.06,0.16,31,-0.46,28.5629048,77.1050414,1.037,1.038
99.47,APPROACH,127.27,11.50,0.01,-3.17,0.18,31,-0.50,28.5629156,77.1050041,0.995,0.996
99.77,APPROACH,127.32,11.51,0.01,-3.20,0.12,31,-0.49,28.5629264,77.1049666,0.914,0.916
100.07,APPROACH,127.36,11.50,0.01,-3.11,0.12,32,-0.50,28.5629373,77.1049290,0.997,0.998
100.37,APPROACH,127.39,11.51,0.01,-3.05,0.13,32,-0.49,28.5629482,77.1048913,1.009,1.010
100.57,APPROACH,127.41,11.53,0.01,-3.07,0.15,31,-0.47,28.5629554,77.1048664,0.988,0.989
100.87,APPROACH,127.45,11.57,0.01,-3.03,0.12,31,-0.43,28.5629662,77.1048291,0.972,0.974
101.17,APPROACH,127.48,11.53,0.02,-2.96,0.12,32,-0.47,28.5629769,77.1047919,1.003,1.004
101.47,APPROACH,127.53,11.51,0.02,-3.03,0.16,31,-0.49,28.5629877,77.1047546,0.980,0.982
101.77,APPROACH,127.57,11.46,0.01,-3.00,0.12,32,-0.54,28.5629986,77.1047170,1.033,1.034
102.07,APPROACH,127.61,11.50,0.02,-3.07,0.15,31,-0.50,28.5630096,77.1046793,0.975,0.977
102.37,APPROACH,127.66,11.60,0.01,-3.13,0.17,31,-0.40,28.5630206,77.1046415,1.014,1.015
102.57,APPROACH,127.68,11.61,0.01,-3.08,0.10,31,-0.39,28.5630279,77.1046163,0.971,0.973
102.87,APPROACH,127.71,11.65,0.01,-2.97,0.13,32,-0.35,28.5630387,77.1045790,1.054,1.055
103.17,APPROACH,127.76,11.62,0.02,-2.97,0.10,31,-0.38,28.5630495,77.1045418,1.012,1.013
103.47,APPROACH,127.79,11.63,0.01,-2.93,0.14,32,-0.37,28.5630604,77.1045047,1.014,1.015
103.77,APPROACH,127.83,11.48,0.01,-2.96,0.13,31,-0.52,28.5630713,77.1044672,0.984,0.985
104.07,APPROACH,127.86,11.52,0.01,-2.90,0.10,32,-0.48,28.5630822,77.1044296,0.942,0.944
104.37,APPROACH,127.88,11.48,0.01,-2.90,0.13,32,-0.52,28.5630932,77.1043919,1.005,1.006
104.57,APPROACH,127.91,11.47,0.01,-2.94,0.12,31,-0.53,28.5631006,77.1043669,0.963,0.965
104.87,APPROACH,127.95,11.49,0.01,-2.91,0.14,32,-0.51,28.5631114,77.1043297,0.998,0.999
105.17,APPROACH,127.99,11.61,0.01,-2.97,0.14,31,-0.39,28.5631223,77.1042926,0.959,0.961
105.47,APPROACH,128.04,11.52,0.01,-3.02,0.18,31,-0.48,28.5631331,77.1042556,1.023,1.024
105.77,APPROACH,128.09,11.56,0.01,-3.05,0.14,31,-0.44,28.5631440,77.1042184,0.993,0.994
106.07,APPROACH,128.13,11.62,0.01,-3.15,0.17,31,-0.38,28.5631550,77.1041809,0.985,0.986
106.37,APPROACH,128.18,11.57,0.01,-3.12,0.14,32,-0.43,28.5631660,77.1041433,1.046,1.047
106.57,APPROACH,128.21,11.62,0.01,-3.11,0.10,31,-0.38,28.5631734,77.1041180,0.993,0.994
106.87,APPROACH,128.25,11.56,0.00,-3.09,0.15,31,-0.44,28.5631844,77.1040807,1.041,1.042
107.17,APPROACH,128.30,11.55,0.00,-3.09,0.17,31,-0.45,28.5631953,77.1040435,1.037,1.038
107.47,APPROACH,128.35,11.57,0.01,-3.17,0.17,31,-0.43,28.5632062,77.1040063,0.957,0.959
107.77,APPROACH,128.40,11.51,0.01,-3.18,0.15,31,-0.49,28.5632172,77.1039691,0.962,0.964
108.07,APPROACH,128.44,11.51,0.01,-3.14,0.14,31,-0.49,28.5632282,77.1039315,1.004,1.005
108.37,APPROACH,128.47,11.52,0.01,-3.06,0.09,32,-0.48,28.5632393,77.1038939,0.972,0.974
108.57,APPROACH,128.49,11.54,0.01,-3.07,0.15,32,-0.46,28.5632467,77.1038687,1.036,1.037
108.87,APPROACH,128.54,11.57,0.01,-3.17,0.20,31,-0.43,28.5632578,77.1038311,0.970,0.972
109.17,APPROACH,128.59,11.61,0.01,-3.08,0.13,32,-0.39,28.5632688,77.1037939,1.025,1.026
109.47,APPROACH,128.63,11.52,0.00,-3.01,0.11,32,-0.48,28.5632798,77.1037568,0.976,0.978
109.77,APPROACH,128.66,11.60,0.01,-3.04,0.18,31,-0.40,28.5632907,77.1037196,1.001,1.002
109.97,APPROACH,128.70,11.60,0.01,-3.06,0.16,31,-0.40,28.5632981,77.1036947,0.984,0.985
110.27,APPROACH,128.75,11.62,0.01,-2.99,0.14,32,-0.38,28.5633092,77.1036571,1.070,1.071
110.47,APPROACH,128.78,11.55,0.00,-3.06,0.18,31,-0.45,28.5633167,77.1036320,1.043,1.044
110.77,APPROACH,128.84,11.59,-0.00,-3.14,0.17,31,-0.41,28.5633278,77.1035943,1.044,1.045
111.07,APPROACH,128.90,11.65,0.00,-3.22,0.18,31,-0.35,28.5633389,77.1035570,0.984,0.986
111.27,APPROACH,128.93,11.61,-0.00,-3.18,0.17,31,-0.39,28.5633463,77.1035321,1.041,1.042
111.57,APPROACH,128.99,11.57,0.00,-3.21,0.18,31,-0.43,28.5633573,77.1034949,1.014,1.015
111.87,APPROACH,129.03,11.61,-0.00,-3.15,0.15,31,-0.39,28.5633684,77.1034576,0.983,0.985
112.17,APPROACH,129.07,11.55,-0.00,-3.05,0.13,32,-0.45,28.5633796,77.1034200,0.996,0.998
112.47,APPROACH,129.10,11.63,-0.00,-3.05,0.16,31,-0.37,28.5633908,77.1033823,1.001,1.002
112.77,APPROACH,129.15,11.56,-0.00,-3.13,0.19,31,-0.44,28.5634021,77.1033444,0.969,0.971
113.07,APPROACH,129.20,11.59,-0.00,-3.07,0.14,31,-0.41,28.5634133,77.1033068,1.008,1.009
113.27,APPROACH,129.23,11.61,-0.01,-3.07,0.18,31,-0.39,28.5634207,77.1032819,1.041,1.042
113.57,APPROACH,129.28,11.59,-0.01,-3.05,0.13,31,-0.41,28.5634318,77.1032447,0.989,0.991
113.87,APPROACH,129.34,11.55,-0.01,-3.03,0.16,31,-0.45,28.5634429,77.1032075,1.016,1.017
114.17,APPROACH,129.38,11.66,-0.01,-3.05,0.19,31,-0.34,28.5634541,77.1031700,0.992,0.994
114.47,APPROACH,129.43,11.63,-0.01,-3.07,0.16,31,-0.37,28.5634654,77.1031324,1.013,1.014
114.77,APPROACH,129.48,11.67,-0.01,-3.09,0.14,31,-0.33,28.5634767,77.1030946,0.983,0.985
115.07,APPROACH,129.53,11.56,-0.01,-3.04,0.16,31,-0.44,28.5634879,77.1030571,1.022,1.023
115.27,APPROACH,129.55,11.59,-0.00,-2.99,0.13,32,-0.41,28.5634953,77.1030323,1.010,1.011
115.57,APPROACH,129.59,11.60,-0.01,-3.01,0.18,31,-0.40,28.5635065,77.1029951,0.995,0.996
115.87,APPROACH,129.63,11.67,-0.01,-2.99,0.13,31,-0.33,28.5635176,77.1029580,0.991,0.992
116.17,APPROACH,129.67,11.57,-0.01,-2.96,0.17,31,-0.43,28.5635288,77.1029208,0.949,0.951
116.47,APPROACH,129.71,11.52,-0.01,-2.99,0.16,31,-0.48,28.5635400,77.1028832,0.982,0.984
116.77,APPROACH,129.75,11.49,-0.01,-2.87,0.11,32,-0.51,28.5635513,77.1028457,1.070,1.071
117.07,APPROACH,129.79,11.47,-0.02,-2.91,0.13,31,-0.53,28.5635627,77.1028080,0.992,0.993
117.27,APPROACH,129.81,11.42,-0.01,-2.83,0.09,32,-0.58,28.5635701,77.1027832,1.019,1.020
117.57,APPROACH,129.84,11.49,-0.01,-2.80,0.13,32,-0.51,28.5635813,77.1027461,1.037,1.038
117.87,APPROACH,129.89,11.56,-0.01,-2.86,0.17,31,-0.44,28.5635924,77.1027092,1.054,1.055
118.17,APPROACH,129.94,11.58,-0.01,-2.93,0.19,31,-0.42,28.5636036,77.1026721,1.057,1.058
118.47,APPROACH,129.99,11.53,-0.01,-3.00,0.14,31,-0.47,28.5636149,77.1026347,1.004,1.005
118.77,APPROACH,130.05,11.48,-0.01,-3.11,0.17,31,-0.52,28.5636262,77.1025973,1.016,1.017
119.07,APPROACH,130.10,11.52,0.00,-3.18,0.15,31,-0.48,28.5636375,77.1025597,1.014,1.015
119.27,APPROACH,130.12,11.52,-0.00,-3.09,0.09,32,-0.48,28.5636450,77.1025349,0.998,0.999
119.57,APPROACH,130.15,11.59,-0.00,-3.11,0.18,31,-0.41,28.5636562,77.1024979,1.007,1.008
119.87,APPROACH,130.19,11.51,-0.01,-3.11,0.12,31,-0.49,28.5636674,77.1024609,0.980,0.982
120.17,APPROACH,130.23,11.55,-0.01,-3.07,0.12,31,-0.45,28.5636786,77.1024238,0.988,0.989
120.47,APPROACH,130.25,11.57,-0.01,-2.96,0.11,32,-0.43,28.5636899,77.1023866,0.964,0.966
120.77,APPROACH,130.28,11.53,-0.01,-2.92,0.12,32,-0.47,28.5637012,77.1023493,1.027,1.028
121.07,APPROACH,130.32,11.53,-0.01,-2.98,0.14,31,-0.47,28.5637126,77.1023117,0.988,0.989
121.27,APPROACH,130.36,11.48,-0.01,-2.98,0.12,31,-0.52,28.5637202,77.1022868,0.956,0.958
121.57,APPROACH,130.39,11.58,-0.01,-2.90,0.13,32,-0.42,28.5637314,77.1022498,1.051,1.052
121.87,APPROACH,130.44,11.61,-0.01,-2.95,0.14,31,-0.39,28.5637427,77.1022128,0.990,0.991
122.17,APPROACH,130.48,11.64,-0.01,-2.92,0.12,31,-0.36,28.5637539,77.1021758,0.981,0.982
122.48,APPROACH,130.51,11.54,-0.01,-2.95,0.15,31,-0.46,28.5637652,77.1021386,0.959,0.961
122.77,APPROACH,130.55,11.55,-0.01,-3.02,0.14,31,-0.45,28.5637767,77.1021012,0.968,0.970
123.07,APPROACH,130.59,11.59,-0.01,-3.00,0.09,31,-0.41,28.5637881,77.1020637,0.990,0.991
123.27,APPROACH,130.60,11.62,-0.01,-2.94,0.07,32,-0.38,28.5637957,77.1020387,0.946,0.948
123.57,APPROACH,130.63,11.60,-0.01,-2.91,0.13,32,-0.40,28.5638070,77.1020016,1.047,1.048
123.87,APPROACH,130.67,11.46,-0.01,-2.97,0.15,31,-0.54,28.5638183,77.1019647,0.999,1.000
124.17,APPROACH,130.71,11.51,-0.01,-3.01,0.15,31,-0.49,28.5638296,77.1019278,0.973,0.975
124.48,APPROACH,130.75,11.54,-0.01,-3.00,0.11,31,-0.46,28.5638410,77.1018907,0.998,0.999
124.77,APPROACH,130.79,11.52,-0.01,-3.01,0.14,32,-0.48,28.5638524,77.1018533,1.042,1.043
125.07,APPROACH,130.84,11.60,-0.00,-3.09,0.14,31,-0.40,28.5638638,77.1018159,1.013,1.014
125.27,APPROACH,130.87,11.60,-0.00,-3.11,0.10,31,-0.40,28.5638715,77.1017910,0.944,0.946
125.57,APPROACH,130.90,11.58,-0.01,-3.02,0.14,32,-0.42,28.5638829,77.1017539,1.061,1.062
125.87,APPROACH,130.95,11.51,-0.01,-3.08,0.13,31,-0.49,28.5638942,77.1017169,0.995,0.996
126.17,APPROACH,130.99,11.56,-0.01,-3.03,0.11,31,-0.44,28.5639055,77.1016800,0.987,0.988
126.48,APPROACH,131.02,11.51,-0.00,-3.01,0.10,31,-0.49,28.5639169,77.1016430,0.946,0.948
126.77,APPROACH,131.05,11.51,-0.01,-2.97,0.14,32,-0.49,28.5639283,77.1016059,1.038,1.039
127.07,APPROACH,131.09,11.46,-0.01,-3.05,0.14,31,-0.54,28.5639398,77.1015685,0.988,0.989
127.27,APPROACH,131.12,11.45,-0.01,-3.09,0.16,31,-0.55,28.5639475,77.1015435,1.023,1.024
127.57,APPROACH,131.18,11.46,-0.00,-3.20,0.19,31,-0.54,28.5639591,77.1015061,0.998,0.999
127.87,APPROACH,131.22,11.57,-0.01,-3.12,0.09,32,-0.43,28.5639705,77.1014690,0.928,0.930
128.17,APPROACH,131.24,11.55,-0.01,-2.99,0.11,32,-0.45,28.5639819,77.1014321,0.999,1.000
128.47,APPROACH,131.29,11.54,-0.01,-3.05,0.17,31,-0.46,28.5639933,77.1013952,1.020,1.021
128.67,APPROACH,131.32,11.50,-0.01,-3.03,0.11,31,-0.50,28.5640009,77.1013703,0.991,0.992
128.97,APPROACH,131.35,11.53,-0.02,-2.96,0.11,32,-0.47,28.5640125,77.1013330,0.986,0.987
129.18,APPROACH,131.37,11.55,-0.02,-2.93,0.12,32,-0.45,28.5640202,77.1013081,1.037,1.038
129.47,APPROACH,131.41,11.56,-0.00,-2.92,0.12,32,-0.44,28.5640318,77.1012706,0.999,1.000
129.77,APPROACH,131.46,11.48,-0.00,-3.02,0.16,31,-0.52,28.5640433,77.1012335,0.998,0.999
129.97,APPROACH,131.49,11.54,-0.00,-2.98,0.10,31,-0.46,28.5640509,77.1012089,0.956,0.958
130.27,APPROACH,131.51,11.52,-0.00,-2.86,0.10,32,-0.48,28.5640624,77.1011721,1.003,1.004
130.57,APPROACH,131.54,11.56,-0.01,-2.82,0.11,32,-0.44,28.5640738,77.1011352,1.015,1.016
130.87,APPROACH,131.58,11.61,-0.01,-2.94,0.18,31,-0.39,28.5640853,77.1010982,0.962,0.964
131.18,APPROACH,131.63,11.55,-0.01,-3.00,0.12,31,-0.45,28.5640969,77.1010610,0.980,0.981
131.47,APPROACH,131.66,11.53,-0.01,-2.94,0.09,32,-0.47,28.5641085,77.1010236,1.022,1.023
131.77,APPROACH,131.69,11.45,-0.00,-2.92,0.13,32,-0.55,28.5641201,77.1009863,1.079,1.080
131.97,APPROACH,131.72,11.45,-0.00,-2.98,0.12,31,-0.55,28.5641278,77.1009617,0.925,0.927
132.27,APPROACH,131.75,11.42,-0.00,-2.86,0.08,32,-0.58,28.5641392,77.1009249,0.998,0.999
132.58,APPROACH,131.78,11.53,-0.01,-2.84,0.10,32,-0.47,28.5641507,77.1008882,1.045,1.046
132.87,APPROACH,131.81,11.51,-0.01,-2.91,0.12,31,-0.49,28.5641622,77.1008512,0.964,0.966
133.18,APPROACH,131.85,11.58,-0.01,-2.95,0.14,32,-0.42,28.5641738,77.1008140,0.965,0.967
133.47,APPROACH,131.88,11.56,-0.01,-2.92,0.09,32,-0.44,28.5641855,77.1007768,1.000,1.001
133.77,APPROACH,131.92,11.46,-0.00,-3.02,0.13,31,-0.54,28.5641971,77.1007395,0.935,0.937
133.97,APPROACH,131.94,11.46,-0.00,-3.00,0.14,32,-0.54,28.5642048,77.1007150,1.037,1.038
134.27,APPROACH,131.99,11.56,-0.01,-3.07,0.15,31,-0.44,28.5642163,77.1006782,0.991,0.992
134.58,APPROACH,132.03,11.49,-0.01,-3.05,0.11,32,-0.51,28.5642278,77.1006415,0.985,0.986
134.87,APPROACH,132.07,11.48,-0.01,-3.10,0.18,31,-0.52,28.5642394,77.1006046,1.023,1.024
