Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,V_ned_gnd_0,V_ned_gnd_1,V_ned_gnd_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff,Drag_Coeff,Lift_N,Drag_N,Side_N
258.79489,2,13.32727,0.25054,9.65609,0.00000,0.00000,0.00000,0.00000,-0.00607,0.01488,-2.83892,-0.00853,0.01013,-0.13432,-13.03792,2.74569,-0.29975,13.16203,1.23072,-0.01606,0.39033,0.03975,-0.25054,0.00000,-0.06866,0.00000,-1.28589,0.00615,-0.01909,15,-0.00829,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1481.0,1700.0,1600.0,1500.0,1348.0,0.31000,0.31000,0.08058,0.91454,-0.00104,0.12679,167.73520,23.25505,6.72385
258.89459,2,13.43779,0.25216,8.21438,0.00000,0.00000,0.00000,0.00000,-0.00714,0.01548,-2.85247,-0.00853,0.00418,-0.13432,-13.21023,2.44051,-0.32838,13.28714,1.26823,-0.01606,1.72331,0.16571,-0.25216,0.00000,-0.03855,0.00000,-1.31476,0.00506,-0.02031,15,-0.00916,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1479.0,1700.0,1600.0,1500.0,1350.0,0.31250,0.31250,0.02416,0.90742,0.00100,0.12608,169.20139,23.50934,6.85360
258.99429,2,13.63916,0.25378,5.42658,0.00000,0.00000,0.00000,0.00000,-0.00821,0.01564,-2.86601,-0.00853,0.00172,-0.13432,-13.41403,2.46388,-0.14058,13.41449,1.30461,-0.01606,3.06901,0.29540,-0.25378,0.00000,-0.00183,0.00000,-1.34214,0.00308,-0.02096,15,-0.01004,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1477.0,1700.0,1600.0,1500.0,1351.0,0.31375,0.31375,0.00000,0.89548,0.00281,0.12478,172.01651,23.96984,7.09194
259.09399,2,13.78132,0.25539,3.75148,0.00000,0.00000,0.00000,0.00000,-0.00928,0.01569,-2.87955,-0.00853,0.00220,-0.13432,-13.61068,2.15105,-0.21718,13.54370,1.33971,-0.01606,4.42764,0.42869,-0.25539,0.00000,0.02359,0.00000,-1.33946,0.00404,-0.02097,15,-0.01091,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1475.0,1700.0,1600.0,1500.0,1353.0,0.31625,0.31625,0.00000,0.88572,0.00413,0.12371,173.70671,24.26234,7.26290
259.19370,2,13.90327,0.25701,2.02859,0.00000,0.00000,0.00000,0.00000,-0.01035,0.01589,-2.89309,-0.00853,0.00484,-0.13432,-13.77212,1.89285,-0.21642,13.67501,1.37363,-0.01606,5.79941,0.56546,-0.25701,0.00000,0.03749,0.00000,-1.35377,0.00268,-0.02148,15,-0.01178,-0.34907,0.34907,0.13090,0.34907,0.34907,1900.0,1900.0,1473.0,1700.0,1600.0,1500.0,1354.0,0.31750,0.31750,0.00000,0.87893,0.00440,0.12295,175.43956,24.54102,7.41083
259.29340,3,13.14288,0.24400,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01333,0.01241,-2.89938,-0.08116,-0.27128,0.04107,-13.14239,0.07849,0.08188,12.62201,2.99177,0.32578,7.14881,0.76788,-0.24400,-1.78478,-35.66993,6.39119,13.14723,70.04942,-47.15434,15,-0.01265,-0.34907,0.34907,0.13286,0.34907,0.34907,1900.0,1900.0,1471.0,1703.0,1600.0,1500.0,1356.0,0.32000,0.32000,0.01790,3.23595,-2.84269,7.72633,577.19220,1378.13611,-208.09940
259.39310,3,11.93682,0.26254,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02538,-0.07914,-2.89519,-0.14496,-1.58260,0.00986,-11.93681,0.01061,0.00782,11.37391,2.76268,-0.89289,8.35670,1.05886,-0.26254,-1.02414,-24.13589,5.58631,10.54874,-58.10638,-36.72631,15,-0.04916,-0.34907,0.34907,0.13286,0.34907,0.34907,1900.0,1900.0,1344.0,1703.0,1600.0,1500.0,1360.0,0.32500,0.32500,0.31532,3.07975,-2.33203,7.71448,453.13745,1135.06702,-176.16054
259.49280,3,10.87064,0.48062,0.00000,0.00000,0.00000,0.00000,0.00000,-0.04334,-0.32366,-2.88600,-0.16955,-3.18902,0.00192,-10.86983,0.02368,0.13039,9.88194,2.45208,-3.39166,9.43166,1.32256,-0.48062,-0.67844,-14.09486,4.81959,9.92076,48.14917,-28.92236,15,-0.11403,-0.34907,0.34907,0.13352,0.34907,0.34907,1900.0,1900.0,1170.0,1704.0,1600.0,1500.0,1376.0,0.34500,0.34500,0.97126,2.86023,-1.64265,7.69705,349.01877,939.23022,-149.17772
259.59250,3,9.73533,0.92297,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07457,-0.70391,-2.85942,-0.17875,-4.25119,0.00856,-9.64004,-0.02388,1.35857,7.79862,2.03753,-5.13888,10.32503,1.55203,-0.92297,0.37609,-7.36243,-3.65145,10.84130,38.49235,-22.78933,15,-0.16537,-0.34907,0.34907,0.13483,0.34907,0.34907,1900.0,1900.0,1100.0,1706.0,1600.0,1500.0,1406.0,0.38250,0.38250,1.17832,2.67006,-1.07030,7.69592,261.31201,753.18103,125.40689
259.69220,3,8.20200,1.46795,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17202,-1.15786,-2.76340,-0.17678,-4.73647,0.02249,-7.49554,-0.00006,3.33014,5.61933,1.57040,-5.43435,10.99788,1.73331,-1.46795,0.37944,-2.67790,-2.51901,11.45870,-28.13294,-17.14857,15,-0.17453,-0.32085,0.32085,0.12043,0.34907,0.32085,1842.0,1842.0,1100.0,1684.0,1600.0,1500.0,1468.0,0.46000,0.46000,0.28655,2.48863,-0.54795,7.69872,172.87753,534.80573,91.31586
259.79190,3,6.29845,1.97997,0.00000,0.00000,0.00000,0.00000,0.00000,-2.39284,-1.46194,-0.54152,-0.15415,-4.87876,0.03065,-4.20541,-0.04069,4.68864,4.03572,1.09233,-4.59103,0.15633,0.04560,-1.97997,0.46143,-0.96910,-1.38109,11.05638,16.19645,-13.19431,15,-0.15999,-0.07796,0.07796,0.05091,0.34907,0.07796,1519.0,1519.0,1283.0,1576.0,1600.0,1500.0,1475.0,0.46875,0.46875,3.91503,2.30793,-0.34338,7.71123,94.54249,315.88458,61.44376
259.89160,3,5.04650,2.38318,0.00000,0.00000,0.00000,0.00000,0.00000,-3.00755,-1.00028,0.07754,-0.12110,-4.65978,0.01058,-0.69562,-0.04308,4.99814,3.57754,0.81976,-3.47166,0.52858,0.13956,-2.38318,0.29272,2.85841,-0.79780,8.15222,2.85266,-6.86112,15,0.15695,0.04712,-0.04712,-0.01113,0.34907,-0.04712,1422.0,1422.0,1740.0,1483.0,1600.0,1500.0,1427.0,0.40875,0.40875,10.02549,1.12761,1.51412,0.72097,29.65359,18.95989,49.64345
259.99130,3,4.53888,2.68074,0.00000,0.00000,0.00000,0.00000,0.00000,-3.06576,-0.53544,0.14225,-0.11228,-4.62835,0.03026,2.04002,-0.11617,4.05293,3.59682,0.80864,-2.44796,0.88965,0.22098,-2.68074,0.10808,0.04165,0.23220,5.44409,-0.63985,-8.39335,15,0.10182,0.11345,-0.11345,-0.03011,0.34907,-0.11345,1370.0,1370.0,1552.0,1454.0,1600.0,1500.0,1483.0,0.47875,0.47875,7.48049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.09100,3,4.13018,2.87642,0.00000,0.00000,0.00000,0.00000,0.00000,-3.08508,-0.06987,0.16985,-0.09738,-4.62389,0.05217,3.80129,-0.21836,1.60028,3.63860,0.81529,-1.44612,1.25421,0.30280,-2.87642,0.18614,0.04939,0.19509,1.21764,-0.55347,-9.76769,15,-0.00524,0.13177,-0.13177,-0.03665,0.34907,-0.13177,1349.0,1349.0,1488.0,1444.0,1600.0,1500.0,1474.0,0.46750,0.46750,8.95772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.19070,3,4.04669,2.97216,0.00000,0.00000,0.00000,0.00000,0.00000,-3.09090,0.39560,0.18863,-0.07538,-4.61880,0.06957,3.92722,-0.17027,-0.96106,3.68782,0.82422,-0.46555,1.62347,0.38542,-2.97216,0.24794,0.05267,0.14553,-3.22634,-0.45949,-9.05515,15,-0.07112,0.13788,-0.13788,-0.03862,0.34907,-0.13788,1342.0,1342.0,1337.0,1441.0,1600.0,1500.0,1468.0,0.46000,0.46000,9.53853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.29041,3,4.02807,2.97026,0.00000,0.00000,0.00000,0.00000,0.00000,-3.08446,0.86063,0.20986,-0.04813,-4.61336,0.08136,2.09255,-0.48455,-3.40761,3.73036,0.83274,0.49175,1.99745,0.46895,-2.97026,0.28959,0.05977,0.08019,-6.82635,-0.36595,-6.41383,15,-0.16668,0.13788,-0.13788,-0.03731,0.34907,-0.13788,1342.0,1342.0,1118.0,1443.0,1600.0,1500.0,1452.0,0.44000,0.44000,10.65514,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.39011,3,4.31397,2.87297,0.00000,0.00000,0.00000,0.00000,0.00000,-3.02586,1.32457,0.27781,-0.01790,-4.60732,0.08615,-0.25649,-0.27780,-4.29737,3.75664,0.83886,1.42864,2.37498,0.55323,-2.87297,0.30626,0.06400,0.00885,-8.87678,-0.27683,-2.41161,15,-0.17453,0.13526,-0.13526,-0.03338,0.34907,-0.13526,1345.0,1345.0,1100.0,1449.0,1600.0,1500.0,1435.0,0.41875,0.41875,11.18753,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.48981,3,4.60442,2.68200,0.00000,0.00000,0.00000,0.00000,0.00000,-0.08949,1.35055,-3.06327,0.01266,-4.60051,0.08335,-3.04576,-0.38592,-3.43149,3.75725,0.84052,2.35284,2.75390,0.63791,-2.68200,0.29586,0.07270,-0.06606,-8.89421,-0.19223,2.09795,15,-0.13964,0.02797,-0.02797,0.05453,0.34907,-0.02797,1650.0,1650.0,1237.0,1601.0,1600.0,1500.0,1409.0,0.38625,0.38625,12.47472,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.58951,3,4.97947,2.39723,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01853,0.89009,-2.98949,0.03084,-4.47720,0.04558,-4.91054,-0.06815,-0.82282,3.53197,0.48222,3.33338,3.12777,0.71620,-2.39723,0.15746,0.08413,-0.10958,-6.84645,-0.11483,6.14428,15,0.00044,-0.32387,0.32387,0.14006,0.34907,0.32387,1900.0,1900.0,1501.0,1714.0,1600.0,1500.0,1376.0,0.34500,0.34500,14.42068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.68921,3,5.35685,2.02957,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00878,0.43622,-2.97733,0.00697,-4.64732,0.03135,-5.03404,-0.01898,1.83136,3.63301,0.46897,3.75487,3.48049,0.75957,-2.02957,-0.19445,-3.27741,-1.16811,-2.42786,13.26812,-0.48075,15,-0.01963,-0.34907,0.34907,0.13744,0.34907,0.34907,1900.0,1900.0,1455.0,1710.0,1600.0,1500.0,1365.0,0.33125,0.33125,14.57513,2.42846,-1.61283,7.80667,71.95942,231.32486,58.01976
260.78891,3,5.38281,1.64897,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00800,-0.04841,-2.97055,-0.01739,-4.96366,0.02406,-3.68798,-0.00645,3.92090,3.65119,0.46411,3.80437,0.16665,0.02520,-1.64897,-0.16509,-3.02504,-1.11926,2.09276,12.84999,0.80947,15,-0.15315,-0.34907,0.34907,0.13679,0.34907,0.34907,1900.0,1900.0,1149.0,1709.0,1600.0,1500.0,1365.0,0.33125,0.33125,14.52768,2.37155,-1.47712,7.76854,70.95584,232.43201,58.38532
260.88861,3,5.76204,1.24153,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01333,-0.54310,-2.96264,-0.03923,-4.68338,0.02580,-0.90637,-0.00032,5.69031,3.53405,0.45631,4.42399,0.52679,0.07137,-1.24153,-0.12728,5.59291,-1.26451,4.88046,4.35629,6.72159,15,-0.17453,-0.34907,0.34907,0.13679,0.34907,0.34907,1900.0,1900.0,1100.0,1709.0,1600.0,1500.0,1374.0,0.34250,0.34250,12.81082,0.89570,2.28852,0.70863,30.70798,24.29452,62.12539
260.98831,3,6.46087,0.75278,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02952,-0.98381,-2.94705,-0.06150,-4.05155,0.01736,2.40697,0.04461,5.99561,3.42752,0.40806,5.27434,0.87833,0.11434,-0.75278,-0.22491,6.88980,-0.01187,7.95765,-0.09593,3.67655,15,-0.17453,-0.34907,0.34907,0.13744,0.34907,0.34907,1900.0,1900.0,1100.0,1710.0,1600.0,1500.0,1390.0,0.36250,0.36250,9.80104,0.74858,2.25369,0.30663,32.26711,13.21716,1.25610
261.08801,3,6.31294,0.19001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11368,-1.39032,-2.86589,-0.08077,-4.16736,0.01345,5.17724,-0.06388,3.61182,2.39845,0.21375,5.88484,1.17894,0.14684,-0.19001,-0.14814,-0.61320,-0.01142,9.52097,0.20482,-7.90707,15,-0.17453,-0.33423,0.33423,0.13483,0.34907,0.33423,1883.0,1883.0,1100.0,1706.0,1600.0,1500.0,1410.0,0.38750,0.38750,8.47107,3.48568,-0.22857,2.75075,143.44583,113.20155,3.06693
261.18771,2,6.57061,-0.43621,188.22371,0.00000,0.00000,0.00000,0.00000,-0.00007,-0.00328,-0.56560,-0.08469,-3.94025,0.01397,1.68839,1.46392,6.17893,2.04184,0.15589,6.31918,1.39293,0.16346,0.43621,-0.00000,-0.00000,-0.00000,-0.21124,0.00055,0.00069,15,0.01738,-0.24700,0.24700,0.19019,0.34907,0.24700,1900.0,1900.0,1639.0,1900.0,1600.0,1500.0,1404.0,0.38000,0.38000,8.38240,0.82291,1.80354,0.27765,36.68591,12.37809,3.22318
261.28741,1,6.50253,-1.07314,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00007,-0.00311,-0.56417,-0.08469,-3.72914,0.01397,1.52660,1.38127,6.16802,2.03282,0.16164,6.31918,1.59811,0.17957,1.07314,0.00000,3.88525,0.00000,0.04068,0.00000,-0.00013,15,-0.16188,-0.22403,0.22403,0.25722,0.34907,0.22403,1619.0,1619.0,1129.0,1893.0,1600.0,1500.0,1324.0,0.28000,0.28000,15.97689,1.06245,1.79753,0.35542,46.38861,15.51846,4.09512
261.38712,2,6.44659,-1.71006,165.80386,0.00000,0.00000,0.00000,0.00000,-0.00007,-0.00295,-0.56275,-0.08469,-3.54557,0.01397,1.68757,1.38012,6.06679,2.04699,0.15272,6.31918,1.80361,0.19547,1.71006,-0.00000,-0.00000,-0.00000,0.17925,0.00049,-0.00053,15,-0.17453,-0.17890,0.17890,0.11585,0.34907,0.17890,1705.0,1705.0,1100.0,1677.0,1600.0,1500.0,1295.0,0.24375,0.24375,19.22940,1.22670,1.60226,0.37696,52.64232,16.17680,2.15622
261.48682,1,6.59426,-2.34699,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00007,-0.00279,-0.56133,-0.08469,-3.34690,0.01397,1.69156,1.34947,6.22911,2.04683,0.15285,6.31918,2.01014,0.21074,2.34699,0.00000,4.19446,0.00000,-0.11027,-0.00000,0.00031,15,-0.17453,-0.24784,0.24784,0.09425,0.34907,0.24784,1784.0,1784.0,1100.0,1644.0,1600.0,1500.0,1375.0,0.34375,0.34375,10.82099,0.90003,1.88668,0.29269,40.41344,13.14261,1.92644
261.58652,2,6.60203,-2.98392,202.89964,0.00000,0.00000,0.00000,0.00000,-0.00007,-0.00259,-0.55991,-0.08469,-3.11428,0.01397,1.70701,1.35422,6.23210,2.02482,0.16669,6.31918,2.21550,0.22674,2.98392,-0.00000,-0.00000,-0.00000,-0.34161,0.00058,0.00089,15,-0.17453,-0.28362,0.28362,0.09556,0.34907,0.28362,1825.0,1825.0,1100.0,1646.0,1600.0,1500.0,1455.0,0.44375,0.44375,4.47478,0.66663,2.05970,0.23596,30.00397,10.62002,1.92852
261.68622,1,1.64196,-0.00000,165.88283,11.59117,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.63255,0.13575,-0.11120,1.36990,-0.85661,0.00000,2.40318,0.22038,0.00000,0.00000,0.00000,0.00000,0.75397,0.00000,-0.00184,15,-0.17453,-0.29932,0.29932,0.09948,0.34907,0.29932,1843.0,1843.0,1100.0,1652.0,1600.0,1500.0,1494.0,0.49250,0.49250,13.35813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.78592,1,1.72811,-0.00000,165.81120,11.65990,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.72141,0.14473,-0.04666,1.43280,-0.89595,0.00000,0.08435,-0.04397,0.00000,0.00000,0.00000,0.00000,0.69249,0.00000,-0.00169,15,-0.17453,-0.30281,0.30281,0.09752,0.34907,0.30281,1847.0,1847.0,1100.0,1649.0,1600.0,1500.0,1510.0,0.51250,0.51250,12.17212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.88562,1,1.87765,-0.00000,165.51353,11.94553,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.87451,0.07015,-0.08275,1.47929,-0.92502,0.00000,0.23128,-0.13585,0.00000,0.00000,0.00000,0.00000,0.44360,0.00000,-0.00108,15,-0.17453,-0.31387,0.31387,0.10996,0.34907,0.31387,1856.0,1856.0,1100.0,1668.0,1600.0,1500.0,1606.0,0.63250,0.63250,7.24304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.98532,1,1.83285,-0.00000,165.39017,12.06390,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.82142,0.17331,0.10832,1.51057,-0.94458,0.00000,0.38206,-0.23013,0.00000,0.00000,0.00000,0.00000,0.29772,0.00000,-0.00073,15,-0.16043,-0.30194,0.30194,0.10930,0.34907,0.30194,1846.0,1846.0,1144.0,1667.0,1600.0,1500.0,1686.0,0.73250,0.73250,5.20042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.08502,1,1.75548,-0.00000,165.36310,12.08987,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.75109,0.12280,0.01750,1.53452,-0.95955,0.00000,0.53556,-0.32612,0.00000,0.00000,0.00000,0.00000,0.27140,0.00000,-0.00066,15,-0.15795,-0.29671,0.29671,0.10276,0.34907,0.29671,1840.0,1840.0,1132.0,1657.0,1600.0,1500.0,1758.0,0.82250,0.82250,4.75221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.18472,1,1.94145,-0.00000,165.35403,12.09857,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.92374,0.25960,-0.03256,1.55758,-0.97397,0.00000,0.69140,-0.42357,0.00000,0.00000,0.00000,0.00000,0.27927,0.00000,-0.00068,15,-0.17453,-0.30718,0.30718,0.10276,0.34907,0.30718,1852.0,1852.0,1100.0,1657.0,1600.0,1500.0,1726.0,0.78250,0.78250,4.60199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.28442,1,1.87680,-0.00000,165.40913,12.04570,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,1.86444,0.21375,0.02289,1.58199,-0.98923,0.00000,0.84961,-0.52250,0.00000,0.00000,0.00000,0.00000,0.30864,0.00000,-0.00075,15,-0.17453,-0.31590,0.31590,0.10472,0.34907,0.31590,1862.0,1862.0,1100.0,1660.0,1600.0,1500.0,1666.0,0.70750,0.70750,5.51447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.38412,1,2.02439,-0.00000,165.49010,11.96801,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.01154,0.22559,-0.03082,1.61160,-1.00775,0.00000,1.01052,-0.62312,0.00000,0.00000,0.00000,0.00000,0.40742,0.00000,-0.00100,15,-0.17453,-0.32289,0.32289,0.10668,0.34907,0.32289,1870.0,1870.0,1100.0,1663.0,1600.0,1500.0,1609.0,0.63625,0.63625,6.85508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.48383,1,2.01764,-0.00000,165.61482,11.84832,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.01127,0.10879,-0.11769,1.64991,-1.03171,0.00000,1.17484,-0.72586,0.00000,0.00000,0.00000,0.00000,0.50470,0.00000,-0.00123,15,-0.17453,-0.32812,0.32812,0.10865,0.34907,0.32812,1876.0,1876.0,1100.0,1666.0,1600.0,1500.0,1559.0,0.57375,0.57375,8.92050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.58353,1,2.01774,-0.00000,165.61208,11.85097,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.01301,0.13747,-0.01149,1.69320,-1.05878,0.00000,1.34334,-0.83123,0.00000,0.00000,0.00000,0.00000,0.49567,0.00000,-0.00121,15,-0.17453,-0.33249,0.33249,0.11061,0.34907,0.33249,1881.0,1881.0,1100.0,1669.0,1600.0,1500.0,1560.0,0.57500,0.57500,8.87492,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.68323,1,2.15030,-0.00000,165.63042,11.83337,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.11912,0.20077,0.30467,1.73646,-1.08583,0.00000,1.51618,-0.93931,0.00000,0.00000,0.00000,0.00000,0.52686,0.00000,-0.00129,15,-0.17453,-0.33772,0.33772,0.11257,0.34907,0.33772,1887.0,1887.0,1100.0,1672.0,1600.0,1500.0,1548.0,0.56000,0.56000,9.17854,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.78293,1,2.18327,-0.00000,165.65399,11.81074,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.16982,0.23882,0.03935,1.78178,-1.11417,0.00000,0.11276,-0.07249,0.00000,0.00000,0.00000,0.00000,0.54513,0.00000,-0.00133,15,-0.17453,-0.34296,0.34296,0.11519,0.34907,0.34296,1893.0,1893.0,1100.0,1676.0,1600.0,1500.0,1539.0,0.54875,0.54875,9.56909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.88263,1,2.34202,-0.00000,165.62395,11.83957,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.33467,0.16320,-0.08795,1.82800,-1.14307,0.00000,0.29471,-0.18626,0.00000,0.00000,0.00000,0.00000,0.51839,0.00000,-0.00127,15,-0.17453,-0.34907,0.34907,0.11716,0.34907,0.34907,1900.0,1900.0,1100.0,1679.0,1600.0,1500.0,1542.0,0.55250,0.55250,9.07158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.98233,1,2.26857,-0.00000,165.61548,11.84770,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.25639,0.22054,0.08030,1.87271,-1.17103,0.00000,0.48125,-0.30291,0.00000,0.00000,0.00000,0.00000,0.50416,0.00000,-0.00123,15,-0.17453,-0.31708,0.31708,0.08517,0.34907,0.31708,1603.0,1603.0,1100.0,1531.0,1600.0,1500.0,1548.0,0.56000,0.56000,8.93126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
263.08203,1,2.27933,-0.00000,165.59683,11.86560,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.27004,0.19715,0.05835,1.91556,-1.19782,0.00000,0.67220,-0.42231,0.00000,0.00000,0.00000,0.00000,0.48775,0.00000,-0.00119,15,-0.17453,-0.09687,0.09687,0.02356,0.34907,0.09687,1611.0,1611.0,1100.0,1536.0,1600.0,1500.0,1554.0,0.56750,0.56750,8.62244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
263.18173,1,2.44416,-0.00000,165.56192,11.89909,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.42872,0.20787,0.17893,1.95658,-1.22347,0.00000,0.86738,-0.54436,0.00000,0.00000,0.00000,0.00000,0.45919,0.00000,-0.00112,15,-0.17453,-0.10647,0.10647,0.02683,0.34907,0.10647,1622.0,1622.0,1100.0,1541.0,1600.0,1500.0,1559.0,0.57375,0.57375,8.04440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
263.28143,1,2.43106,-0.00000,165.55000,11.91052,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.42226,0.20511,-0.02525,1.99613,-1.24821,0.00000,1.06662,-0.66894,0.00000,0.00000,0.00000,0.00000,0.45145,0.00000,-0.00110,15,-0.17453,-0.11868,0.11868,0.03207,0.34907,0.11868,1636.0,1636.0,1100.0,1549.0,1600.0,1500.0,1564.0,0.58000,0.58000,7.84723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
263.38113,1,2.45390,-0.00000,165.53371,11.92617,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.45188,0.04387,0.08926,2.03404,-1.27191,0.00000,1.26976,-0.79597,0.00000,0.00000,0.00000,0.00000,0.42062,0.00000,-0.00103,15,-0.17453,-0.13439,0.13439,0.03796,0.34907,0.13439,1654.0,1654.0,1100.0,1558.0,1600.0,1500.0,1569.0,0.58625,0.58625,7.57715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
263.48083,1,2.59765,-0.00000,165.50357,11.95508,0.00000,0.00000,0.00000,0.00000,-0.00244,-0.55882,0.00000,-2.93219,0.00000,2.59259,0.13607,-0.08799,2.07062,-1.29478,0.00000,1.47665,-0.92534,0.00000,0.00000,0.00000,0.00000,0.40913,0.00000,-0.00100,15,-0.17453,-0.15446,0.15446,0.04581,0.34907,0.15446,1677.0,1677.0,1100.0,1570.0,1600.0,1500.0,1574.0,0.59250,0.59250,7.07831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
