wall_time_s,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,servo9,servo10,servo11,servo12,servo13,servo14,servo15,servo16
60.736,1180,1820,1900,1820,1820,1820,1820,1820,1820,1191,1282,1334,1500,1100,0,0
60.755,1180,1820,1900,1820,1820,1820,1820,1820,1820,1200,1276,1338,1500,1100,0,0
60.780,1180,1820,1900,1820,1820,1820,1820,1820,1820,1209,1266,1342,1500,1100,0,0
60.800,1180,1820,1900,1820,1820,1820,1820,1820,1820,1219,1258,1347,1500,1100,0,0
60.820,1180,1820,1900,1820,1820,1820,1820,1820,1820,1230,1248,1352,1500,1100,0,0
60.840,1180,1820,1900,1820,1820,1820,1820,1820,1820,1240,1242,1357,1500,1100,0,0
60.858,1180,1820,1900,1820,1820,1820,1820,1820,1820,1252,1235,1362,1500,1100,0,0
60.878,1180,1820,1900,1820,1820,1820,1820,1820,1820,1263,1226,1368,1500,1100,0,0
60.928,1180,1820,1900,1820,1820,1820,1820,1820,1820,1275,1218,1374,1500,1100,0,0
60.930,1180,1820,1900,1820,1820,1820,1820,1820,1820,1287,1212,1379,1500,1100,0,0
60.938,1180,1820,1900,1820,1820,1820,1820,1820,1820,1300,1208,1385,1500,1100,0,0
60.956,1180,1820,1900,1820,1820,1820,1820,1820,1820,1313,1202,1392,1500,1100,0,0
60.979,1180,1820,1900,1820,1820,1820,1820,1820,1820,1328,1195,1398,1500,1100,0,0
60.997,1180,1820,1900,1820,1820,1820,1820,1820,1820,1343,1191,1406,1500,1100,0,0
61.016,1180,1820,1900,1820,1820,1820,1820,1820,1820,1358,1188,1413,1500,1100,0,0
61.034,1180,1820,1900,1820,1820,1820,1820,1820,1820,1375,1186,1421,1500,1100,0,0
61.054,1180,1820,1900,1820,1820,1820,1820,1820,1820,1392,1184,1429,1500,1100,0,0
61.081,1180,1820,1900,1820,1820,1820,1820,1820,1820,1409,1183,1438,1500,1100,0,0
61.099,1180,1820,1900,1820,1820,1820,1820,1820,1820,1427,1180,1446,1500,1100,0,0
61.117,1180,1820,1900,1820,1820,1820,1820,1820,1820,1447,1178,1456,1500,1100,0,0
61.137,1180,1820,1900,1820,1820,1820,1820,1820,1820,1468,1175,1466,1500,1100,0,0
61.158,1180,1820,1900,1820,1820,1820,1820,1820,1820,1496,1172,1479,1500,1100,0,0
61.180,1180,1820,1900,1820,1820,1820,1820,1820,1820,1525,1168,1494,1500,1100,0,0
61.196,1180,1820,1900,1820,1820,1820,1820,1820,1820,1549,1164,1503,1500,1100,0,0
61.217,1180,1820,1900,1820,1820,1820,1820,1820,1820,1565,1158,1511,1500,1100,0,0
61.236,1180,1820,1900,1820,1820,1820,1820,1820,1820,1572,1154,1513,1500,1100,0,0
61.255,1180,1820,1900,1820,1820,1820,1820,1820,1820,1576,1148,1514,1500,1100,0,0
61.276,1180,1820,1900,1820,1820,1820,1820,1820,1820,1580,1143,1516,1500,1100,0,0
61.295,1180,1820,1900,1820,1820,1820,1820,1820,1820,1584,1138,1517,1500,1100,0,0
61.314,1180,1820,1900,1820,1820,1820,1820,1820,1820,1580,1179,1515,1500,1100,0,0
61.339,1180,1820,1900,1820,1820,1820,1820,1820,1820,1579,1216,1514,1500,1100,0,0
61.357,1180,1820,1900,1820,1820,1820,1820,1820,1820,1578,1252,1514,1500,1100,0,0
61.377,1180,1820,1900,1820,1820,1820,1820,1820,1820,1581,1286,1516,1500,1100,0,0
61.396,1180,1820,1900,1820,1820,1820,1820,1820,1820,1583,1320,1518,1500,1100,0,0
61.415,1180,1820,1900,1820,1820,1820,1820,1820,1820,1583,1329,1519,1500,1100,0,0
61.438,1180,1820,1900,1820,1820,1820,1820,1820,1820,1583,1333,1521,1500,1100,0,0
61.458,1180,1820,1900,1820,1820,1820,1820,1820,1820,1582,1338,1523,1500,1100,0,0
61.478,1180,1820,1900,1820,1820,1820,1820,1820,1820,1583,1342,1526,1500,1100,0,0
61.496,1180,1820,1900,1820,1820,1820,1820,1820,1820,1583,1346,1528,1500,1100,0,0
61.515,1180,1820,1900,1820,1820,1820,1820,1820,1820,1588,1333,1532,1500,1100,0,0
61.533,1180,1820,1900,1820,1820,1820,1820,1820,1820,1592,1318,1534,1500,1100,0,0
61.556,1180,1820,1900,1820,1820,1820,1820,1820,1820,1596,1301,1537,1500,1100,0,0
61.576,1180,1820,1900,1820,1820,1820,1820,1820,1820,1601,1290,1541,1500,1100,0,0
61.595,1180,1820,1900,1820,1820,1820,1820,1820,1820,1603,1281,1543,1500,1100,0,0
61.619,1180,1820,1900,1820,1820,1820,1820,1820,1820,1604,1273,1545,1500,1100,0,0
61.633,1180,1820,1900,1820,1820,1820,1820,1820,1820,1607,1265,1548,1500,1100,0,0
61.657,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1313,1305,1500,1100,0,0
61.677,1180,1820,1900,1820,1820,1820,1820,1820,1820,1149,1436,1359,1500,1100,0,0
61.696,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1449,1344,1500,1100,0,0
61.714,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1458,1346,1500,1100,0,0
61.733,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1468,1347,1500,1100,0,0
61.754,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1479,1346,1500,1100,0,0
61.774,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1492,1346,1500,1100,0,0
61.795,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1500,1344,1500,1100,0,0
61.814,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1507,1342,1500,1100,0,0
61.832,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1518,1341,1500,1100,0,0
61.856,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1525,1339,1500,1100,0,0
61.876,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1530,1327,1500,1100,0,0
61.896,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1549,1318,1500,1100,0,0
61.914,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1614,1317,1500,1100,0,0
61.933,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1563,1317,1500,1100,0,0
61.977,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1510,1316,1500,1100,0,0
61.979,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1514,1316,1500,1100,0,0
61.994,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1542,1315,1500,1100,0,0
62.013,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1564,1315,1500,1100,0,0
62.032,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1574,1314,1500,1100,0,0
62.053,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1577,1314,1500,1100,0,0
62.078,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1580,1313,1500,1100,0,0
62.093,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1582,1313,1500,1100,0,0
62.114,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1588,1312,1500,1100,0,0
62.132,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1596,1312,1500,1100,0,0
62.153,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1603,1312,1500,1100,0,0
62.173,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1608,1312,1500,1100,0,0
62.192,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1614,1311,1500,1100,0,0
62.211,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1620,1311,1500,1100,0,0
62.234,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1626,1311,1500,1100,0,0
62.253,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1631,1311,1500,1100,0,0
62.272,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1637,1310,1500,1100,0,0
62.293,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1642,1310,1500,1100,0,0
62.312,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1645,1310,1500,1100,0,0
62.331,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1649,1309,1500,1100,0,0
62.354,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1653,1309,1500,1100,0,0
62.373,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1657,1309,1500,1100,0,0
62.391,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1660,1308,1500,1100,0,0
62.411,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1663,1308,1500,1100,0,0
62.436,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1665,1308,1500,1100,0,0
62.454,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1666,1308,1500,1100,0,0
62.473,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1669,1307,1500,1100,0,0
62.493,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1671,1307,1500,1100,0,0
62.512,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1674,1307,1500,1100,0,0
62.532,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1677,1307,1500,1100,0,0
62.555,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1680,1307,1500,1100,0,0
62.573,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1684,1307,1500,1100,0,0
62.592,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1688,1307,1500,1100,0,0
62.611,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1692,1306,1500,1100,0,0
62.635,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1694,1306,1500,1100,0,0
62.654,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1696,1306,1500,1100,0,0
62.672,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1698,1306,1500,1100,0,0
62.690,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1702,1306,1500,1100,0,0
62.710,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1704,1306,1500,1100,0,0
62.734,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1707,1305,1500,1100,0,0
62.752,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1710,1305,1500,1100,0,0
62.770,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1713,1305,1500,1100,0,0
62.793,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1716,1305,1500,1100,0,0
62.812,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1718,1305,1500,1100,0,0
62.830,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1721,1305,1500,1100,0,0
62.853,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1723,1305,1500,1100,0,0
62.871,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1726,1305,1500,1100,0,0
62.890,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1728,1304,1500,1100,0,0
62.910,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1730,1304,1500,1100,0,0
62.930,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1733,1304,1500,1100,0,0
62.949,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1735,1304,1500,1100,0,0
62.973,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1738,1304,1500,1100,0,0
62.993,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1741,1304,1500,1100,0,0
63.017,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1743,1304,1500,1100,0,0
63.032,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1746,1304,1500,1100,0,0
63.052,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1748,1304,1500,1100,0,0
63.071,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1750,1304,1500,1100,0,0
63.090,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1752,1304,1500,1100,0,0
63.109,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1753,1304,1500,1100,0,0
63.129,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1754,1304,1500,1100,0,0
63.171,1180,1820,1900,1820,1820,1820,1820,1820,1820,1101,1755,1304,1500,1100,0,0
63.173,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1757,1303,1500,1100,0,0
63.192,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1759,1303,1500,1100,0,0
63.212,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1761,1303,1500,1100,0,0
63.230,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1762,1303,1500,1100,0,0
63.250,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1763,1303,1500,1100,0,0
63.274,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1765,1303,1500,1100,0,0
63.292,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1767,1303,1500,1100,0,0
63.311,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1769,1303,1500,1100,0,0
63.328,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1770,1303,1500,1100,0,0
63.348,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1772,1303,1500,1100,0,0
63.372,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1774,1303,1500,1100,0,0
63.391,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1774,1303,1500,1100,0,0
63.410,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1775,1303,1500,1100,0,0
63.428,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1776,1303,1500,1100,0,0
63.453,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1776,1303,1500,1100,0,0
63.469,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1777,1303,1500,1100,0,0
63.492,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1778,1303,1500,1100,0,0
63.511,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1778,1302,1500,1100,0,0
63.530,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1779,1302,1500,1100,0,0
63.550,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1780,1302,1500,1100,0,0
63.574,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1780,1302,1500,1100,0,0
63.588,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.612,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.630,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.650,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.669,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.690,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.710,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.728,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.752,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1782,1302,1500,1100,0,0
63.770,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1782,1302,1500,1100,0,0
63.790,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1782,1302,1500,1100,0,0
63.809,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.827,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1781,1302,1500,1100,0,0
63.852,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1780,1302,1500,1100,0,0
63.869,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1780,1302,1500,1100,0,0
63.889,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1780,1302,1500,1100,0,0
63.909,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1779,1302,1500,1100,0,0
63.927,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1778,1302,1500,1100,0,0
63.950,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1778,1302,1500,1100,0,0
63.969,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1777,1302,1500,1100,0,0
63.987,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1777,1302,1500,1100,0,0
64.010,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1776,1302,1500,1100,0,0
64.031,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1776,1302,1500,1100,0,0
64.046,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1775,1302,1500,1100,0,0
64.069,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1775,1302,1500,1100,0,0
64.089,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1774,1302,1500,1100,0,0
64.109,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1773,1301,1500,1100,0,0
64.127,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1772,1301,1500,1100,0,0
64.171,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1771,1301,1500,1100,0,0
64.174,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1769,1301,1500,1100,0,0
64.190,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1768,1301,1500,1100,0,0
64.210,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1767,1301,1500,1100,0,0
64.227,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1765,1301,1500,1100,0,0
64.246,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1764,1301,1500,1100,0,0
64.265,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1762,1301,1500,1100,0,0
64.289,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1760,1301,1500,1100,0,0
64.308,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1759,1301,1500,1100,0,0
64.327,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1757,1301,1500,1100,0,0
64.347,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1755,1301,1500,1100,0,0
64.367,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1754,1301,1500,1100,0,0
64.385,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1752,1301,1500,1100,0,0
64.409,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1750,1301,1500,1100,0,0
64.429,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1749,1301,1500,1100,0,0
64.449,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1747,1301,1500,1100,0,0
64.469,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1745,1301,1500,1100,0,0
64.486,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1743,1301,1500,1100,0,0
64.504,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1741,1301,1500,1100,0,0
64.530,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1739,1301,1500,1100,0,0
64.548,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1737,1301,1500,1100,0,0
64.565,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1735,1301,1500,1100,0,0
64.610,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1732,1301,1500,1100,0,0
64.612,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1730,1301,1500,1100,0,0
64.627,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1728,1301,1500,1100,0,0
64.646,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1725,1301,1500,1100,0,0
64.667,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1723,1301,1500,1100,0,0
64.686,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1720,1301,1500,1100,0,0
64.707,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1717,1301,1500,1100,0,0
64.725,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1714,1301,1500,1100,0,0
64.749,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1711,1301,1500,1100,0,0
64.767,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1707,1301,1500,1100,0,0
64.785,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1704,1301,1500,1100,0,0
64.805,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1701,1301,1500,1100,0,0
64.825,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1698,1301,1500,1100,0,0
64.844,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1695,1301,1500,1100,0,0
64.869,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1692,1301,1500,1100,0,0
64.888,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1688,1301,1500,1100,0,0
64.906,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1685,1301,1500,1100,0,0
64.925,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1681,1301,1500,1100,0,0
64.944,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1677,1301,1500,1100,0,0
64.968,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1674,1301,1500,1100,0,0
64.988,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1670,1301,1500,1100,0,0
65.006,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1666,1301,1500,1100,0,0
65.026,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1662,1301,1500,1100,0,0
65.048,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1659,1301,1500,1100,0,0
65.066,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1655,1301,1500,1100,0,0
65.084,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1651,1301,1500,1100,0,0
65.110,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1646,1301,1500,1100,0,0
65.124,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1642,1301,1500,1100,0,0
65.146,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1638,1301,1500,1100,0,0
65.192,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1634,1301,1500,1100,0,0
65.195,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1630,1301,1500,1100,0,0
65.203,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1626,1301,1500,1100,0,0
65.223,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1621,1301,1500,1100,0,0
65.247,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1617,1301,1500,1100,0,0
65.266,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1613,1301,1500,1100,0,0
65.286,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1608,1301,1500,1100,0,0
65.304,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1604,1301,1500,1100,0,0
65.328,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1599,1301,1500,1100,0,0
65.347,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1594,1301,1500,1100,0,0
65.366,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1589,1301,1500,1100,0,0
65.387,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1584,1301,1500,1100,0,0
65.407,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1580,1301,1500,1100,0,0
65.427,1180,1820,1900,1820,1820,1820,1820,1820,1820,1101,1575,1301,1500,1100,0,0
65.444,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1570,1301,1500,1100,0,0
65.466,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1565,1301,1500,1100,0,0
65.483,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1560,1301,1500,1100,0,0
65.502,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1555,1301,1500,1100,0,0
65.527,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1551,1301,1500,1100,0,0
65.548,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1546,1301,1500,1100,0,0
65.567,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1543,1301,1500,1100,0,0
65.586,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1539,1301,1500,1100,0,0
65.605,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1535,1301,1500,1100,0,0
65.625,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1532,1301,1500,1100,0,0
65.644,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1529,1301,1500,1100,0,0
65.664,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1526,1301,1500,1100,0,0
65.682,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1523,1301,1500,1100,0,0
65.705,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1520,1301,1500,1100,0,0
65.723,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1517,1301,1500,1100,0,0
65.742,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1513,1301,1500,1100,0,0
65.761,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1510,1301,1500,1100,0,0
65.785,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1506,1301,1500,1100,0,0
65.804,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1503,1301,1500,1100,0,0
65.823,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1500,1301,1500,1100,0,0
65.844,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1497,1301,1500,1100,0,0
65.863,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1493,1301,1500,1100,0,0
65.882,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1491,1301,1500,1100,0,0
65.906,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1489,1301,1500,1100,0,0
65.924,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1488,1301,1500,1100,0,0
65.943,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1487,1301,1500,1100,0,0
65.962,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1485,1301,1500,1100,0,0
65.984,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1482,1301,1500,1100,0,0
66.003,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1481,1301,1500,1100,0,0
66.022,1180,1820,1900,1820,1820,1820,1820,1820,1820,1101,1480,1301,1500,1100,0,0
66.045,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1477,1300,1500,1100,0,0
66.065,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1473,1300,1500,1100,0,0
66.083,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1469,1300,1500,1100,0,0
66.103,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1465,1299,1500,1100,0,0
66.122,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1462,1299,1500,1100,0,0
66.141,1180,1820,1900,1820,1820,1820,1820,1820,1820,1102,1459,1299,1500,1100,0,0
66.161,1180,1820,1900,1820,1820,1820,1820,1820,1820,1105,1457,1300,1500,1100,0,0
66.184,1180,1820,1900,1820,1820,1820,1820,1820,1820,1107,1453,1301,1500,1100,0,0
66.200,1180,1820,1900,1820,1820,1820,1820,1820,1820,1110,1450,1302,1500,1100,0,0
66.222,1180,1820,1900,1820,1820,1820,1820,1820,1820,1112,1449,1303,1500,1100,0,0
66.242,1180,1820,1900,1820,1820,1820,1820,1820,1820,1115,1448,1304,1500,1100,0,0
66.263,1180,1820,1900,1820,1820,1820,1820,1820,1820,1117,1445,1305,1500,1100,0,0
