time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon,load_factor_nz,load_factor_total
67.77,APPROACH,63.54,11.02,0.01,-2.77,-1.70,46,-0.98,28.5611412,77.1114048,0.950,0.951
68.07,APPROACH,63.02,10.94,0.01,-2.58,-1.70,46,-1.06,28.5611482,77.1113763,1.022,1.023
68.37,APPROACH,62.52,10.94,0.01,-2.71,-1.68,46,-1.06,28.5611553,77.1113476,0.971,0.972
68.67,APPROACH,62.01,10.91,0.01,-2.49,-1.73,46,-1.09,28.5611623,77.1113187,0.970,0.971
68.97,APPROACH,61.49,10.91,0.00,-2.26,-1.71,46,-1.09,28.5611695,77.1112898,1.040,1.041
69.17,APPROACH,61.15,11.06,0.00,-2.40,-1.69,46,-0.94,28.5611742,77.1112706,0.986,0.987
69.47,APPROACH,60.64,10.97,0.00,-2.41,-1.67,46,-1.03,28.5611812,77.1112421,1.032,1.033
69.77,APPROACH,60.13,10.98,-0.00,-2.42,-1.72,46,-1.02,28.5611882,77.1112137,0.942,0.943
70.07,APPROACH,59.62,10.92,0.00,-2.34,-1.69,46,-1.08,28.5611953,77.1111854,0.994,0.995
70.37,APPROACH,59.11,10.91,0.00,-2.45,-1.67,46,-1.09,28.5612023,77.1111569,1.011,1.012
70.67,APPROACH,58.59,10.87,0.00,-2.26,-1.71,46,-1.13,28.5612094,77.1111283,1.030,1.031
70.97,APPROACH,58.08,10.85,-0.00,-2.45,-1.68,46,-1.15,28.5612165,77.1110997,1.005,1.006
71.17,APPROACH,57.73,10.95,-0.00,-2.41,-1.71,46,-1.05,28.5612212,77.1110805,1.010,1.011
71.47,APPROACH,57.22,10.93,-0.00,-2.41,-1.73,46,-1.07,28.5612283,77.1110520,0.943,0.944
71.77,APPROACH,56.70,10.93,-0.01,-2.19,-1.70,46,-1.07,28.5612353,77.1110238,1.031,1.032
72.07,APPROACH,56.20,10.99,-0.02,-2.36,-1.68,46,-1.01,28.5612422,77.1109956,1.056,1.057
72.37,APPROACH,55.69,11.02,-0.02,-2.17,-1.74,46,-0.98,28.5612492,77.1109673,1.042,1.043
72.67,APPROACH,55.16,10.91,-0.02,-2.10,-1.72,46,-1.09,28.5612563,77.1109388,1.003,1.004
72.97,APPROACH,54.65,10.80,-0.02,-2.26,-1.71,46,-1.20,28.5612633,77.1109104,0.951,0.952
73.17,APPROACH,54.30,10.84,-0.02,-2.26,-1.69,46,-1.16,28.5612680,77.1108913,0.984,0.985
73.47,APPROACH,53.79,10.82,-0.02,-2.18,-1.72,46,-1.18,28.5612751,77.1108630,1.011,1.012
73.77,APPROACH,53.27,10.90,-0.02,-2.26,-1.68,46,-1.10,28.5612820,77.1108349,0.996,0.997
74.07,APPROACH,52.75,10.89,-0.02,-2.25,-1.76,46,-1.11,28.5612890,77.1108069,0.914,0.915
74.37,APPROACH,52.23,10.95,-0.02,-2.06,-1.69,46,-1.05,28.5612960,77.1107788,1.024,1.025
74.57,APPROACH,51.90,10.85,-0.02,-2.36,-1.67,46,-1.15,28.5613006,77.1107601,0.967,0.968
74.87,APPROACH,51.38,10.84,-0.01,-2.25,-1.71,46,-1.16,28.5613076,77.1107318,1.004,1.005
75.07,APPROACH,51.04,10.90,-0.01,-2.20,-1.70,46,-1.10,28.5613123,77.1107129,1.063,1.064
75.37,APPROACH,50.54,10.75,-0.02,-2.30,-1.70,46,-1.25,28.5613194,77.1106845,0.968,0.969
75.67,APPROACH,50.03,10.81,-0.02,-2.13,-1.74,46,-1.19,28.5613264,77.1106565,1.008,1.009
75.87,APPROACH,49.68,10.87,-0.02,-2.08,-1.70,46,-1.13,28.5613310,77.1106378,1.022,1.023
76.17,APPROACH,49.18,10.81,-0.01,-2.25,-1.69,46,-1.19,28.5613380,77.1106098,0.951,0.952
76.47,APPROACH,48.67,10.84,-0.02,-2.46,-1.65,46,-1.16,28.5613449,77.1105819,0.975,0.976
76.77,APPROACH,48.16,10.84,-0.02,-2.41,-1.69,46,-1.16,28.5613519,77.1105536,1.000,1.001
77.07,APPROACH,47.64,10.87,-0.02,-2.14,-1.69,46,-1.13,28.5613590,77.1105253,1.038,1.039
77.37,APPROACH,47.13,10.85,-0.01,-2.18,-1.68,46,-1.15,28.5613661,77.1104969,1.015,1.016
77.67,APPROACH,46.62,10.87,-0.02,-2.03,-1.72,46,-1.13,28.5613731,77.1104687,1.011,1.012
77.87,APPROACH,46.28,10.82,-0.02,-2.04,-1.67,46,-1.18,28.5613777,77.1104501,1.026,1.027
78.17,APPROACH,45.77,10.80,-0.02,-2.14,-1.70,46,-1.20,28.5613847,77.1104222,1.005,1.006
78.47,APPROACH,45.26,10.76,-0.01,-2.21,-1.66,46,-1.24,28.5613916,77.1103943,1.010,1.011
78.77,APPROACH,44.76,10.79,-0.01,-2.14,-1.73,46,-1.21,28.5613986,77.1103662,0.970,0.971
79.07,APPROACH,44.23,10.76,-0.02,-1.68,-1.75,47,-1.24,28.5614056,77.1103381,1.014,1.015
79.37,APPROACH,43.73,10.86,-0.02,-2.19,-1.66,46,-1.14,28.5614127,77.1103099,0.930,0.931
79.67,APPROACH,43.22,10.81,-0.02,-1.99,-1.72,46,-1.19,28.5614197,77.1102819,1.071,1.071
79.87,APPROACH,42.88,10.85,-0.02,-2.14,-1.69,46,-1.15,28.5614243,77.1102634,0.980,0.981
80.17,APPROACH,42.36,10.79,-0.01,-2.02,-1.71,46,-1.21,28.5614312,77.1102357,1.037,1.038
80.47,APPROACH,41.85,10.85,-0.01,-2.12,-1.71,46,-1.15,28.5614382,77.1102080,0.970,0.971
80.77,APPROACH,41.34,10.84,-0.02,-2.07,-1.70,46,-1.16,28.5614451,77.1101802,1.003,1.004
81.07,APPROACH,40.84,10.82,-0.01,-2.16,-1.71,46,-1.18,28.5614521,77.1101521,0.934,0.935
81.37,APPROACH,40.33,10.80,-0.01,-2.14,-1.69,46,-1.20,28.5614592,77.1101241,0.981,0.982
81.67,APPROACH,39.81,10.70,-0.01,-2.00,-1.71,46,-1.30,28.5614662,77.1100960,1.019,1.020
81.87,APPROACH,39.48,10.75,-0.01,-1.98,-1.72,46,-1.25,28.5614708,77.1100774,1.015,1.016
82.17,APPROACH,38.97,10.73,-0.02,-2.01,-1.71,46,-1.27,28.5614778,77.1100497,0.964,0.965
82.47,APPROACH,38.45,10.75,-0.02,-2.02,-1.68,46,-1.25,28.5614847,77.1100221,1.014,1.015
82.77,APPROACH,37.95,10.67,-0.02,-2.22,-1.70,46,-1.33,28.5614916,77.1099944,0.955,0.956
83.07,APPROACH,37.43,10.74,-0.01,-2.12,-1.69,46,-1.26,28.5614986,77.1099664,1.046,1.046
83.37,APPROACH,36.93,10.75,-0.01,-2.14,-1.70,46,-1.25,28.5615056,77.1099385,1.017,1.018
83.67,APPROACH,36.43,10.73,-0.02,-2.23,-1.67,46,-1.27,28.5615126,77.1099103,1.004,1.005
83.87,APPROACH,36.09,10.76,-0.02,-2.05,-1.72,46,-1.24,28.5615173,77.1098918,0.948,0.949
84.17,APPROACH,35.57,10.80,-0.02,-1.87,-1.70,46,-1.20,28.5615242,77.1098641,1.001,1.002
84.47,APPROACH,35.06,10.76,-0.01,-1.94,-1.72,46,-1.24,28.5615311,77.1098365,0.965,0.966
84.77,APPROACH,34.55,10.74,-0.01,-1.74,-1.72,46,-1.26,28.5615380,77.1098090,1.028,1.028
85.07,APPROACH,34.03,10.74,-0.01,-1.78,-1.70,46,-1.26,28.5615449,77.1097812,1.021,1.022
85.37,APPROACH,33.53,10.71,-0.02,-1.97,-1.70,46,-1.29,28.5615519,77.1097534,1.028,1.028
85.67,APPROACH,33.02,10.73,-0.02,-2.22,-1.66,46,-1.27,28.5615589,77.1097255,1.022,1.023
85.87,APPROACH,32.68,10.77,-0.02,-2.25,-1.73,46,-1.23,28.5615635,77.1097070,0.945,0.946
86.17,APPROACH,32.15,10.80,-0.02,-1.85,-1.74,47,-1.20,28.5615705,77.1096794,1.007,1.008
86.47,APPROACH,31.63,10.74,-0.02,-2.06,-1.66,46,-1.26,28.5615774,77.1096518,1.012,1.013
86.77,APPROACH,31.13,10.80,-0.02,-2.28,-1.71,46,-1.20,28.5615843,77.1096242,0.990,0.991
87.07,APPROACH,30.62,10.77,-0.02,-2.19,-1.70,46,-1.23,28.5615913,77.1095965,0.986,0.987
87.37,APPROACH,30.10,10.60,-0.02,-2.01,-1.71,46,-1.40,28.5615983,77.1095685,0.981,0.982
87.67,APPROACH,29.61,10.66,-0.02,-2.26,-1.67,46,-1.34,28.5616053,77.1095405,1.000,1.001
87.87,APPROACH,29.27,10.71,-0.01,-2.24,-1.71,46,-1.29,28.5616099,77.1095218,0.990,0.991
88.17,APPROACH,28.75,10.66,-0.01,-1.97,-1.70,46,-1.34,28.5616169,77.1094940,1.033,1.033
88.47,APPROACH,28.23,10.71,-0.02,-2.06,-1.74,46,-1.29,28.5616238,77.1094664,0.956,0.957
88.77,APPROACH,27.71,10.75,-0.03,-1.86,-1.74,46,-1.25,28.5616307,77.1094388,0.977,0.978
89.07,APPROACH,27.18,10.61,-0.03,-1.79,-1.71,46,-1.39,28.5616377,77.1094111,1.014,1.015
89.37,APPROACH,26.67,10.66,-0.02,-1.86,-1.75,46,-1.34,28.5616447,77.1093832,0.978,0.979
89.67,APPROACH,26.16,10.68,-0.01,-1.97,-1.67,46,-1.32,28.5616517,77.1093553,1.009,1.010
89.87,APPROACH,25.82,10.66,-0.01,-2.28,-1.69,46,-1.34,28.5616564,77.1093367,0.959,0.960
90.17,APPROACH,25.31,10.74,-0.01,-2.22,-1.73,46,-1.26,28.5616633,77.1093090,0.953,0.954
90.47,APPROACH,24.79,10.73,-0.02,-2.01,-1.73,46,-1.27,28.5616702,77.1092815,1.024,1.024
90.77,APPROACH,24.27,10.73,-0.02,-2.13,-1.70,46,-1.27,28.5616771,77.1092539,1.023,1.024
91.07,APPROACH,23.76,10.70,-0.02,-2.23,-1.68,46,-1.30,28.5616841,77.1092263,1.007,1.008
91.37,APPROACH,23.25,10.76,-0.02,-2.14,-1.73,46,-1.24,28.5616910,77.1091985,0.992,0.993
91.67,APPROACH,22.73,10.74,-0.02,-1.91,-1.72,46,-1.26,28.5616980,77.1091706,1.023,1.024
91.87,APPROACH,22.39,10.64,-0.02,-1.88,-1.73,46,-1.36,28.5617027,77.1091519,0.978,0.979
92.17,APPROACH,21.88,10.78,-0.01,-2.12,-1.67,46,-1.22,28.5617097,77.1091239,0.959,0.960
92.47,APPROACH,21.36,10.79,-0.01,-2.15,-1.70,46,-1.21,28.5617167,77.1090963,0.970,0.971
92.77,APPROACH,20.84,10.70,-0.01,-1.79,-1.74,46,-1.30,28.5617236,77.1090688,1.016,1.017
93.07,APPROACH,20.31,10.72,-0.01,-1.93,-1.70,46,-1.28,28.5617306,77.1090413,1.010,1.011
93.27,APPROACH,19.96,10.69,-0.02,-1.84,-1.76,46,-1.31,28.5617352,77.1090228,1.025,1.025
93.57,APPROACH,19.45,10.75,-0.03,-1.97,-1.69,46,-1.25,28.5617422,77.1089949,1.015,1.016
93.77,APPROACH,19.10,10.75,-0.03,-2.03,-1.73,46,-1.25,28.5617469,77.1089764,1.003,1.004
94.07,APPROACH,18.59,10.69,-0.02,-2.20,-1.70,46,-1.31,28.5617540,77.1089484,0.939,0.940
94.37,APPROACH,18.07,10.68,-0.02,-1.96,-1.73,47,-1.32,28.5617609,77.1089208,1.006,1.007
94.57,APPROACH,17.73,10.69,-0.01,-2.09,-1.73,46,-1.31,28.5617655,77.1089024,0.947,0.948
94.87,APPROACH,17.21,10.65,-0.02,-1.86,-1.75,47,-1.35,28.5617725,77.1088749,1.015,1.015
95.17,APPROACH,16.68,10.75,-0.02,-1.95,-1.70,46,-1.25,28.5617794,77.1088474,1.055,1.055
95.47,APPROACH,16.17,10.75,-0.02,-2.26,-1.71,46,-1.25,28.5617864,77.1088197,0.964,0.965
95.77,APPROACH,15.64,10.72,-0.01,-1.97,-1.77,46,-1.28,28.5617934,77.1087919,0.979,0.980
96.07,APPROACH,15.12,10.74,-0.01,-2.00,-1.69,46,-1.26,28.5618004,77.1087639,1.044,1.044
96.37,APPROACH,14.61,10.74,-0.01,-2.13,-1.73,46,-1.26,28.5618075,77.1087360,1.011,1.012
96.57,APPROACH,14.27,10.76,-0.01,-2.06,-1.72,46,-1.24,28.5618121,77.1087175,1.007,1.008
96.87,APPROACH,13.76,10.71,-0.01,-2.05,-1.73,46,-1.29,28.5618191,77.1086900,0.999,1.000
97.17,APPROACH,13.25,10.77,-0.01,-2.19,-1.69,46,-1.23,28.5618260,77.1086624,0.968,0.969
97.47,APPROACH,12.73,10.70,-0.01,-2.07,-1.73,46,-1.30,28.5618330,77.1086347,1.030,1.030
97.77,APPROACH,12.21,10.79,-0.01,-1.99,-1.69,46,-1.21,28.5618400,77.1086068,1.066,1.066
98.07,APPROACH,11.70,10.83,-0.02,-2.07,-1.71,46,-1.17,28.5618471,77.1085788,1.001,1.002
98.37,APPROACH,11.19,10.80,-0.02,-2.01,-1.70,46,-1.20,28.5618541,77.1085509,0.974,0.975
98.57,APPROACH,10.85,10.70,-0.02,-1.94,-1.74,46,-1.30,28.5618588,77.1085325,0.980,0.981
98.87,APPROACH,10.32,10.81,-0.01,-1.76,-1.71,46,-1.19,28.5618657,77.1085049,1.011,1.012
99.17,APPROACH,9.82,10.77,-0.01,-1.95,-1.70,46,-1.23,28.5618727,77.1084774,0.997,0.998
99.47,APPROACH,9.32,10.70,-0.01,-2.21,-1.67,46,-1.30,28.5618797,77.1084499,1.021,1.022
99.77,APPROACH,8.82,10.71,-0.01,-2.28,-1.72,46,-1.29,28.5618867,77.1084222,0.962,0.963
100.07,APPROACH,8.30,10.70,-0.02,-1.93,-1.73,47,-1.30,28.5618937,77.1083943,1.015,1.016
100.37,FLARE,7.78,10.68,-0.01,-2.01,-1.70,46,-0.83,28.5619008,77.1083664,1.037,1.037
100.57,FLARE,7.43,10.66,-0.01,-2.00,-1.72,47,0.19,28.5619054,77.1083479,0.996,0.997
100.87,FLARE,6.91,10.77,-0.02,-1.56,-1.68,48,1.68,28.5619124,77.1083203,1.017,1.017
101.17,FLARE,6.42,10.71,-0.03,-1.24,-1.57,48,3.00,28.5619194,77.1082927,1.019,1.019
101.47,FLARE,5.95,10.73,-0.04,-0.76,-1.56,48,3.00,28.5619263,77.1082652,1.046,1.046
101.77,FLARE,5.49,10.71,-0.04,-0.33,-1.47,48,3.00,28.5619333,77.1082375,1.016,1.016
102.07,FLARE,5.07,10.65,-0.04,-0.13,-1.40,48,3.00,28.5619403,77.1082098,0.980,0.980
102.37,FLARE,4.65,10.61,-0.05,0.02,-1.36,48,3.00,28.5619472,77.1081823,1.029,1.029
102.57,FLARE,4.39,10.51,-0.05,0.02,-1.35,48,3.00,28.5619518,77.1081641,0.931,0.931
102.87,FLARE,3.99,10.50,-0.05,0.28,-1.35,49,3.00,28.5619586,77.1081372,0.993,0.993
103.17,FLARE,3.60,10.44,-0.05,0.27,-1.29,49,3.00,28.5619653,77.1081105,0.980,0.980
103.47,FLARE,3.21,10.39,-0.04,0.58,-1.31,50,3.00,28.5619719,77.1080840,0.986,0.986
103.77,FLARE,2.83,10.34,-0.04,0.68,-1.26,50,3.00,28.5619786,77.1080574,0.990,0.990
104.07,FLARE,2.45,10.36,-0.05,0.87,-1.26,51,3.00,28.5619852,77.1080309,1.048,1.048
104.37,FLARE,2.07,10.27,-0.05,1.19,-1.27,52,3.00,28.5619918,77.1080044,1.047,1.047
104.57,FLARE,1.83,10.24,-0.05,1.11,-1.23,51,3.00,28.5619962,77.1079868,0.973,0.973
104.87,FLARE,1.46,10.19,-0.05,1.30,-1.20,52,3.00,28.5620027,77.1079609,0.979,0.979
105.17,FLARE,1.10,10.00,-0.05,1.38,-1.20,52,3.00,28.5620091,77.1079351,1.028,1.028
105.47,FLARE,0.76,9.99,-0.05,1.24,-1.16,52,3.00,28.5620155,77.1079094,0.981,0.981
105.77,FLARE,0.41,10.00,-0.05,1.31,-1.11,53,3.00,28.5620219,77.1078837,1.014,1.014
106.07,ROLLOUT,0.04,10.02,-0.05,0.07,-1.54,0,-2.00,28.5620283,77.1078579,0.653,0.654
106.37,ROLLOUT,-0.30,9.92,-0.04,-2.12,0.75,0,-2.00,28.5620347,77.1078323,1.970,1.975
106.57,ROLLOUT,-0.10,9.76,-0.04,-1.34,0.44,0,-2.00,28.5620389,77.1078154,0.457,0.462
106.87,ROLLOUT,-0.10,9.58,-0.05,-0.61,-0.12,0,-2.00,28.5620450,77.1077908,1.072,1.074
107.17,ROLLOUT,-0.10,9.37,-0.05,-0.22,0.03,0,-2.00,28.5620509,77.1077669,1.000,1.002
107.47,ROLLOUT,-0.09,9.21,-0.05,-0.04,0.01,0,-2.00,28.5620567,77.1077435,0.997,0.998
107.77,ROLLOUT,-0.09,9.04,-0.05,0.02,0.01,0,-2.00,28.5620624,77.1077206,1.002,1.004
108.07,ROLLOUT,-0.09,9.00,-0.05,0.01,0.01,0,-2.00,28.5620680,77.1076979,1.000,1.002
108.37,ROLLOUT,-0.08,8.78,-0.05,0.00,0.01,0,-2.00,28.5620734,77.1076758,1.001,1.003
108.57,ROLLOUT,-0.08,8.69,-0.05,-0.00,0.01,0,-2.00,28.5620771,77.1076612,1.001,1.003
108.87,ROLLOUT,-0.08,8.54,-0.05,0.00,0.01,0,-2.00,28.5620823,77.1076399,1.001,1.003
109.17,ROLLOUT,-0.08,8.43,-0.05,0.01,0.01,0,-2.00,28.5620874,77.1076193,1.001,1.002
109.47,ROLLOUT,-0.08,8.15,-0.05,0.02,0.01,0,-2.00,28.5620924,77.1075992,1.000,1.001
109.77,ROLLOUT,-0.07,7.99,-0.05,0.02,0.01,0,-2.00,28.5620973,77.1075796,1.001,1.002
