time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
77.86,CLIMB,91.62,8.78,-0.01,13.16,1.15,88,14.07,28.5613867,77.1105557
78.07,CLIMB,91.85,8.67,-0.02,13.02,1.12,88,13.78,28.5613910,77.1105382
78.37,CLIMB,92.17,8.64,-0.02,12.70,1.05,87,13.31,28.5613974,77.1105121
78.57,CLIMB,92.38,8.71,-0.02,12.42,0.99,86,12.99,28.5614017,77.1104946
78.87,CLIMB,92.66,8.56,-0.02,11.88,0.89,86,12.51,28.5614081,77.1104681
79.16,CLIMB,92.91,8.55,-0.02,11.21,0.77,85,12.05,28.5614146,77.1104417
79.37,CLIMB,93.05,8.65,-0.02,10.71,0.69,84,11.77,28.5614190,77.1104239
79.66,CLIMB,93.24,8.70,-0.03,9.91,0.56,84,11.41,28.5614255,77.1103973
79.96,CLIMB,93.38,8.75,-0.03,9.06,0.43,83,11.12,28.5614320,77.1103708
80.17,CLIMB,93.46,8.70,-0.03,8.50,0.34,83,10.96,28.5614363,77.1103530
80.47,CLIMB,93.54,8.85,-0.03,7.68,0.23,83,10.79,28.5614429,77.1103260
80.77,CLIMB,93.59,8.86,-0.03,6.93,0.13,82,10.69,28.5614496,77.1102987
81.07,CLIMB,93.61,9.08,-0.03,6.30,0.05,82,10.64,28.5614564,77.1102707
81.36,CLIMB,93.62,9.17,-0.03,5.82,0.00,82,10.63,28.5614634,77.1102423
81.57,CLIMB,93.62,9.25,-0.03,5.59,-0.01,82,10.63,28.5614681,77.1102230
81.86,CLIMB,93.61,9.43,-0.02,5.41,-0.01,82,10.64,28.5614752,77.1101941
82.17,CLIMB,93.61,9.56,-0.02,5.39,0.01,82,10.65,28.5614823,77.1101649
82.47,CLIMB,93.62,9.62,-0.02,5.52,0.05,82,10.63,28.5614895,77.1101355
82.77,CLIMB,93.65,9.68,-0.02,5.76,0.11,82,10.57,28.5614967,77.1101058
83.07,CLIMB,93.69,9.80,-0.02,6.05,0.18,82,10.47,28.5615041,77.1100757
83.36,CLIMB,93.76,9.84,-0.02,6.38,0.25,82,10.33,28.5615115,77.1100454
83.57,CLIMB,93.82,9.91,-0.02,6.61,0.30,82,10.21,28.5615165,77.1100251
83.87,CLIMB,93.91,9.85,-0.02,6.94,0.35,81,10.00,28.5615239,77.1099949
84.17,CLIMB,94.02,9.80,-0.03,7.23,0.39,81,9.77,28.5615312,77.1099651
84.47,CLIMB,94.15,9.82,-0.03,7.42,0.41,81,9.49,28.5615384,77.1099354
84.76,CLIMB,94.27,9.70,-0.03,7.49,0.41,80,9.22,28.5615456,77.1099059
84.97,CLIMB,94.35,9.65,-0.03,7.48,0.39,80,9.04,28.5615505,77.1098862
85.26,CLIMB,94.46,9.63,-0.03,7.33,0.35,80,8.80,28.5615577,77.1098566
85.47,CLIMB,94.52,9.61,-0.03,7.16,0.31,79,8.65,28.5615625,77.1098370
85.77,CLIMB,94.61,9.65,-0.03,6.83,0.24,79,8.46,28.5615697,77.1098076
86.06,CLIMB,94.67,9.61,-0.03,6.44,0.17,79,8.33,28.5615768,77.1097785
86.27,CLIMB,94.69,9.48,-0.04,6.15,0.11,79,8.27,28.5615816,77.1097592
86.56,CLIMB,94.71,9.57,-0.04,5.67,0.02,79,8.23,28.5615886,77.1097302
86.87,CLIMB,94.70,9.54,-0.04,5.21,-0.05,79,8.24,28.5615958,77.1097011
87.17,CLIMB,94.67,9.49,-0.03,4.78,-0.12,79,8.31,28.5616029,77.1096716
87.47,CLIMB,94.63,9.56,-0.03,4.41,-0.17,79,8.42,28.5616102,77.1096418
87.77,CLIMB,94.57,9.66,-0.03,4.14,-0.20,79,8.55,28.5616176,77.1096117
88.06,CLIMB,94.50,9.71,-0.03,4.01,-0.21,79,8.70,28.5616249,77.1095816
88.27,CLIMB,94.46,9.69,-0.03,4.00,-0.20,79,8.79,28.5616298,77.1095615
88.57,CLIMB,94.40,9.83,-0.03,4.08,-0.17,80,8.92,28.5616372,77.1095313
88.87,CLIMB,94.35,9.96,-0.02,4.26,-0.12,80,9.03,28.5616446,77.1095010
89.17,CLIMB,94.32,10.00,-0.02,4.52,-0.07,80,9.11,28.5616521,77.1094702
89.47,CLIMB,94.31,10.03,-0.02,4.83,0.01,80,9.12,28.5616597,77.1094392
89.77,CLIMB,94.32,10.03,-0.03,5.18,0.08,80,9.10,28.5616674,77.1094080
90.06,CLIMB,94.36,9.99,-0.03,5.55,0.14,80,9.03,28.5616749,77.1093771
90.27,CLIMB,94.39,9.99,-0.03,5.78,0.18,80,8.96,28.5616799,77.1093567
90.57,CLIMB,94.44,10.03,-0.03,6.09,0.22,80,8.83,28.5616874,77.1093262
90.87,CLIMB,94.51,10.02,-0.03,6.31,0.25,79,8.68,28.5616948,77.1092959
91.17,CLIMB,94.59,9.99,-0.03,6.45,0.26,79,8.51,28.5617022,77.1092656
91.47,CLIMB,94.66,9.92,-0.03,6.47,0.25,79,8.34,28.5617096,77.1092353
91.77,CLIMB,94.74,9.90,-0.03,6.37,0.23,79,8.17,28.5617170,77.1092051
92.06,CLIMB,94.80,9.82,-0.03,6.20,0.18,78,8.03,28.5617244,77.1091749
92.27,CLIMB,94.83,9.76,-0.03,6.04,0.14,78,7.96,28.5617292,77.1091551
92.57,CLIMB,94.86,9.65,-0.02,5.75,0.08,78,7.90,28.5617365,77.1091255
92.87,CLIMB,94.86,9.65,-0.03,5.43,0.02,78,7.88,28.5617437,77.1090961
93.17,CLIMB,94.86,9.68,-0.04,5.08,-0.05,78,7.90,28.5617509,77.1090665
93.47,CLIMB,94.83,9.71,-0.03,4.73,-0.10,78,7.97,28.5617582,77.1090366
93.77,CLIMB,94.78,9.71,-0.03,4.43,-0.15,78,8.07,28.5617656,77.1090066
94.07,CLIMB,94.73,9.81,-0.02,4.19,-0.18,78,8.19,28.5617730,77.1089763
94.27,CLIMB,94.69,9.85,-0.02,4.09,-0.19,79,8.28,28.5617779,77.1089563
94.57,CLIMB,94.63,9.84,-0.02,4.03,-0.19,79,8.41,28.5617853,77.1089262
94.87,CLIMB,94.58,9.86,-0.03,4.05,-0.18,79,8.53,28.5617927,77.1088959
95.17,CLIMB,94.53,10.02,-0.03,4.17,-0.15,79,8.65,28.5618001,77.1088656
95.47,CLIMB,94.49,10.09,-0.02,4.35,-0.10,79,8.73,28.5618076,77.1088349
95.77,CLIMB,94.47,10.07,-0.01,4.57,-0.05,79,8.78,28.5618152,77.1088040
96.06,CLIMB,94.45,10.15,-0.01,4.84,0.01,79,8.82,28.5618229,77.1087728
96.27,CLIMB,94.45,10.08,-0.01,5.03,0.04,79,8.81,28.5618280,77.1087520
96.57,CLIMB,94.47,9.99,-0.01,5.34,0.10,79,8.77,28.5618355,77.1087212
96.87,CLIMB,94.50,9.99,-0.02,5.64,0.14,79,8.70,28.5618430,77.1086906
97.17,CLIMB,94.54,9.95,-0.02,5.88,0.18,79,8.61,28.5618505,77.1086602
97.47,CLIMB,94.60,9.99,-0.02,6.04,0.20,79,8.47,28.5618579,77.1086297
97.77,CLIMB,94.67,10.02,-0.02,6.12,0.20,79,8.33,28.5618654,77.1085991
98.06,CLIMB,94.73,9.85,-0.02,6.10,0.19,79,8.18,28.5618729,77.1085687
98.27,CLIMB,94.77,9.89,-0.02,6.05,0.17,78,8.10,28.5618778,77.1085484
98.57,CLIMB,94.81,9.81,-0.01,5.92,0.14,78,8.00,28.5618852,77.1085185
98.87,CLIMB,94.84,9.68,-0.02,5.73,0.09,78,7.93,28.5618925,77.1084887
99.17,CLIMB,94.86,9.72,-0.02,5.48,0.04,78,7.88,28.5618997,77.1084591
99.47,CLIMB,94.86,9.70,-0.03,5.21,-0.01,78,7.89,28.5619070,77.1084294
99.77,CLIMB,94.84,9.75,-0.02,4.91,-0.07,78,7.93,28.5619143,77.1083995
100.06,CLIMB,94.81,9.76,-0.02,4.64,-0.11,78,8.01,28.5619217,77.1083694
100.27,CLIMB,94.78,9.83,-0.02,4.48,-0.13,78,8.07,28.5619266,77.1083493
100.57,CLIMB,94.73,9.81,-0.02,4.30,-0.16,78,8.18,28.5619340,77.1083192
100.87,CLIMB,94.69,9.88,-0.02,4.21,-0.16,79,8.29,28.5619414,77.1082891
101.17,CLIMB,94.64,9.95,-0.02,4.19,-0.16,79,8.40,28.5619488,77.1082589
101.46,CLIMB,94.58,10.00,-0.02,4.24,-0.14,79,8.52,28.5619563,77.1082286
101.67,CLIMB,94.55,10.01,-0.01,4.31,-0.12,79,8.58,28.5619613,77.1082081
101.97,CLIMB,94.52,9.94,-0.01,4.45,-0.09,79,8.65,28.5619689,77.1081773
102.17,CLIMB,94.51,9.98,-0.01,4.58,-0.06,79,8.69,28.5619739,77.1081566
102.47,CLIMB,94.50,9.94,-0.01,4.80,-0.01,79,8.70,28.5619816,77.1081255
102.76,CLIMB,94.50,10.00,-0.01,5.06,0.04,79,8.69,28.5619891,77.1080947
102.97,CLIMB,94.52,9.99,-0.01,5.23,0.07,79,8.66,28.5619941,77.1080743
103.27,CLIMB,94.55,10.11,-0.01,5.47,0.11,79,8.60,28.5620016,77.1080438
103.57,CLIMB,94.58,10.04,-0.01,5.66,0.14,79,8.52,28.5620091,77.1080133
103.87,CLIMB,94.63,10.01,-0.01,5.80,0.16,79,8.42,28.5620166,77.1079826
104.17,CLIMB,94.67,9.90,-0.02,5.87,0.16,79,8.31,28.5620242,77.1079521
104.47,CLIMB,94.72,9.77,-0.02,5.87,0.15,79,8.21,28.5620317,77.1079214
104.76,CLIMB,94.76,9.87,-0.02,5.83,0.13,78,8.11,28.5620391,77.1078913
104.97,CLIMB,94.79,9.74,-0.02,5.78,0.12,78,8.06,28.5620440,77.1078714
105.27,CLIMB,94.81,9.75,-0.01,5.64,0.08,78,7.99,28.5620513,77.1078416
105.57,CLIMB,94.83,9.70,-0.02,5.44,0.04,78,7.96,28.5620586,77.1078118
105.77,CLIMB,94.83,9.69,-0.02,5.29,0.01,78,7.95,28.5620635,77.1077919
106.07,CLIMB,94.82,9.78,-0.02,5.05,-0.03,78,7.98,28.5620708,77.1077618
106.27,CLIMB,94.81,9.73,-0.02,4.89,-0.06,78,8.00,28.5620758,77.1077417
106.57,CLIMB,94.78,9.68,-0.02,4.67,-0.09,78,8.06,28.5620832,77.1077114
106.87,CLIMB,94.75,9.82,-0.02,4.50,-0.12,78,8.14,28.5620906,77.1076812
107.07,CLIMB,94.73,9.80,-0.02,4.43,-0.13,78,8.19,28.5620955,77.1076612
107.37,CLIMB,94.69,9.87,-0.02,4.36,-0.13,79,8.27,28.5621029,77.1076311
107.67,CLIMB,94.65,9.91,-0.02,4.35,-0.13,79,8.37,28.5621103,77.1076009
107.97,CLIMB,94.61,9.90,-0.02,4.39,-0.11,79,8.46,28.5621179,77.1075704
108.27,CLIMB,94.58,9.93,-0.01,4.47,-0.09,79,8.54,28.5621254,77.1075396
108.57,CLIMB,94.55,10.02,-0.02,4.61,-0.05,79,8.59,28.5621330,77.1075087
108.87,CLIMB,94.54,9.97,-0.02,4.81,-0.02,79,8.62,28.5621406,77.1074779
109.07,CLIMB,94.53,10.07,-0.02,4.95,0.01,79,8.63,28.5621456,77.1074576
109.37,CLIMB,94.54,10.03,-0.01,5.16,0.04,79,8.61,28.5621531,77.1074271
109.67,CLIMB,94.56,10.05,-0.01,5.36,0.08,79,8.58,28.5621606,77.1073966
109.97,CLIMB,94.58,10.08,-0.01,5.53,0.10,79,8.52,28.5621681,77.1073661
110.27,CLIMB,94.61,10.02,-0.02,5.66,0.12,79,8.45,28.5621756,77.1073355
110.57,CLIMB,94.66,9.91,-0.02,5.73,0.13,79,8.35,28.5621831,77.1073049
110.87,CLIMB,94.70,9.89,-0.02,5.76,0.13,79,8.26,28.5621906,77.1072745
111.07,CLIMB,94.72,9.85,-0.02,5.76,0.12,79,8.21,28.5621956,77.1072544
111.37,CLIMB,94.75,9.90,-0.02,5.71,0.10,78,8.13,28.5622030,77.1072244
111.67,CLIMB,94.78,9.82,-0.01,5.60,0.08,78,8.06,28.5622103,77.1071944
111.97,CLIMB,94.81,9.78,-0.02,5.46,0.05,78,8.01,28.5622177,77.1071645
112.27,CLIMB,94.81,9.86,-0.02,5.26,0.01,78,8.00,28.5622251,77.1071343
112.47,CLIMB,94.81,9.86,-0.02,5.11,-0.02,78,8.01,28.5622301,77.1071142
112.77,CLIMB,94.79,9.83,-0.02,4.89,-0.05,78,8.05,28.5622375,77.1070838
113.07,CLIMB,94.77,9.80,-0.02,4.72,-0.08,78,8.10,28.5622450,77.1070536
113.37,CLIMB,94.73,9.78,-0.02,4.59,-0.10,78,8.18,28.5622523,77.1070236
113.67,CLIMB,94.69,9.86,-0.02,4.51,-0.11,79,8.27,28.5622597,77.1069936
113.87,CLIMB,94.67,9.95,-0.02,4.48,-0.12,79,8.33,28.5622647,77.1069735
114.17,CLIMB,94.63,9.89,-0.02,4.47,-0.11,79,8.41,28.5622722,77.1069431
114.47,CLIMB,94.60,10.01,-0.02,4.50,-0.10,79,8.49,28.5622797,77.1069125
114.77,CLIMB,94.56,9.95,-0.02,4.59,-0.07,79,8.56,28.5622873,77.1068816
115.07,CLIMB,94.55,10.00,-0.02,4.74,-0.04,79,8.60,28.5622949,77.1068509
115.27,CLIMB,94.54,9.99,-0.02,4.86,-0.02,79,8.62,28.5622999,77.1068306
115.57,CLIMB,94.54,10.00,-0.01,5.05,0.02,79,8.61,28.5623074,77.1068002
115.87,CLIMB,94.56,10.00,-0.01,5.24,0.05,79,8.57,28.5623149,77.1067698
116.17,CLIMB,94.58,10.00,-0.01,5.40,0.08,79,8.53,28.5623225,77.1067393
116.47,CLIMB,94.60,10.04,-0.01,5.53,0.10,79,8.49,28.5623300,77.1067086
116.77,CLIMB,94.63,9.96,-0.02,5.62,0.11,79,8.41,28.5623376,77.1066780
117.07,CLIMB,94.67,9.92,-0.02,5.67,0.12,79,8.33,28.5623452,77.1066473
117.27,CLIMB,94.69,9.94,-0.02,5.69,0.11,79,8.28,28.5623502,77.1066271
117.57,CLIMB,94.72,9.77,-0.02,5.67,0.10,79,8.20,28.5623576,77.1065971
117.87,CLIMB,94.74,9.85,-0.02,5.61,0.08,78,8.16,28.5623650,77.1065671
118.17,CLIMB,94.75,9.83,-0.02,5.51,0.05,78,8.13,28.5623724,77.1065371
118.47,CLIMB,94.77,9.88,-0.02,5.37,0.03,78,8.10,28.5623799,77.1065070
118.77,CLIMB,94.77,9.90,-0.02,5.19,-0.00,78,8.09,28.5623873,77.1064768
119.07,CLIMB,94.76,9.82,-0.02,5.03,-0.03,78,8.11,28.5623948,77.1064464
119.27,CLIMB,94.76,9.84,-0.02,4.94,-0.05,78,8.12,28.5623998,77.1064264
119.57,CLIMB,94.75,9.89,-0.02,4.81,-0.07,78,8.14,28.5624072,77.1063965
119.87,CLIMB,94.73,9.95,-0.01,4.71,-0.08,78,8.19,28.5624146,77.1063665
