time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
79.37,CLIMB,83.81,7.10,-0.01,10.50,1.09,90,10.51,28.5609678,77.1117261
79.67,CLIMB,84.14,7.13,-0.01,10.51,1.09,90,10.54,28.5609720,77.1117042
79.87,CLIMB,84.35,7.09,-0.01,10.52,1.09,90,10.51,28.5609748,77.1116897
80.17,CLIMB,84.68,7.02,-0.01,10.54,1.09,90,10.43,28.5609790,77.1116681
80.47,CLIMB,85.01,7.11,-0.01,10.54,1.09,90,10.52,28.5609832,77.1116464
80.77,CLIMB,85.33,6.99,-0.01,10.54,1.09,90,10.41,28.5609874,77.1116247
81.07,CLIMB,85.66,7.12,-0.01,10.52,1.09,90,10.53,28.5609917,77.1116027
81.37,CLIMB,85.98,7.07,-0.01,10.50,1.08,90,10.49,28.5609959,77.1115808
81.67,CLIMB,86.31,7.13,-0.01,10.49,1.08,90,10.55,28.5610002,77.1115587
81.87,CLIMB,86.53,7.12,-0.01,10.50,1.08,90,10.54,28.5610030,77.1115442
82.17,CLIMB,86.85,7.14,-0.01,10.52,1.08,90,10.56,28.5610072,77.1115225
82.47,CLIMB,87.18,7.07,-0.01,10.53,1.08,90,10.48,28.5610114,77.1115008
82.77,CLIMB,87.51,7.04,-0.01,10.54,1.09,90,10.45,28.5610155,77.1114791
83.07,CLIMB,87.84,7.11,-0.01,10.53,1.09,90,10.53,28.5610198,77.1114572
83.37,CLIMB,88.17,7.10,-0.01,10.52,1.09,90,10.52,28.5610240,77.1114353
83.67,CLIMB,88.50,7.12,-0.01,10.52,1.09,90,10.53,28.5610282,77.1114132
83.87,CLIMB,88.71,7.09,-0.01,10.53,1.09,90,10.51,28.5610310,77.1113987
84.17,CLIMB,89.03,7.04,-0.01,10.54,1.09,90,10.46,28.5610351,77.1113770
84.47,CLIMB,89.36,7.12,-0.01,10.55,1.09,90,10.54,28.5610393,77.1113554
84.77,CLIMB,89.69,7.02,-0.01,10.55,1.09,90,10.44,28.5610434,77.1113337
85.07,CLIMB,90.01,7.06,-0.01,10.53,1.08,90,10.41,28.5610476,77.1113119
85.37,CLIMB,90.33,7.13,-0.01,10.50,1.08,89,10.38,28.5610518,77.1112901
85.67,CLIMB,90.66,7.14,-0.01,10.46,1.07,89,10.29,28.5610559,77.1112681
85.87,CLIMB,90.87,7.07,-0.01,10.45,1.06,89,10.19,28.5610587,77.1112535
86.17,CLIMB,91.19,7.04,-0.01,10.41,1.05,89,10.01,28.5610629,77.1112318
86.47,CLIMB,91.50,7.10,-0.01,10.34,1.02,88,9.78,28.5610670,77.1112101
86.77,CLIMB,91.80,7.02,-0.02,10.24,0.99,88,9.52,28.5610711,77.1111885
87.07,CLIMB,92.09,6.87,-0.02,10.08,0.94,87,9.24,28.5610752,77.1111667
87.37,CLIMB,92.36,6.81,-0.03,9.85,0.89,86,8.94,28.5610794,77.1111449
87.67,CLIMB,92.62,6.98,-0.03,9.58,0.82,86,8.65,28.5610835,77.1111230
87.87,CLIMB,92.78,6.88,-0.03,9.38,0.78,85,8.45,28.5610863,77.1111084
88.17,CLIMB,93.00,6.84,-0.03,9.04,0.71,85,8.17,28.5610904,77.1110867
88.47,CLIMB,93.20,6.86,-0.04,8.68,0.64,84,7.90,28.5610945,77.1110651
88.77,CLIMB,93.38,7.04,-0.04,8.28,0.56,83,7.65,28.5610985,77.1110434
89.07,CLIMB,93.53,6.93,-0.05,7.85,0.49,83,7.44,28.5611026,77.1110216
89.37,CLIMB,93.67,7.07,-0.06,7.41,0.43,82,7.24,28.5611068,77.1109994
89.67,CLIMB,93.79,6.95,-0.06,6.98,0.37,82,7.06,28.5611109,77.1109770
89.87,CLIMB,93.86,7.18,-0.06,6.71,0.34,82,6.96,28.5611137,77.1109620
90.17,CLIMB,93.95,7.03,-0.06,6.35,0.29,81,6.83,28.5611179,77.1109395
90.47,CLIMB,94.03,7.21,-0.06,6.04,0.26,81,6.71,28.5611221,77.1109169
90.77,CLIMB,94.09,7.37,-0.06,5.78,0.23,81,6.61,28.5611263,77.1108941
91.07,CLIMB,94.16,7.45,-0.06,5.56,0.22,81,6.51,28.5611306,77.1108710
91.37,CLIMB,94.22,7.57,-0.07,5.39,0.21,80,6.41,28.5611349,77.1108475
91.67,CLIMB,94.29,7.63,-0.06,5.27,0.21,80,6.31,28.5611393,77.1108237
91.87,CLIMB,94.33,7.57,-0.06,5.21,0.21,80,6.25,28.5611422,77.1108077
92.17,CLIMB,94.39,7.64,-0.06,5.18,0.22,80,6.15,28.5611467,77.1107836
92.47,CLIMB,94.45,7.68,-0.06,5.19,0.22,80,6.05,28.5611511,77.1107596
92.77,CLIMB,94.52,7.71,-0.06,5.22,0.23,79,5.95,28.5611555,77.1107355
93.07,CLIMB,94.59,7.83,-0.06,5.25,0.24,79,5.85,28.5611599,77.1107114
93.27,CLIMB,94.64,7.81,-0.06,5.27,0.24,79,5.78,28.5611629,77.1106951
93.57,CLIMB,94.71,7.84,-0.06,5.28,0.25,79,5.66,28.5611674,77.1106705
93.77,CLIMB,94.75,7.78,-0.06,5.28,0.25,78,5.59,28.5611703,77.1106542
94.07,CLIMB,94.83,7.87,-0.07,5.28,0.24,78,5.48,28.5611748,77.1106294
94.37,CLIMB,94.90,7.84,-0.06,5.27,0.24,78,5.37,28.5611793,77.1106050
94.57,CLIMB,94.95,7.81,-0.06,5.25,0.23,78,5.29,28.5611822,77.1105887
94.87,CLIMB,95.02,7.76,-0.06,5.20,0.21,78,5.18,28.5611866,77.1105644
95.17,CLIMB,95.08,7.90,-0.06,5.12,0.19,77,5.08,28.5611910,77.1105401
95.47,CLIMB,95.14,7.94,-0.06,5.01,0.17,77,5.00,28.5611954,77.1105156
95.77,CLIMB,95.18,7.88,-0.06,4.87,0.15,77,4.92,28.5611999,77.1104910
96.07,CLIMB,95.22,7.96,-0.07,4.73,0.13,77,4.87,28.5612043,77.1104662
96.37,CLIMB,95.25,7.87,-0.07,4.60,0.10,77,4.82,28.5612088,77.1104415
96.57,CLIMB,95.27,7.77,-0.07,4.53,0.09,77,4.79,28.5612117,77.1104251
96.87,CLIMB,95.28,7.81,-0.07,4.43,0.08,77,4.76,28.5612161,77.1104006
97.17,CLIMB,95.30,7.81,-0.07,4.36,0.07,76,4.74,28.5612205,77.1103760
97.47,CLIMB,95.32,7.94,-0.07,4.29,0.06,76,4.70,28.5612249,77.1103512
97.77,CLIMB,95.34,8.05,-0.07,4.24,0.06,76,4.67,28.5612294,77.1103262
98.07,CLIMB,95.36,7.91,-0.07,4.19,0.05,76,4.64,28.5612338,77.1103011
98.37,CLIMB,95.38,7.97,-0.07,4.18,0.05,76,4.61,28.5612383,77.1102760
98.57,CLIMB,95.39,7.98,-0.07,4.18,0.05,76,4.60,28.5612413,77.1102594
98.87,CLIMB,95.41,7.88,-0.06,4.20,0.06,76,4.57,28.5612457,77.1102345
99.17,CLIMB,95.42,7.97,-0.06,4.23,0.06,76,4.54,28.5612501,77.1102096
99.47,CLIMB,95.44,7.96,-0.06,4.26,0.07,76,4.52,28.5612545,77.1101846
99.77,CLIMB,95.46,8.03,-0.06,4.28,0.07,76,4.49,28.5612589,77.1101594
100.07,CLIMB,95.47,8.02,-0.06,4.29,0.07,76,4.47,28.5612634,77.1101341
100.37,CLIMB,95.49,8.06,-0.06,4.30,0.07,76,4.45,28.5612678,77.1101088
100.58,CLIMB,95.50,8.03,-0.06,4.32,0.07,76,4.42,28.5612708,77.1100921
100.87,CLIMB,95.53,8.06,-0.06,4.33,0.07,76,4.39,28.5612751,77.1100671
101.17,CLIMB,95.55,8.09,-0.06,4.34,0.07,76,4.35,28.5612795,77.1100421
101.47,CLIMB,95.56,8.09,-0.06,4.33,0.07,76,4.33,28.5612839,77.1100171
101.77,CLIMB,95.58,7.98,-0.06,4.31,0.06,75,4.31,28.5612883,77.1099919
102.07,CLIMB,95.59,7.98,-0.06,4.27,0.06,75,4.28,28.5612927,77.1099666
102.37,CLIMB,95.61,7.94,-0.06,4.23,0.05,75,4.26,28.5612971,77.1099413
102.57,CLIMB,95.62,7.91,-0.06,4.21,0.04,75,4.24,28.5613000,77.1099244
102.87,CLIMB,95.63,7.96,-0.06,4.18,0.04,75,4.22,28.5613044,77.1098994
103.17,CLIMB,95.64,8.08,-0.06,4.15,0.03,75,4.20,28.5613087,77.1098745
103.47,CLIMB,95.65,8.05,-0.06,4.12,0.02,75,4.20,28.5613131,77.1098495
103.77,CLIMB,95.65,8.09,-0.06,4.08,0.01,75,4.19,28.5613174,77.1098243
104.07,CLIMB,95.66,7.96,-0.06,4.02,0.01,75,4.18,28.5613218,77.1097991
104.37,CLIMB,95.66,7.90,-0.05,3.99,0.01,75,4.19,28.5613262,77.1097737
104.57,CLIMB,95.66,7.96,-0.05,3.98,0.01,75,4.19,28.5613291,77.1097568
104.87,CLIMB,95.66,7.97,-0.05,3.99,0.01,75,4.19,28.5613334,77.1097317
105.17,CLIMB,95.66,7.99,-0.04,4.00,0.01,75,4.18,28.5613377,77.1097066
105.37,CLIMB,95.66,7.94,-0.04,4.01,0.01,75,4.18,28.5613406,77.1096899
105.67,CLIMB,95.66,7.97,-0.04,4.03,0.01,75,4.18,28.5613449,77.1096648
105.87,CLIMB,95.66,8.00,-0.04,4.04,0.01,75,4.19,28.5613478,77.1096479
106.17,CLIMB,95.66,8.07,-0.04,4.05,0.02,75,4.19,28.5613522,77.1096226
106.47,CLIMB,95.66,7.96,-0.04,4.06,0.02,75,4.18,28.5613565,77.1095971
106.67,CLIMB,95.66,8.03,-0.04,4.08,0.02,75,4.18,28.5613594,77.1095801
106.97,CLIMB,95.67,8.04,-0.04,4.12,0.03,75,4.16,28.5613637,77.1095548
107.27,CLIMB,95.68,8.12,-0.04,4.15,0.03,75,4.14,28.5613680,77.1095297
107.57,CLIMB,95.69,8.04,-0.04,4.17,0.03,75,4.13,28.5613723,77.1095046
107.87,CLIMB,95.70,8.01,-0.05,4.18,0.03,75,4.12,28.5613766,77.1094794
108.17,CLIMB,95.70,7.99,-0.05,4.18,0.03,75,4.11,28.5613809,77.1094540
108.47,CLIMB,95.71,8.01,-0.05,4.16,0.03,75,4.11,28.5613852,77.1094286
108.67,CLIMB,95.71,8.04,-0.05,4.15,0.03,75,4.10,28.5613881,77.1094116
108.97,CLIMB,95.71,8.07,-0.05,4.14,0.02,75,4.10,28.5613924,77.1093865
109.27,CLIMB,95.72,8.11,-0.05,4.14,0.02,75,4.09,28.5613966,77.1093615
109.57,CLIMB,95.72,8.06,-0.05,4.13,0.01,75,4.09,28.5614008,77.1093364
109.87,CLIMB,95.72,8.09,-0.05,4.12,0.01,75,4.09,28.5614050,77.1093113
110.17,CLIMB,95.72,8.06,-0.05,4.10,0.01,75,4.09,28.5614093,77.1092862
110.47,CLIMB,95.72,8.07,-0.05,4.07,0.01,75,4.09,28.5614135,77.1092608
110.67,CLIMB,95.72,7.97,-0.05,4.06,0.01,75,4.08,28.5614163,77.1092439
110.97,CLIMB,95.73,8.04,-0.04,4.06,0.01,75,4.08,28.5614206,77.1092187
111.27,CLIMB,95.72,8.05,-0.04,4.07,0.01,75,4.08,28.5614248,77.1091936
111.57,CLIMB,95.73,8.04,-0.04,4.07,0.01,75,4.08,28.5614290,77.1091685
111.87,CLIMB,95.73,7.97,-0.04,4.07,0.01,75,4.07,28.5614331,77.1091434
112.07,CLIMB,95.73,7.96,-0.04,4.07,0.00,75,4.07,28.5614359,77.1091265
112.37,CLIMB,95.73,8.11,-0.04,4.04,0.00,75,4.07,28.5614402,77.1091010
112.57,CLIMB,95.73,8.12,-0.04,4.03,0.00,75,4.08,28.5614430,77.1090841
112.87,CLIMB,95.72,8.03,-0.04,4.01,0.00,75,4.09,28.5614472,77.1090586
113.17,CLIMB,95.72,8.00,-0.03,4.03,0.00,75,4.09,28.5614514,77.1090333
113.37,CLIMB,95.71,7.99,-0.03,4.04,0.00,75,4.10,28.5614541,77.1090166
113.67,CLIMB,95.71,8.05,-0.03,4.07,0.01,75,4.10,28.5614583,77.1089915
113.97,CLIMB,95.71,8.09,-0.03,4.09,0.01,75,4.11,28.5614625,77.1089663
114.27,CLIMB,95.71,8.05,-0.03,4.10,0.01,75,4.11,28.5614667,77.1089409
114.57,CLIMB,95.71,8.10,-0.03,4.10,0.01,75,4.11,28.5614709,77.1089154
114.87,CLIMB,95.70,8.08,-0.03,4.11,0.01,75,4.11,28.5614750,77.1088900
115.17,CLIMB,95.70,7.99,-0.03,4.13,0.01,75,4.11,28.5614792,77.1088647
115.37,CLIMB,95.71,8.04,-0.03,4.14,0.01,75,4.11,28.5614819,77.1088480
115.67,CLIMB,95.72,8.11,-0.03,4.16,0.02,75,4.09,28.5614860,77.1088229
115.97,CLIMB,95.73,8.03,-0.03,4.17,0.02,75,4.08,28.5614901,77.1087978
116.27,CLIMB,95.73,8.07,-0.03,4.16,0.01,75,4.08,28.5614943,77.1087726
116.57,CLIMB,95.72,8.04,-0.03,4.14,0.01,75,4.09,28.5614984,77.1087473
116.87,CLIMB,95.73,7.99,-0.04,4.13,0.01,75,4.08,28.5615025,77.1087218
117.17,CLIMB,95.73,8.04,-0.03,4.12,0.01,75,4.07,28.5615067,77.1086964
117.37,CLIMB,95.73,8.01,-0.03,4.12,0.01,75,4.07,28.5615094,77.1086796
117.67,CLIMB,95.73,7.92,-0.03,4.11,0.00,75,4.07,28.5615134,77.1086545
117.97,CLIMB,95.72,8.03,-0.03,4.10,-0.00,75,4.09,28.5615175,77.1086295
118.27,CLIMB,95.72,8.10,-0.03,4.08,-0.00,75,4.10,28.5615216,77.1086042
118.58,CLIMB,95.72,8.15,-0.03,4.07,-0.00,75,4.09,28.5615257,77.1085789
118.87,CLIMB,95.71,8.12,-0.03,4.06,-0.00,75,4.10,28.5615297,77.1085534
119.17,CLIMB,95.72,8.11,-0.03,4.07,0.00,75,4.10,28.5615338,77.1085280
119.37,CLIMB,95.72,8.10,-0.03,4.08,0.00,75,4.09,28.5615365,77.1085112
119.67,CLIMB,95.73,8.09,-0.03,4.10,0.01,75,4.08,28.5615405,77.1084861
119.97,CLIMB,95.73,8.10,-0.03,4.11,0.01,75,4.08,28.5615446,77.1084610
