time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon,load_factor_nz,load_factor_total
67.36,APPROACH,57.84,12.04,-0.04,-1.85,-1.66,46,0.04,28.5617239,77.1088133,1.011,1.012
67.57,APPROACH,57.50,12.01,-0.05,-1.83,-1.68,46,0.01,28.5617300,77.1087862,1.021,1.022
67.86,APPROACH,56.99,12.00,-0.05,-1.80,-1.67,46,-0.00,28.5617390,77.1087456,1.004,1.005
68.17,APPROACH,56.49,12.05,-0.04,-2.14,-1.66,46,0.05,28.5617481,77.1087050,0.986,0.987
68.46,APPROACH,55.99,11.99,-0.04,-2.11,-1.70,46,-0.01,28.5617573,77.1086640,0.964,0.965
68.77,APPROACH,55.48,11.92,-0.03,-1.72,-1.70,46,-0.08,28.5617664,77.1086230,1.083,1.083
69.06,APPROACH,54.99,12.00,-0.04,-2.36,-1.67,45,-0.00,28.5617756,77.1085817,0.960,0.961
69.36,APPROACH,54.48,11.88,-0.04,-1.85,-1.74,46,-0.12,28.5617847,77.1085410,1.024,1.024
69.57,APPROACH,54.12,11.89,-0.05,-1.62,-1.74,46,-0.11,28.5617907,77.1085140,1.003,1.004
69.86,APPROACH,53.60,11.95,-0.04,-1.69,-1.71,46,-0.05,28.5617997,77.1084735,1.017,1.018
70.17,APPROACH,53.08,11.90,-0.03,-1.77,-1.70,46,-0.10,28.5618087,77.1084331,1.018,1.018
70.46,APPROACH,52.56,11.94,-0.03,-1.73,-1.74,46,-0.06,28.5618178,77.1083924,1.049,1.049
70.77,APPROACH,52.05,11.92,-0.04,-1.97,-1.73,46,-0.08,28.5618269,77.1083515,0.953,0.954
71.06,APPROACH,51.52,12.02,-0.04,-1.93,-1.71,46,0.02,28.5618361,77.1083104,0.993,0.994
71.36,APPROACH,51.02,12.02,-0.03,-2.18,-1.69,46,0.02,28.5618452,77.1082693,1.037,1.037
71.57,APPROACH,50.68,11.99,-0.03,-2.12,-1.73,46,-0.01,28.5618512,77.1082422,1.020,1.020
71.86,APPROACH,50.16,11.86,-0.03,-1.91,-1.74,46,-0.14,28.5618602,77.1082017,1.018,1.018
72.17,APPROACH,49.65,11.88,-0.04,-1.72,-1.71,47,-0.12,28.5618692,77.1081612,1.017,1.017
72.46,APPROACH,49.14,11.82,-0.03,-1.99,-1.70,46,-0.18,28.5618783,77.1081205,0.988,0.989
72.77,APPROACH,48.63,11.95,-0.03,-2.01,-1.72,46,-0.05,28.5618874,77.1080795,1.013,1.014
73.07,APPROACH,48.12,11.97,-0.03,-2.09,-1.70,46,-0.03,28.5618965,77.1080384,1.030,1.030
73.36,APPROACH,47.61,11.99,-0.03,-2.27,-1.70,46,-0.01,28.5619056,77.1079973,0.966,0.967
73.57,APPROACH,47.27,11.99,-0.03,-1.96,-1.73,47,-0.01,28.5619116,77.1079702,1.032,1.032
73.86,APPROACH,46.76,12.01,-0.03,-1.87,-1.71,46,0.01,28.5619206,77.1079296,1.027,1.027
74.17,APPROACH,46.25,11.92,-0.03,-2.00,-1.69,46,-0.08,28.5619296,77.1078890,0.985,0.986
74.46,APPROACH,45.73,11.95,-0.04,-1.88,-1.74,46,-0.05,28.5619386,77.1078483,0.941,0.942
74.77,APPROACH,45.22,11.91,-0.03,-1.83,-1.71,46,-0.09,28.5619477,77.1078075,0.958,0.959
75.07,APPROACH,44.69,11.96,-0.03,-1.91,-1.67,46,-0.04,28.5619568,77.1077665,1.022,1.022
75.36,APPROACH,44.19,11.87,-0.03,-2.16,-1.71,46,-0.13,28.5619659,77.1077254,0.983,0.984
75.57,APPROACH,43.84,11.89,-0.03,-1.96,-1.72,46,-0.11,28.5619719,77.1076982,1.005,1.006
75.86,APPROACH,43.32,11.95,-0.03,-1.98,-1.70,46,-0.05,28.5619809,77.1076576,0.959,0.960
76.17,APPROACH,42.81,12.11,-0.02,-2.04,-1.70,46,0.11,28.5619898,77.1076170,0.982,0.983
76.46,APPROACH,42.29,11.98,-0.03,-1.92,-1.72,46,-0.02,28.5619988,77.1075764,0.947,0.948
76.77,APPROACH,41.77,12.01,-0.03,-2.00,-1.70,46,0.01,28.5620079,77.1075354,1.001,1.002
77.07,APPROACH,41.25,11.99,-0.03,-1.83,-1.71,46,-0.01,28.5620170,77.1074943,0.998,0.999
77.36,APPROACH,40.72,12.02,-0.03,-1.59,-1.73,47,0.02,28.5620261,77.1074531,1.075,1.075
77.57,APPROACH,40.38,12.01,-0.03,-1.79,-1.73,46,0.01,28.5620321,77.1074257,0.970,0.971
77.86,APPROACH,39.87,11.99,-0.03,-1.84,-1.72,46,-0.01,28.5620411,77.1073851,0.992,0.993
78.17,APPROACH,39.35,12.01,-0.03,-1.82,-1.74,46,0.01,28.5620500,77.1073446,0.974,0.975
78.47,APPROACH,38.84,11.92,-0.03,-1.97,-1.70,46,-0.08,28.5620590,77.1073042,0.996,0.997
78.77,APPROACH,38.33,12.01,-0.03,-2.20,-1.68,46,0.01,28.5620680,77.1072633,0.990,0.991
79.07,APPROACH,37.81,12.01,-0.03,-1.91,-1.74,47,0.01,28.5620770,77.1072223,1.041,1.041
79.36,APPROACH,37.31,11.97,-0.02,-2.06,-1.70,46,-0.03,28.5620861,77.1071811,0.998,0.999
79.57,APPROACH,36.97,11.97,-0.02,-2.10,-1.71,46,-0.03,28.5620922,77.1071537,0.997,0.998
79.86,APPROACH,36.46,11.98,-0.03,-2.15,-1.69,46,-0.02,28.5621011,77.1071131,0.940,0.941
80.17,APPROACH,35.94,12.03,-0.03,-1.89,-1.73,46,0.03,28.5621101,77.1070725,1.019,1.019
80.47,APPROACH,35.42,12.05,-0.03,-1.62,-1.74,46,0.05,28.5621190,77.1070320,1.035,1.035
80.77,APPROACH,34.91,12.00,-0.03,-1.78,-1.69,46,0.00,28.5621279,77.1069913,1.028,1.028
81.07,APPROACH,34.40,11.94,-0.03,-2.01,-1.71,46,-0.06,28.5621369,77.1069503,0.957,0.958
81.36,APPROACH,33.89,11.90,-0.03,-1.99,-1.72,46,-0.10,28.5621459,77.1069092,0.980,0.981
81.57,APPROACH,33.54,11.90,-0.03,-1.94,-1.70,46,-0.10,28.5621520,77.1068817,1.053,1.053
81.86,APPROACH,33.02,11.88,-0.03,-2.13,-1.74,46,-0.12,28.5621610,77.1068408,0.949,0.950
82.17,APPROACH,32.51,12.04,-0.04,-1.80,-1.71,46,0.04,28.5621699,77.1068002,1.024,1.024
82.47,APPROACH,32.00,11.93,-0.03,-1.89,-1.71,46,-0.07,28.5621788,77.1067596,0.972,0.973
82.77,APPROACH,31.49,12.01,-0.02,-1.79,-1.72,46,0.01,28.5621877,77.1067190,1.040,1.040
83.07,APPROACH,30.98,12.04,-0.02,-2.03,-1.68,46,0.04,28.5621967,77.1066780,1.019,1.019
83.36,APPROACH,30.46,12.07,-0.02,-1.82,-1.76,46,0.07,28.5622057,77.1066370,1.001,1.002
83.57,APPROACH,30.11,11.98,-0.03,-1.72,-1.70,47,-0.02,28.5622117,77.1066096,1.072,1.072
83.87,APPROACH,29.60,12.10,-0.03,-1.93,-1.73,46,0.10,28.5622207,77.1065686,0.976,0.977
84.17,APPROACH,29.08,12.04,-0.03,-1.76,-1.71,46,0.04,28.5622296,77.1065281,0.998,0.999
84.47,APPROACH,28.56,12.02,-0.03,-1.72,-1.71,46,0.02,28.5622385,77.1064876,0.997,0.997
84.76,APPROACH,28.06,11.99,-0.03,-2.11,-1.70,46,-0.01,28.5622473,77.1064471,0.997,0.998
84.97,APPROACH,27.72,12.04,-0.03,-2.02,-1.72,46,0.04,28.5622533,77.1064199,1.039,1.039
85.26,APPROACH,27.20,11.97,-0.03,-1.98,-1.73,46,-0.03,28.5622622,77.1063790,1.013,1.014
85.47,APPROACH,26.86,11.89,-0.02,-2.02,-1.74,46,-0.11,28.5622682,77.1063516,0.946,0.947
85.77,APPROACH,26.34,11.86,-0.03,-2.03,-1.71,46,-0.14,28.5622772,77.1063105,0.952,0.953
86.06,APPROACH,25.82,11.90,-0.03,-1.96,-1.71,46,-0.10,28.5622861,77.1062698,1.015,1.016
86.27,APPROACH,25.48,12.01,-0.03,-2.17,-1.70,46,0.01,28.5622920,77.1062427,0.968,0.969
86.57,APPROACH,24.97,12.03,-0.02,-2.02,-1.71,46,0.03,28.5623009,77.1062021,1.005,1.006
86.87,APPROACH,24.45,12.05,-0.03,-1.79,-1.71,46,0.05,28.5623098,77.1061615,1.049,1.049
87.17,APPROACH,23.93,12.07,-0.03,-1.90,-1.72,46,0.07,28.5623188,77.1061204,1.004,1.005
87.47,APPROACH,23.41,12.07,-0.02,-1.85,-1.69,46,0.07,28.5623278,77.1060793,1.063,1.063
87.77,APPROACH,22.91,11.97,-0.03,-2.06,-1.69,46,-0.03,28.5623368,77.1060381,1.029,1.029
88.06,APPROACH,22.39,11.96,-0.03,-2.10,-1.71,46,-0.04,28.5623458,77.1059970,0.978,0.979
88.27,APPROACH,22.05,12.04,-0.03,-2.06,-1.71,46,0.04,28.5623517,77.1059699,0.944,0.945
88.57,APPROACH,21.54,11.97,-0.03,-1.77,-1.70,46,-0.03,28.5623606,77.1059293,1.012,1.012
88.87,APPROACH,21.03,12.07,-0.03,-2.01,-1.70,46,0.07,28.5623694,77.1058887,1.002,1.003
89.17,APPROACH,20.52,12.01,-0.02,-2.18,-1.68,46,0.01,28.5623784,77.1058477,1.003,1.004
89.47,APPROACH,20.02,12.06,-0.02,-2.06,-1.72,46,0.06,28.5623874,77.1058066,1.009,1.010
89.77,APPROACH,19.50,12.04,-0.02,-1.81,-1.73,46,0.04,28.5623964,77.1057654,0.985,0.986
90.06,APPROACH,18.97,11.93,-0.02,-1.50,-1.74,47,-0.07,28.5624053,77.1057244,1.036,1.036
90.27,APPROACH,18.63,11.96,-0.02,-1.62,-1.72,46,-0.04,28.5624112,77.1056973,0.988,0.989
90.57,APPROACH,18.12,11.95,-0.02,-1.99,-1.67,46,-0.05,28.5624201,77.1056568,0.936,0.937
90.87,APPROACH,17.61,11.99,-0.02,-2.34,-1.67,46,-0.01,28.5624289,77.1056163,0.980,0.981
91.17,APPROACH,17.10,11.92,-0.02,-2.06,-1.75,46,-0.08,28.5624378,77.1055756,0.967,0.968
91.47,APPROACH,16.58,12.02,-0.02,-1.70,-1.74,46,0.02,28.5624467,77.1055346,1.034,1.034
91.77,APPROACH,16.07,12.11,-0.01,-1.97,-1.71,46,0.11,28.5624556,77.1054935,0.958,0.959
92.06,APPROACH,15.56,12.05,-0.01,-1.97,-1.70,46,0.05,28.5624646,77.1054522,1.051,1.051
92.27,APPROACH,15.22,12.07,-0.01,-2.03,-1.70,46,0.07,28.5624706,77.1054250,0.996,0.997
92.57,APPROACH,14.70,12.13,-0.02,-1.82,-1.74,46,0.13,28.5624794,77.1053844,1.005,1.005
92.87,APPROACH,14.18,12.07,-0.02,-1.58,-1.74,47,0.07,28.5624882,77.1053438,1.009,1.009
93.17,APPROACH,13.66,12.03,-0.02,-1.76,-1.68,46,0.03,28.5624971,77.1053032,0.983,0.984
93.47,APPROACH,13.16,11.99,-0.02,-2.20,-1.68,46,-0.01,28.5625060,77.1052622,0.928,0.929
93.77,APPROACH,12.64,12.01,-0.02,-1.91,-1.74,46,0.01,28.5625149,77.1052212,0.995,0.996
94.06,APPROACH,12.12,12.03,-0.02,-1.93,-1.69,46,0.03,28.5625239,77.1051800,1.021,1.021
94.27,APPROACH,11.78,12.01,-0.02,-2.12,-1.69,46,0.01,28.5625298,77.1051528,0.995,0.996
94.57,APPROACH,11.26,12.05,-0.02,-2.05,-1.72,46,0.05,28.5625386,77.1051122,0.965,0.966
94.87,APPROACH,10.74,11.94,-0.02,-1.92,-1.71,46,-0.06,28.5625474,77.1050717,1.068,1.068
95.17,APPROACH,10.23,11.97,-0.02,-2.15,-1.72,46,-0.03,28.5625562,77.1050311,0.980,0.981
95.47,APPROACH,9.71,11.98,-0.02,-1.89,-1.73,46,-0.02,28.5625651,77.1049903,1.001,1.002
95.77,APPROACH,9.20,12.00,-0.02,-2.01,-1.70,46,0.00,28.5625740,77.1049492,0.978,0.979
96.06,APPROACH,8.69,11.95,-0.02,-2.00,-1.69,46,-0.05,28.5625830,77.1049080,1.036,1.036
96.27,APPROACH,8.35,11.91,-0.02,-2.16,-1.69,46,-0.09,28.5625890,77.1048804,0.972,0.973
96.57,APPROACH,7.84,11.98,-0.02,-1.99,-1.72,46,-0.02,28.5625978,77.1048396,0.995,0.996
96.87,FLARE,7.32,11.98,-0.01,-1.69,-1.71,48,1.49,28.5626066,77.1047990,1.034,1.034
97.17,FLARE,6.81,11.98,-0.01,-1.48,-1.64,48,2.98,28.5626155,77.1047583,1.010,1.010
97.47,FLARE,6.33,12.09,-0.02,-1.02,-1.59,48,3.00,28.5626243,77.1047174,1.022,1.022
97.77,FLARE,5.87,11.93,-0.03,-0.63,-1.49,48,3.00,28.5626332,77.1046763,1.035,1.035
98.06,FLARE,5.43,11.90,-0.02,-0.39,-1.44,48,3.00,28.5626421,77.1046352,1.060,1.060
98.27,FLARE,5.15,11.86,-0.02,-0.47,-1.40,48,3.00,28.5626481,77.1046078,0.956,0.956
98.57,FLARE,4.72,11.90,-0.02,-0.09,-1.34,49,3.00,28.5626568,77.1045673,1.047,1.047
98.87,FLARE,4.33,11.82,-0.02,-0.11,-1.31,48,3.00,28.5626655,77.1045272,1.023,1.023
99.17,FLARE,3.94,11.79,-0.02,0.07,-1.31,49,3.00,28.5626742,77.1044872,0.995,0.995
99.47,FLARE,3.55,11.73,-0.03,0.20,-1.28,49,3.00,28.5626828,77.1044471,0.979,0.979
99.77,FLARE,3.17,11.66,-0.03,0.21,-1.21,49,3.00,28.5626915,77.1044071,1.053,1.053
100.06,FLARE,2.80,11.60,-0.03,0.17,-1.21,50,3.00,28.5627001,77.1043669,0.974,0.974
100.27,FLARE,2.56,11.60,-0.03,0.37,-1.21,50,3.00,28.5627059,77.1043402,0.994,0.994
100.57,FLARE,2.19,11.55,-0.03,0.90,-1.21,51,3.00,28.5627145,77.1043004,1.013,1.013
100.87,FLARE,1.84,11.52,-0.03,1.00,-1.16,51,3.00,28.5627230,77.1042609,1.029,1.029
101.17,FLARE,1.50,11.56,-0.03,0.91,-1.13,51,3.00,28.5627314,77.1042216,1.000,1.000
101.46,FLARE,1.16,11.54,-0.03,1.04,-1.13,51,3.00,28.5627399,77.1041824,1.003,1.003
101.67,FLARE,0.94,11.55,-0.03,1.18,-1.11,52,3.00,28.5627455,77.1041561,0.991,0.991
101.97,FLARE,0.60,11.51,-0.04,1.50,-1.12,52,3.00,28.5627540,77.1041167,0.994,0.994
102.17,ROLLOUT,0.38,11.47,-0.04,1.62,-1.05,53,-2.00,28.5627597,77.1040903,1.039,1.039
102.47,ROLLOUT,-0.01,11.34,-0.02,-1.23,-1.78,0,-2.00,28.5627681,77.1040509,0.658,0.661
102.76,ROLLOUT,-0.27,11.25,-0.04,-1.99,0.97,0,-2.00,28.5627764,77.1040126,1.420,1.427
102.97,ROLLOUT,-0.14,11.02,-0.05,-0.97,0.24,0,-2.00,28.5627817,77.1039876,0.485,0.494
103.27,ROLLOUT,-0.19,10.78,-0.05,-0.07,-0.11,0,-2.00,28.5627897,77.1039507,1.090,1.093
103.57,ROLLOUT,-0.19,10.56,-0.05,1.13,0.00,0,-2.00,28.5627974,77.1039144,0.993,0.995
103.87,ROLLOUT,-0.18,10.35,-0.05,1.60,-0.02,0,-2.00,28.5628052,77.1038786,1.001,1.002
104.17,ROLLOUT,-0.17,10.18,-0.05,1.11,-0.01,0,-2.00,28.5628127,77.1038433,1.003,1.004
104.47,ROLLOUT,-0.16,9.88,-0.05,0.55,-0.01,0,-2.00,28.5628202,77.1038085,1.001,1.003
104.77,ROLLOUT,-0.15,9.74,-0.05,0.26,-0.01,0,-2.00,28.5628275,77.1037747,1.001,1.003
104.97,ROLLOUT,-0.14,9.58,-0.05,0.14,-0.01,0,-2.00,28.5628323,77.1037525,1.001,1.003
105.27,ROLLOUT,-0.14,9.40,-0.05,-0.03,-0.01,0,-2.00,28.5628393,77.1037198,1.001,1.004
105.57,ROLLOUT,-0.13,9.15,-0.05,-0.05,-0.01,0,-2.00,28.5628462,77.1036876,1.001,1.004
105.87,ROLLOUT,-0.12,8.94,-0.05,-0.04,-0.00,0,-2.00,28.5628530,77.1036559,1.001,1.003
