time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
78.97,CLIMB,96.83,10.25,-0.03,4.13,0.09,71,3.60,28.5614432,77.1102247
79.26,CLIMB,96.86,10.26,-0.03,4.00,0.06,71,3.55,28.5614507,77.1101930
79.56,CLIMB,96.87,10.31,-0.03,3.86,0.03,71,3.52,28.5614582,77.1101614
79.77,CLIMB,96.87,10.24,-0.03,3.78,0.01,71,3.52,28.5614631,77.1101405
80.06,CLIMB,96.87,10.22,-0.03,3.65,-0.02,71,3.53,28.5614705,77.1101092
80.37,CLIMB,96.86,10.24,-0.03,3.52,-0.04,71,3.55,28.5614779,77.1100780
80.66,CLIMB,96.84,10.21,-0.03,3.42,-0.06,71,3.59,28.5614853,77.1100466
80.97,CLIMB,96.81,10.25,-0.03,3.33,-0.08,71,3.64,28.5614927,77.1100151
81.26,CLIMB,96.79,10.29,-0.03,3.28,-0.08,71,3.68,28.5615003,77.1099833
81.56,CLIMB,96.77,10.31,-0.03,3.27,-0.08,71,3.73,28.5615079,77.1099512
81.77,CLIMB,96.75,10.36,-0.03,3.30,-0.07,71,3.76,28.5615129,77.1099300
82.06,CLIMB,96.73,10.36,-0.03,3.39,-0.05,71,3.80,28.5615204,77.1098983
82.37,CLIMB,96.71,10.42,-0.03,3.50,-0.03,72,3.83,28.5615279,77.1098667
82.67,CLIMB,96.71,10.37,-0.03,3.62,-0.01,72,3.84,28.5615353,77.1098351
82.97,CLIMB,96.71,10.41,-0.03,3.73,0.02,72,3.84,28.5615429,77.1098031
83.27,CLIMB,96.72,10.40,-0.03,3.82,0.04,72,3.82,28.5615505,77.1097711
83.56,CLIMB,96.74,10.45,-0.03,3.90,0.06,72,3.79,28.5615581,77.1097390
83.77,CLIMB,96.75,10.34,-0.03,3.96,0.07,71,3.76,28.5615631,77.1097176
84.06,CLIMB,96.76,10.36,-0.03,4.02,0.07,71,3.74,28.5615706,77.1096860
84.37,CLIMB,96.78,10.33,-0.03,4.05,0.08,71,3.69,28.5615781,77.1096545
84.66,CLIMB,96.81,10.27,-0.02,4.05,0.07,71,3.65,28.5615855,77.1096231
84.97,CLIMB,96.82,10.27,-0.03,4.00,0.06,71,3.62,28.5615930,77.1095915
85.27,CLIMB,96.83,10.29,-0.03,3.91,0.04,71,3.60,28.5616005,77.1095598
85.56,CLIMB,96.84,10.32,-0.03,3.80,0.02,71,3.59,28.5616080,77.1095281
85.77,CLIMB,96.84,10.36,-0.03,3.73,0.01,71,3.58,28.5616130,77.1095069
86.06,CLIMB,96.84,10.34,-0.02,3.65,-0.01,71,3.58,28.5616205,77.1094755
86.37,CLIMB,96.83,10.27,-0.02,3.57,-0.03,71,3.60,28.5616279,77.1094441
86.66,CLIMB,96.82,10.33,-0.02,3.50,-0.04,71,3.63,28.5616353,77.1094127
86.97,CLIMB,96.80,10.24,-0.02,3.46,-0.05,71,3.66,28.5616428,77.1093812
87.27,CLIMB,96.78,10.19,-0.02,3.43,-0.05,71,3.69,28.5616504,77.1093494
87.56,CLIMB,96.77,10.30,-0.02,3.42,-0.05,71,3.73,28.5616579,77.1093175
87.77,CLIMB,96.75,10.29,-0.02,3.44,-0.04,71,3.75,28.5616630,77.1092961
88.06,CLIMB,96.74,10.28,-0.02,3.51,-0.03,71,3.78,28.5616706,77.1092642
88.37,CLIMB,96.73,10.28,-0.02,3.59,-0.02,71,3.79,28.5616781,77.1092326
88.66,CLIMB,96.73,10.34,-0.02,3.68,0.00,72,3.80,28.5616856,77.1092010
88.96,CLIMB,96.73,10.34,-0.02,3.77,0.02,72,3.80,28.5616931,77.1091694
89.17,CLIMB,96.73,10.36,-0.02,3.82,0.03,72,3.80,28.5616981,77.1091480
89.46,CLIMB,96.75,10.34,-0.02,3.88,0.04,71,3.76,28.5617057,77.1091161
89.67,CLIMB,96.76,10.26,-0.02,3.91,0.05,71,3.75,28.5617108,77.1090947
89.97,CLIMB,96.77,10.31,-0.02,3.94,0.06,71,3.72,28.5617183,77.1090627
90.26,CLIMB,96.78,10.27,-0.02,3.96,0.06,71,3.69,28.5617258,77.1090312
90.47,CLIMB,96.79,10.29,-0.01,3.96,0.05,71,3.67,28.5617308,77.1090102
90.76,CLIMB,96.80,10.34,-0.02,3.94,0.04,71,3.66,28.5617383,77.1089788
91.07,CLIMB,96.81,10.34,-0.02,3.89,0.03,71,3.64,28.5617457,77.1089473
91.37,CLIMB,96.82,10.37,-0.02,3.81,0.02,71,3.63,28.5617533,77.1089157
91.67,CLIMB,96.82,10.35,-0.02,3.72,0.00,71,3.62,28.5617608,77.1088840
91.97,CLIMB,96.82,10.31,-0.02,3.64,-0.01,71,3.62,28.5617684,77.1088520
92.26,CLIMB,96.82,10.30,-0.02,3.59,-0.02,71,3.63,28.5617759,77.1088204
92.47,CLIMB,96.81,10.28,-0.02,3.57,-0.03,71,3.64,28.5617808,77.1087994
92.76,CLIMB,96.80,10.28,-0.02,3.54,-0.04,71,3.67,28.5617883,77.1087680
93.07,CLIMB,96.78,10.36,-0.02,3.54,-0.04,71,3.70,28.5617958,77.1087366
93.37,CLIMB,96.77,10.35,-0.02,3.54,-0.04,71,3.73,28.5618033,77.1087049
93.67,CLIMB,96.75,10.37,-0.02,3.54,-0.03,71,3.75,28.5618109,77.1086730
93.97,CLIMB,96.74,10.39,-0.02,3.58,-0.02,71,3.77,28.5618185,77.1086410
94.26,CLIMB,96.74,10.38,-0.02,3.64,-0.01,71,3.78,28.5618260,77.1086092
94.47,CLIMB,96.74,10.33,-0.02,3.69,-0.00,71,3.78,28.5618310,77.1085881
94.76,CLIMB,96.75,10.25,-0.02,3.75,0.01,71,3.77,28.5618385,77.1085566
95.07,CLIMB,96.75,10.35,-0.02,3.81,0.02,71,3.76,28.5618460,77.1085250
95.37,CLIMB,96.76,10.45,-0.01,3.85,0.03,71,3.74,28.5618535,77.1084934
95.67,CLIMB,96.77,10.36,-0.02,3.86,0.03,71,3.72,28.5618611,77.1084616
95.97,CLIMB,96.78,10.41,-0.02,3.86,0.03,71,3.71,28.5618686,77.1084297
96.26,CLIMB,96.78,10.33,-0.02,3.85,0.03,71,3.69,28.5618762,77.1083977
96.47,CLIMB,96.79,10.30,-0.02,3.85,0.03,71,3.69,28.5618813,77.1083766
96.76,CLIMB,96.79,10.23,-0.02,3.84,0.02,71,3.68,28.5618887,77.1083451
97.07,CLIMB,96.79,10.22,-0.02,3.82,0.02,71,3.68,28.5618962,77.1083137
97.37,CLIMB,96.80,10.29,-0.02,3.79,0.01,71,3.67,28.5619037,77.1082822
97.67,CLIMB,96.80,10.39,-0.02,3.75,0.00,71,3.66,28.5619112,77.1082504
97.97,CLIMB,96.81,10.28,-0.02,3.69,-0.00,71,3.65,28.5619188,77.1082186
98.26,CLIMB,96.81,10.33,-0.02,3.64,-0.01,71,3.65,28.5619264,77.1081867
98.47,CLIMB,96.80,10.28,-0.02,3.62,-0.02,71,3.65,28.5619314,77.1081657
98.77,CLIMB,96.80,10.23,-0.02,3.60,-0.02,71,3.67,28.5619388,77.1081342
99.07,CLIMB,96.79,10.30,-0.02,3.60,-0.02,71,3.68,28.5619463,77.1081028
99.37,CLIMB,96.78,10.32,-0.02,3.60,-0.02,71,3.69,28.5619538,77.1080713
99.67,CLIMB,96.77,10.26,-0.02,3.61,-0.02,71,3.72,28.5619613,77.1080397
99.97,CLIMB,96.76,10.36,-0.02,3.61,-0.02,71,3.74,28.5619689,77.1080078
100.26,CLIMB,96.75,10.38,-0.02,3.62,-0.01,71,3.75,28.5619765,77.1079759
100.47,CLIMB,96.75,10.31,-0.02,3.66,-0.01,71,3.76,28.5619815,77.1079547
100.77,CLIMB,96.75,10.37,-0.02,3.72,0.00,71,3.76,28.5619890,77.1079230
101.07,CLIMB,96.76,10.40,-0.02,3.76,0.01,71,3.74,28.5619965,77.1078915
101.37,CLIMB,96.76,10.35,-0.02,3.80,0.02,71,3.74,28.5620041,77.1078599
101.67,CLIMB,96.76,10.37,-0.02,3.83,0.02,71,3.73,28.5620116,77.1078282
101.97,CLIMB,96.77,10.28,-0.02,3.83,0.03,71,3.72,28.5620192,77.1077963
102.26,CLIMB,96.78,10.27,-0.02,3.82,0.03,71,3.69,28.5620268,77.1077643
102.47,CLIMB,96.79,10.23,-0.01,3.81,0.03,71,3.68,28.5620319,77.1077430
102.77,CLIMB,96.80,10.27,-0.02,3.82,0.02,71,3.67,28.5620394,77.1077114
103.07,CLIMB,96.81,10.32,-0.02,3.80,0.02,71,3.64,28.5620469,77.1076799
103.37,CLIMB,96.82,10.35,-0.02,3.76,0.01,71,3.63,28.5620544,77.1076485
103.67,CLIMB,96.81,10.33,-0.02,3.71,-0.00,71,3.63,28.5620619,77.1076169
103.97,CLIMB,96.82,10.31,-0.02,3.65,-0.01,71,3.63,28.5620695,77.1075851
104.26,CLIMB,96.81,10.24,-0.02,3.60,-0.02,71,3.64,28.5620771,77.1075532
104.47,CLIMB,96.81,10.18,-0.02,3.57,-0.02,71,3.65,28.5620821,77.1075319
104.77,CLIMB,96.80,10.31,-0.02,3.56,-0.03,71,3.66,28.5620897,77.1075003
105.06,CLIMB,96.80,10.26,-0.02,3.57,-0.03,71,3.67,28.5620972,77.1074689
105.27,CLIMB,96.79,10.25,-0.02,3.57,-0.03,71,3.68,28.5621022,77.1074479
105.57,CLIMB,96.78,10.24,-0.02,3.59,-0.02,71,3.70,28.5621097,77.1074165
105.77,CLIMB,96.78,10.24,-0.02,3.61,-0.02,71,3.71,28.5621147,77.1073954
106.07,CLIMB,96.76,10.34,-0.02,3.62,-0.02,71,3.73,28.5621223,77.1073635
106.36,CLIMB,96.76,10.28,-0.02,3.63,-0.01,71,3.74,28.5621299,77.1073316
106.57,CLIMB,96.76,10.24,-0.02,3.66,-0.00,71,3.74,28.5621350,77.1073101
106.87,CLIMB,96.76,10.35,-0.02,3.71,0.01,71,3.73,28.5621426,77.1072784
107.17,CLIMB,96.77,10.36,-0.02,3.77,0.02,71,3.72,28.5621501,77.1072468
107.47,CLIMB,96.78,10.31,-0.02,3.81,0.02,71,3.70,28.5621576,77.1072153
107.77,CLIMB,96.79,10.29,-0.02,3.82,0.03,71,3.69,28.5621652,77.1071837
108.07,CLIMB,96.79,10.25,-0.02,3.82,0.02,71,3.68,28.5621728,77.1071519
108.36,CLIMB,96.80,10.26,-0.02,3.79,0.02,71,3.67,28.5621804,77.1071200
108.57,CLIMB,96.80,10.34,-0.02,3.78,0.02,71,3.66,28.5621855,77.1070987
108.87,CLIMB,96.80,10.27,-0.01,3.77,0.02,71,3.65,28.5621930,77.1070670
109.17,CLIMB,96.80,10.33,-0.02,3.76,0.01,71,3.65,28.5622006,77.1070355
109.47,CLIMB,96.81,10.27,-0.01,3.73,0.00,71,3.65,28.5622081,77.1070042
109.76,CLIMB,96.80,10.31,-0.02,3.70,-0.01,71,3.66,28.5622156,77.1069728
109.97,CLIMB,96.80,10.38,-0.02,3.67,-0.01,71,3.67,28.5622206,77.1069517
110.27,CLIMB,96.80,10.35,-0.02,3.64,-0.01,71,3.67,28.5622282,77.1069200
110.47,CLIMB,96.79,10.34,-0.02,3.62,-0.02,71,3.68,28.5622333,77.1068988
110.77,CLIMB,96.79,10.30,-0.02,3.61,-0.02,71,3.68,28.5622409,77.1068669
111.06,CLIMB,96.79,10.28,-0.02,3.62,-0.01,71,3.68,28.5622485,77.1068353
111.27,CLIMB,96.78,10.33,-0.02,3.63,-0.01,71,3.69,28.5622535,77.1068143
111.57,CLIMB,96.78,10.32,-0.02,3.65,-0.01,71,3.70,28.5622610,77.1067828
111.87,CLIMB,96.78,10.27,-0.02,3.66,-0.01,71,3.69,28.5622686,77.1067513
112.17,CLIMB,96.78,10.32,-0.02,3.66,-0.01,71,3.69,28.5622762,77.1067195
112.47,CLIMB,96.78,10.40,-0.02,3.66,-0.00,71,3.70,28.5622838,77.1066875
112.77,CLIMB,96.78,10.36,-0.02,3.66,0.00,71,3.71,28.5622915,77.1066555
113.07,CLIMB,96.77,10.32,-0.01,3.69,0.00,71,3.71,28.5622991,77.1066237
113.27,CLIMB,96.77,10.34,-0.01,3.71,0.01,71,3.72,28.5623042,77.1066026
113.57,CLIMB,96.77,10.30,-0.01,3.74,0.01,71,3.72,28.5623117,77.1065711
113.86,CLIMB,96.77,10.40,-0.01,3.77,0.01,71,3.72,28.5623193,77.1065396
114.07,CLIMB,96.77,10.35,-0.01,3.79,0.01,71,3.72,28.5623244,77.1065184
114.37,CLIMB,96.77,10.35,-0.01,3.79,0.02,71,3.72,28.5623320,77.1064866
114.57,CLIMB,96.77,10.36,-0.01,3.78,0.02,71,3.72,28.5623371,77.1064654
114.87,CLIMB,96.77,10.34,-0.01,3.77,0.02,71,3.72,28.5623448,77.1064335
115.16,CLIMB,96.77,10.27,-0.01,3.78,0.01,71,3.71,28.5623524,77.1064018
115.37,CLIMB,96.78,10.30,-0.01,3.78,0.01,71,3.71,28.5623574,77.1063809
115.67,CLIMB,96.79,10.36,-0.01,3.78,0.01,71,3.69,28.5623650,77.1063495
115.97,CLIMB,96.79,10.30,-0.01,3.77,0.01,71,3.67,28.5623725,77.1063181
116.27,CLIMB,96.79,10.33,-0.01,3.75,0.00,71,3.68,28.5623801,77.1062865
116.57,CLIMB,96.79,10.31,-0.01,3.71,-0.00,71,3.69,28.5623878,77.1062548
116.87,CLIMB,96.79,10.27,-0.02,3.68,-0.00,71,3.69,28.5623954,77.1062228
117.16,CLIMB,96.79,10.31,-0.02,3.68,-0.01,71,3.68,28.5624031,77.1061910
117.37,CLIMB,96.79,10.29,-0.02,3.68,-0.01,71,3.68,28.5624082,77.1061700
117.67,CLIMB,96.79,10.22,-0.02,3.69,-0.01,71,3.69,28.5624157,77.1061385
117.97,CLIMB,96.78,10.31,-0.02,3.70,-0.01,71,3.71,28.5624233,77.1061071
118.27,CLIMB,96.77,10.37,-0.01,3.70,-0.01,71,3.72,28.5624309,77.1060755
118.57,CLIMB,96.77,10.41,-0.02,3.68,-0.01,71,3.72,28.5624386,77.1060437
118.87,CLIMB,96.77,10.38,-0.02,3.68,-0.00,71,3.73,28.5624462,77.1060118
119.17,CLIMB,96.77,10.37,-0.01,3.70,0.00,71,3.72,28.5624539,77.1059799
119.37,CLIMB,96.77,10.37,-0.01,3.73,0.01,71,3.71,28.5624590,77.1059589
119.67,CLIMB,96.78,10.36,-0.01,3.76,0.01,71,3.69,28.5624666,77.1059274
119.96,CLIMB,96.79,10.36,-0.01,3.77,0.01,71,3.68,28.5624742,77.1058960
