time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
78.97,CLIMB,31.37,7.78,-0.01,9.75,0.39,90,9.91,28.5611793,77.1111748
79.27,CLIMB,31.50,7.81,-0.01,9.76,0.40,90,9.91,28.5611847,77.1111506
79.47,CLIMB,31.58,7.90,-0.01,9.77,0.40,90,9.89,28.5611883,77.1111345
79.77,CLIMB,31.70,7.81,-0.01,9.79,0.40,90,9.93,28.5611936,77.1111105
80.07,CLIMB,31.82,7.78,-0.01,9.81,0.40,90,9.93,28.5611988,77.1110867
80.37,CLIMB,31.94,7.80,-0.01,9.81,0.40,90,9.92,28.5612041,77.1110628
80.67,CLIMB,32.05,7.74,-0.01,9.81,0.40,90,9.92,28.5612094,77.1110389
80.97,CLIMB,32.17,7.77,-0.01,9.79,0.39,90,9.90,28.5612147,77.1110150
81.27,CLIMB,32.29,7.80,-0.01,9.76,0.39,90,9.87,28.5612200,77.1109908
81.47,CLIMB,32.37,7.86,-0.01,9.74,0.39,90,9.84,28.5612235,77.1109747
81.77,CLIMB,32.49,7.84,-0.01,9.72,0.39,90,9.83,28.5612289,77.1109505
82.07,CLIMB,32.60,7.82,-0.01,9.72,0.38,90,9.82,28.5612341,77.1109267
82.37,CLIMB,32.72,7.88,-0.02,9.71,0.38,90,9.79,28.5612394,77.1109028
82.67,CLIMB,32.84,7.80,-0.01,9.70,0.38,90,9.81,28.5612446,77.1108790
82.87,CLIMB,32.92,7.79,-0.01,9.69,0.38,90,9.81,28.5612482,77.1108629
83.17,CLIMB,33.03,7.90,-0.01,9.68,0.38,90,9.78,28.5612535,77.1108388
83.37,CLIMB,33.11,7.85,-0.01,9.67,0.38,90,9.80,28.5612570,77.1108227
83.67,CLIMB,33.23,7.87,-0.01,9.66,0.39,90,9.81,28.5612624,77.1107985
83.97,CLIMB,33.34,7.81,-0.02,9.68,0.39,90,9.83,28.5612676,77.1107745
84.17,CLIMB,33.41,7.80,-0.01,9.70,0.39,90,9.84,28.5612711,77.1107586
84.47,CLIMB,33.53,7.88,-0.01,9.72,0.39,90,9.84,28.5612764,77.1107347
84.77,CLIMB,33.65,7.79,-0.01,9.74,0.39,90,9.89,28.5612816,77.1107108
85.07,CLIMB,33.77,7.82,-0.01,9.76,0.39,90,9.89,28.5612869,77.1106868
85.37,CLIMB,33.88,7.88,-0.01,9.76,0.39,90,9.87,28.5612922,77.1106627
85.67,CLIMB,34.00,7.89,-0.01,9.76,0.40,90,9.88,28.5612975,77.1106384
85.97,CLIMB,34.12,7.89,-0.01,9.77,0.40,90,9.88,28.5613028,77.1106144
86.27,CLIMB,34.24,7.76,-0.01,9.79,0.40,90,9.93,28.5613080,77.1105905
86.57,CLIMB,34.36,7.86,-0.01,9.79,0.40,90,9.89,28.5613133,77.1105666
86.87,CLIMB,34.48,7.80,-0.01,9.79,0.39,90,9.90,28.5613185,77.1105427
87.07,CLIMB,34.56,7.68,-0.01,9.79,0.39,90,9.94,28.5613221,77.1105267
87.37,CLIMB,34.68,7.64,-0.01,9.77,0.39,90,9.94,28.5613273,77.1105025
87.67,CLIMB,34.79,7.80,-0.01,9.75,0.39,90,9.87,28.5613326,77.1104783
87.97,CLIMB,34.91,7.73,-0.01,9.73,0.39,90,9.88,28.5613379,77.1104541
88.27,CLIMB,35.03,7.64,-0.01,9.73,0.39,90,9.91,28.5613432,77.1104302
88.47,CLIMB,35.11,7.69,-0.01,9.73,0.39,90,9.88,28.5613466,77.1104143
88.77,CLIMB,35.22,7.84,-0.01,9.73,0.39,90,9.81,28.5613518,77.1103905
89.07,CLIMB,35.33,7.73,-0.01,9.72,0.38,90,9.84,28.5613571,77.1103665
89.37,CLIMB,35.45,7.82,-0.01,9.70,0.38,90,9.81,28.5613624,77.1103423
89.67,CLIMB,35.56,7.68,-0.01,9.68,0.38,90,9.86,28.5613676,77.1103181
89.97,CLIMB,35.68,7.76,-0.01,9.68,0.38,90,9.84,28.5613729,77.1102940
90.27,CLIMB,35.79,7.72,-0.01,9.70,0.38,90,9.86,28.5613781,77.1102700
90.47,CLIMB,35.87,7.77,-0.01,9.71,0.39,90,9.84,28.5613816,77.1102541
90.77,CLIMB,35.98,7.85,-0.01,9.72,0.39,90,9.82,28.5613868,77.1102302
91.07,CLIMB,36.10,7.87,-0.01,9.73,0.39,90,9.82,28.5613921,77.1102063
91.37,CLIMB,36.21,7.91,-0.01,9.74,0.39,90,9.82,28.5613973,77.1101822
91.67,CLIMB,36.33,7.90,-0.01,9.73,0.39,90,9.83,28.5614026,77.1101580
91.97,CLIMB,36.45,7.84,-0.01,9.72,0.39,90,9.86,28.5614079,77.1101337
92.27,CLIMB,36.57,7.83,-0.01,9.74,0.39,90,9.87,28.5614131,77.1101097
92.47,CLIMB,36.65,7.80,-0.01,9.75,0.39,90,9.88,28.5614166,77.1100937
92.77,CLIMB,36.76,7.78,-0.01,9.77,0.39,90,9.89,28.5614218,77.1100698
93.07,CLIMB,36.88,7.87,-0.01,9.78,0.39,90,9.86,28.5614270,77.1100460
93.27,CLIMB,36.95,7.82,-0.01,9.78,0.39,90,9.87,28.5614305,77.1100299
93.57,CLIMB,37.07,7.83,-0.01,9.76,0.39,90,9.86,28.5614358,77.1100057
93.77,CLIMB,37.15,7.77,-0.01,9.75,0.39,90,9.88,28.5614393,77.1099897
94.07,CLIMB,37.26,7.84,-0.01,9.74,0.39,90,9.84,28.5614445,77.1099654
94.37,CLIMB,37.38,7.81,-0.01,9.74,0.39,90,9.85,28.5614498,77.1099414
94.57,CLIMB,37.46,7.77,-0.01,9.75,0.39,90,9.86,28.5614532,77.1099255
94.87,CLIMB,37.58,7.72,-0.01,9.75,0.39,90,9.87,28.5614584,77.1099017
95.17,CLIMB,37.70,7.87,-0.01,9.75,0.39,90,9.82,28.5614636,77.1098778
95.47,CLIMB,37.82,7.91,-0.01,9.74,0.39,90,9.80,28.5614688,77.1098538
95.77,CLIMB,37.93,7.84,-0.02,9.72,0.39,90,9.82,28.5614740,77.1098297
96.07,CLIMB,38.04,7.92,-0.01,9.70,0.38,90,9.78,28.5614793,77.1098054
96.37,CLIMB,38.16,7.82,-0.01,9.69,0.38,90,9.82,28.5614845,77.1097812
96.57,CLIMB,38.23,7.71,-0.01,9.70,0.38,90,9.86,28.5614880,77.1097652
96.87,CLIMB,38.34,7.73,-0.01,9.71,0.38,90,9.85,28.5614932,77.1097413
97.17,CLIMB,38.45,7.72,-0.01,9.73,0.38,90,9.86,28.5614983,77.1097175
97.47,CLIMB,38.58,7.83,-0.02,9.73,0.39,90,9.83,28.5615035,77.1096934
97.77,CLIMB,38.70,7.92,-0.01,9.73,0.39,90,9.81,28.5615088,77.1096692
98.07,CLIMB,38.82,7.76,-0.01,9.72,0.39,90,9.88,28.5615140,77.1096450
98.37,CLIMB,38.94,7.80,-0.01,9.73,0.39,90,9.87,28.5615192,77.1096208
98.57,CLIMB,39.02,7.80,-0.01,9.74,0.39,90,9.88,28.5615227,77.1096049
98.87,CLIMB,39.13,7.68,-0.01,9.76,0.39,90,9.93,28.5615279,77.1095810
99.17,CLIMB,39.26,7.76,-0.01,9.77,0.39,90,9.91,28.5615330,77.1095571
99.47,CLIMB,39.37,7.74,-0.01,9.78,0.39,90,9.91,28.5615382,77.1095331
99.77,CLIMB,39.48,7.80,-0.01,9.77,0.39,90,9.88,28.5615434,77.1095091
100.07,CLIMB,39.60,7.79,-0.01,9.76,0.39,90,9.88,28.5615486,77.1094849
100.37,CLIMB,39.71,7.83,-0.01,9.75,0.39,90,9.85,28.5615538,77.1094607
100.57,CLIMB,39.79,7.80,-0.01,9.75,0.39,90,9.86,28.5615573,77.1094448
100.87,CLIMB,39.91,7.83,-0.01,9.75,0.39,90,9.85,28.5615624,77.1094208
101.17,CLIMB,40.03,7.87,-0.01,9.75,0.39,90,9.83,28.5615676,77.1093970
101.47,CLIMB,40.14,7.87,-0.01,9.74,0.39,90,9.81,28.5615727,77.1093730
101.77,CLIMB,40.26,7.76,-0.01,9.73,0.39,90,9.85,28.5615779,77.1093489
102.07,CLIMB,40.38,7.76,-0.02,9.71,0.38,90,9.84,28.5615831,77.1093247
102.37,CLIMB,40.49,7.72,-0.01,9.69,0.39,90,9.86,28.5615884,77.1093004
102.57,CLIMB,40.57,7.69,-0.01,9.69,0.39,90,9.87,28.5615919,77.1092843
102.87,CLIMB,40.69,7.75,-0.01,9.71,0.39,90,9.86,28.5615970,77.1092603
103.17,CLIMB,40.81,7.87,-0.01,9.72,0.39,90,9.83,28.5616021,77.1092364
103.37,CLIMB,40.89,7.86,-0.01,9.73,0.39,90,9.83,28.5616056,77.1092205
103.67,CLIMB,41.01,7.83,-0.01,9.73,0.39,90,9.85,28.5616107,77.1091965
103.87,CLIMB,41.09,7.84,-0.01,9.73,0.39,90,9.85,28.5616142,77.1091803
104.17,CLIMB,41.21,7.75,-0.01,9.72,0.39,90,9.89,28.5616194,77.1091561
104.47,CLIMB,41.32,7.64,-0.01,9.72,0.39,90,9.94,28.5616246,77.1091318
104.67,CLIMB,41.40,7.75,-0.01,9.73,0.39,90,9.90,28.5616281,77.1091158
104.97,CLIMB,41.52,7.68,-0.01,9.75,0.39,90,9.94,28.5616332,77.1090919
105.27,CLIMB,41.64,7.72,-0.01,9.77,0.39,90,9.93,28.5616383,77.1090680
105.47,CLIMB,41.72,7.72,-0.01,9.77,0.39,90,9.93,28.5616417,77.1090521
105.77,CLIMB,41.84,7.68,-0.01,9.78,0.39,90,9.94,28.5616469,77.1090281
105.97,CLIMB,41.91,7.79,-0.01,9.78,0.39,90,9.89,28.5616503,77.1090121
106.27,CLIMB,42.03,7.73,-0.01,9.76,0.39,90,9.91,28.5616555,77.1089879
106.57,CLIMB,42.15,7.65,-0.01,9.74,0.39,90,9.93,28.5616607,77.1089636
106.77,CLIMB,42.23,7.84,-0.01,9.74,0.39,90,9.86,28.5616642,77.1089475
107.07,CLIMB,42.35,7.74,-0.01,9.75,0.39,90,9.89,28.5616693,77.1089236
107.37,CLIMB,42.47,7.80,-0.01,9.75,0.39,90,9.87,28.5616744,77.1088997
107.67,CLIMB,42.59,7.80,-0.01,9.75,0.39,90,9.86,28.5616795,77.1088758
107.97,CLIMB,42.70,7.74,-0.01,9.74,0.39,90,9.88,28.5616847,77.1088517
108.27,CLIMB,42.82,7.75,-0.01,9.72,0.39,90,9.87,28.5616898,77.1088275
108.57,CLIMB,42.93,7.83,-0.01,9.70,0.39,90,9.84,28.5616950,77.1088033
108.77,CLIMB,43.01,7.73,-0.01,9.70,0.39,90,9.87,28.5616985,77.1087872
109.07,CLIMB,43.12,7.86,-0.01,9.71,0.39,90,9.82,28.5617036,77.1087632
109.37,CLIMB,43.24,7.81,-0.01,9.72,0.39,90,9.85,28.5617087,77.1087393
109.67,CLIMB,43.35,7.85,-0.01,9.73,0.39,90,9.83,28.5617138,77.1087154
109.97,CLIMB,43.47,7.90,-0.01,9.73,0.39,90,9.82,28.5617189,77.1086915
110.27,CLIMB,43.59,7.85,-0.01,9.73,0.39,90,9.84,28.5617241,77.1086673
110.57,CLIMB,43.70,7.76,-0.01,9.72,0.39,90,9.88,28.5617293,77.1086431
110.77,CLIMB,43.79,7.78,-0.01,9.72,0.39,90,9.88,28.5617327,77.1086269
111.07,CLIMB,43.90,7.75,-0.01,9.74,0.39,90,9.90,28.5617378,77.1086029
111.37,CLIMB,44.02,7.85,-0.01,9.75,0.39,90,9.87,28.5617429,77.1085790
111.67,CLIMB,44.14,7.78,-0.01,9.76,0.39,90,9.90,28.5617480,77.1085550
111.97,CLIMB,44.27,7.75,-0.01,9.77,0.39,90,9.92,28.5617531,77.1085310
112.27,CLIMB,44.38,7.86,-0.01,9.76,0.39,90,9.88,28.5617583,77.1085068
112.57,CLIMB,44.50,7.87,-0.01,9.75,0.39,90,9.87,28.5617634,77.1084826
112.77,CLIMB,44.58,7.83,-0.01,9.74,0.39,90,9.88,28.5617669,77.1084664
113.07,CLIMB,44.69,7.77,-0.01,9.74,0.39,90,9.89,28.5617720,77.1084423
113.27,CLIMB,44.76,7.80,-0.01,9.75,0.39,90,9.87,28.5617754,77.1084263
113.57,CLIMB,44.88,7.75,-0.01,9.75,0.39,90,9.88,28.5617805,77.1084024
113.87,CLIMB,44.99,7.88,-0.01,9.75,0.39,90,9.83,28.5617856,77.1083785
114.17,CLIMB,45.11,7.77,-0.02,9.74,0.39,90,9.86,28.5617907,77.1083544
114.47,CLIMB,45.22,7.88,-0.01,9.72,0.39,90,9.80,28.5617958,77.1083302
114.77,CLIMB,45.33,7.77,-0.01,9.70,0.38,90,9.83,28.5618010,77.1083059
115.07,CLIMB,45.44,7.81,-0.01,9.70,0.38,90,9.81,28.5618061,77.1082818
115.27,CLIMB,45.52,7.79,-0.01,9.71,0.38,90,9.82,28.5618095,77.1082658
115.57,CLIMB,45.64,7.79,-0.01,9.72,0.38,90,9.83,28.5618146,77.1082419
115.87,CLIMB,45.76,7.79,-0.01,9.72,0.39,90,9.84,28.5618197,77.1082180
116.17,CLIMB,45.88,7.81,-0.01,9.73,0.39,90,9.83,28.5618248,77.1081940
116.47,CLIMB,45.99,7.88,-0.01,9.72,0.39,90,9.81,28.5618299,77.1081699
116.77,CLIMB,46.10,7.81,-0.01,9.71,0.39,90,9.84,28.5618350,77.1081456
117.07,CLIMB,46.23,7.80,-0.01,9.71,0.39,90,9.85,28.5618402,77.1081213
117.27,CLIMB,46.30,7.84,-0.01,9.72,0.39,90,9.84,28.5618435,77.1081053
117.57,CLIMB,46.42,7.66,-0.01,9.74,0.39,90,9.92,28.5618486,77.1080814
117.87,CLIMB,46.53,7.80,-0.01,9.76,0.39,90,9.86,28.5618537,77.1080575
118.07,CLIMB,46.60,7.83,-0.01,9.77,0.39,90,9.85,28.5618570,77.1080415
118.37,CLIMB,46.72,7.87,-0.01,9.76,0.39,90,9.84,28.5618621,77.1080174
118.57,CLIMB,46.80,7.91,-0.01,9.75,0.39,90,9.82,28.5618656,77.1080013
118.87,CLIMB,46.91,7.88,-0.01,9.74,0.39,90,9.83,28.5618707,77.1079770
119.17,CLIMB,47.03,7.86,-0.01,9.74,0.39,90,9.84,28.5618758,77.1079528
119.37,CLIMB,47.12,7.85,-0.01,9.74,0.39,90,9.84,28.5618792,77.1079368
119.67,CLIMB,47.24,7.84,-0.01,9.75,0.39,90,9.85,28.5618843,77.1079129
119.97,CLIMB,47.36,7.85,-0.01,9.75,0.39,90,9.85,28.5618893,77.1078890
