time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
78.27,CLIMB,31.10,7.73,-0.01,9.71,0.39,90,9.89,28.5611678,77.1112313
78.57,CLIMB,31.21,7.91,-0.01,9.74,0.39,90,9.84,28.5611731,77.1112074
78.87,CLIMB,31.33,7.75,-0.01,9.75,0.39,90,9.91,28.5611785,77.1111832
79.17,CLIMB,31.45,7.74,-0.01,9.76,0.40,90,9.93,28.5611838,77.1111591
79.47,CLIMB,31.58,7.90,-0.01,9.77,0.40,90,9.89,28.5611892,77.1111348
79.67,CLIMB,31.66,7.86,-0.01,9.78,0.40,90,9.90,28.5611927,77.1111188
79.97,CLIMB,31.77,7.88,-0.01,9.80,0.40,90,9.90,28.5611980,77.1110949
80.27,CLIMB,31.89,7.76,-0.01,9.81,0.40,90,9.94,28.5612033,77.1110711
80.47,CLIMB,31.97,7.84,-0.01,9.81,0.40,90,9.90,28.5612068,77.1110552
80.77,CLIMB,32.09,7.74,-0.01,9.80,0.39,90,9.92,28.5612121,77.1110313
81.07,CLIMB,32.21,7.85,-0.01,9.78,0.39,90,9.86,28.5612174,77.1110072
81.27,CLIMB,32.29,7.80,-0.02,9.76,0.39,90,9.87,28.5612209,77.1109912
81.57,CLIMB,32.41,7.79,-0.01,9.73,0.39,90,9.86,28.5612263,77.1109669
81.87,CLIMB,32.53,7.86,-0.01,9.72,0.39,90,9.82,28.5612316,77.1109429
82.17,CLIMB,32.64,7.87,-0.01,9.72,0.38,90,9.79,28.5612369,77.1109191
82.47,CLIMB,32.76,7.81,-0.01,9.71,0.38,90,9.81,28.5612421,77.1108952
82.67,CLIMB,32.84,7.80,-0.02,9.70,0.38,90,9.81,28.5612456,77.1108793
82.97,CLIMB,32.95,7.85,-0.01,9.69,0.38,90,9.79,28.5612509,77.1108553
83.17,CLIMB,33.03,7.90,-0.01,9.68,0.38,90,9.78,28.5612545,77.1108392
83.47,CLIMB,33.15,7.88,-0.01,9.66,0.38,90,9.79,28.5612598,77.1108150
83.77,CLIMB,33.27,7.78,-0.01,9.67,0.39,90,9.84,28.5612651,77.1107908
83.97,CLIMB,33.34,7.81,-0.01,9.68,0.39,90,9.83,28.5612687,77.1107748
84.27,CLIMB,33.45,7.82,-0.01,9.71,0.39,90,9.84,28.5612739,77.1107509
84.57,CLIMB,33.57,7.78,-0.01,9.73,0.39,90,9.88,28.5612792,77.1107270
84.87,CLIMB,33.69,7.77,-0.01,9.75,0.39,90,9.90,28.5612844,77.1107031
85.17,CLIMB,33.81,7.87,-0.01,9.76,0.39,90,9.87,28.5612897,77.1106791
85.47,CLIMB,33.92,7.82,-0.01,9.76,0.40,90,9.90,28.5612950,77.1106549
85.77,CLIMB,34.04,7.92,-0.01,9.76,0.40,90,9.87,28.5613003,77.1106307
85.97,CLIMB,34.12,7.89,-0.01,9.77,0.40,90,9.88,28.5613038,77.1106147
86.27,CLIMB,34.24,7.76,-0.01,9.79,0.40,90,9.93,28.5613091,77.1105908
86.57,CLIMB,34.36,7.86,-0.01,9.79,0.40,90,9.89,28.5613143,77.1105669
86.87,CLIMB,34.48,7.81,-0.01,9.80,0.39,90,9.90,28.5613196,77.1105431
87.17,CLIMB,34.60,7.69,-0.02,9.78,0.39,90,9.93,28.5613248,77.1105190
87.47,CLIMB,34.71,7.71,-0.01,9.76,0.39,90,9.91,28.5613301,77.1104948
87.77,CLIMB,34.83,7.75,-0.01,9.74,0.39,90,9.88,28.5613355,77.1104706
87.97,CLIMB,34.91,7.73,-0.01,9.73,0.39,90,9.88,28.5613390,77.1104545
88.27,CLIMB,35.03,7.64,-0.01,9.74,0.39,90,9.91,28.5613442,77.1104306
88.57,CLIMB,35.14,7.72,-0.02,9.74,0.39,90,9.87,28.5613495,77.1104067
88.87,CLIMB,35.26,7.80,-0.01,9.73,0.38,90,9.82,28.5613547,77.1103829
89.17,CLIMB,35.37,7.80,-0.01,9.72,0.38,90,9.82,28.5613599,77.1103589
89.47,CLIMB,35.49,7.79,-0.01,9.69,0.38,90,9.83,28.5613652,77.1103347
89.77,CLIMB,35.60,7.77,-0.01,9.68,0.38,90,9.83,28.5613705,77.1103105
89.97,CLIMB,35.68,7.76,-0.01,9.68,0.38,90,9.84,28.5613740,77.1102943
90.27,CLIMB,35.79,7.72,-0.01,9.70,0.38,90,9.86,28.5613793,77.1102704
90.57,CLIMB,35.90,7.81,-0.01,9.71,0.39,90,9.83,28.5613845,77.1102465
90.87,CLIMB,36.02,7.86,-0.01,9.72,0.39,90,9.82,28.5613897,77.1102226
91.17,CLIMB,36.13,7.89,-0.01,9.73,0.39,90,9.82,28.5613949,77.1101987
91.47,CLIMB,36.25,7.87,-0.01,9.73,0.39,90,9.83,28.5614002,77.1101745
91.77,CLIMB,36.37,7.91,-0.01,9.73,0.39,90,9.83,28.5614054,77.1101503
91.97,CLIMB,36.45,7.84,-0.01,9.72,0.39,90,9.86,28.5614090,77.1101341
92.27,CLIMB,36.57,7.83,-0.01,9.74,0.39,90,9.87,28.5614142,77.1101100
92.57,CLIMB,36.68,7.74,-0.01,9.76,0.39,90,9.91,28.5614195,77.1100861
92.87,CLIMB,36.80,7.75,-0.01,9.77,0.39,90,9.90,28.5614247,77.1100623
93.17,CLIMB,36.91,7.79,-0.01,9.78,0.39,90,9.89,28.5614299,77.1100383
93.47,CLIMB,37.03,7.80,-0.01,9.77,0.39,90,9.87,28.5614351,77.1100142
93.77,CLIMB,37.14,7.77,-0.01,9.75,0.39,90,9.88,28.5614404,77.1099901
93.97,CLIMB,37.22,7.87,-0.01,9.74,0.39,90,9.83,28.5614439,77.1099739
94.27,CLIMB,37.34,7.85,-0.01,9.74,0.39,90,9.83,28.5614491,77.1099498
94.57,CLIMB,37.46,7.77,-0.01,9.75,0.39,90,9.86,28.5614543,77.1099259
94.87,CLIMB,37.58,7.72,-0.01,9.75,0.39,90,9.87,28.5614595,77.1099021
95.17,CLIMB,37.70,7.87,-0.01,9.75,0.39,90,9.82,28.5614647,77.1098782
95.37,CLIMB,37.77,7.94,-0.01,9.74,0.39,90,9.79,28.5614682,77.1098622
95.67,CLIMB,37.89,7.83,-0.01,9.72,0.39,90,9.83,28.5614734,77.1098381
95.87,CLIMB,37.97,7.85,-0.01,9.71,0.39,90,9.81,28.5614769,77.1098220
96.17,CLIMB,38.08,7.91,-0.01,9.69,0.38,90,9.79,28.5614822,77.1097977
96.47,CLIMB,38.19,7.78,-0.01,9.70,0.38,90,9.83,28.5614874,77.1097736
96.67,CLIMB,38.27,7.74,-0.01,9.70,0.38,90,9.84,28.5614909,77.1097577
96.97,CLIMB,38.38,7.68,-0.01,9.72,0.38,90,9.87,28.5614961,77.1097338
97.27,CLIMB,38.49,7.68,-0.01,9.73,0.38,90,9.87,28.5615012,77.1097099
97.57,CLIMB,38.62,7.87,-0.01,9.73,0.39,90,9.82,28.5615064,77.1096858
97.87,CLIMB,38.74,7.84,-0.01,9.72,0.39,90,9.85,28.5615117,77.1096616
98.17,CLIMB,38.86,7.82,-0.01,9.72,0.39,90,9.86,28.5615169,77.1096374
98.47,CLIMB,38.98,7.78,-0.01,9.73,0.39,90,9.88,28.5615222,77.1096132
98.67,CLIMB,39.05,7.75,-0.01,9.75,0.39,90,9.90,28.5615256,77.1095973
98.97,CLIMB,39.17,7.77,-0.01,9.76,0.39,90,9.90,28.5615308,77.1095734
99.27,CLIMB,39.29,7.75,-0.01,9.77,0.39,90,9.91,28.5615359,77.1095495
99.57,CLIMB,39.41,7.70,-0.01,9.78,0.39,90,9.92,28.5615411,77.1095256
99.87,CLIMB,39.52,7.77,-0.01,9.77,0.39,90,9.89,28.5615463,77.1095014
100.17,CLIMB,39.63,7.84,-0.01,9.75,0.39,90,9.85,28.5615515,77.1094773
100.47,CLIMB,39.75,7.77,-0.01,9.75,0.39,90,9.87,28.5615567,77.1094532
100.67,CLIMB,39.83,7.75,-0.01,9.75,0.39,90,9.88,28.5615602,77.1094372
100.97,CLIMB,39.95,7.83,-0.01,9.75,0.39,90,9.85,28.5615653,77.1094133
101.27,CLIMB,40.07,7.82,-0.01,9.75,0.39,90,9.84,28.5615705,77.1093894
101.57,CLIMB,40.18,7.92,-0.01,9.74,0.39,90,9.79,28.5615757,77.1093654
101.87,CLIMB,40.30,7.72,-0.01,9.72,0.39,90,9.86,28.5615809,77.1093413
102.17,CLIMB,40.41,7.75,-0.01,9.70,0.38,90,9.85,28.5615861,77.1093171
102.47,CLIMB,40.53,7.67,-0.01,9.69,0.39,90,9.88,28.5615913,77.1092927
102.67,CLIMB,40.61,7.75,-0.01,9.70,0.39,90,9.85,28.5615948,77.1092767
102.97,CLIMB,40.73,7.74,-0.01,9.71,0.39,90,9.87,28.5615999,77.1092528
103.27,CLIMB,40.85,7.91,-0.01,9.72,0.39,90,9.82,28.5616051,77.1092289
103.57,CLIMB,40.97,7.85,-0.02,9.73,0.39,90,9.84,28.5616102,77.1092049
103.87,CLIMB,41.09,7.84,-0.01,9.73,0.39,90,9.85,28.5616154,77.1091807
104.17,CLIMB,41.20,7.75,-0.01,9.72,0.39,90,9.89,28.5616206,77.1091565
104.47,CLIMB,41.32,7.64,-0.01,9.72,0.39,90,9.94,28.5616258,77.1091322
104.67,CLIMB,41.40,7.75,-0.01,9.73,0.39,90,9.90,28.5616293,77.1091162
104.97,CLIMB,41.52,7.68,-0.01,9.75,0.39,90,9.94,28.5616344,77.1090923
105.27,CLIMB,41.64,7.72,-0.01,9.77,0.39,90,9.93,28.5616395,77.1090684
105.57,CLIMB,41.76,7.68,-0.01,9.78,0.39,90,9.94,28.5616447,77.1090445
105.87,CLIMB,41.87,7.73,-0.01,9.78,0.39,90,9.92,28.5616498,77.1090205
106.17,CLIMB,41.99,7.80,-0.01,9.76,0.39,90,9.89,28.5616550,77.1089964
106.47,CLIMB,42.11,7.69,-0.02,9.75,0.39,90,9.92,28.5616602,77.1089721
106.67,CLIMB,42.19,7.76,-0.01,9.74,0.39,90,9.89,28.5616637,77.1089559
106.97,CLIMB,42.30,7.77,-0.01,9.74,0.39,90,9.88,28.5616688,77.1089320
107.27,CLIMB,42.43,7.85,-0.01,9.75,0.39,90,9.85,28.5616740,77.1089081
107.57,CLIMB,42.55,7.77,-0.01,9.75,0.39,90,9.88,28.5616791,77.1088842
107.87,CLIMB,42.66,7.75,-0.01,9.74,0.39,90,9.88,28.5616842,77.1088602
108.17,CLIMB,42.78,7.73,-0.01,9.72,0.39,90,9.88,28.5616894,77.1088360
108.47,CLIMB,42.89,7.76,-0.01,9.71,0.39,90,9.86,28.5616946,77.1088118
108.67,CLIMB,42.97,7.79,-0.01,9.70,0.39,90,9.85,28.5616980,77.1087956
108.97,CLIMB,43.08,7.83,-0.01,9.71,0.39,90,9.83,28.5617032,77.1087716
109.27,CLIMB,43.20,7.87,-0.01,9.72,0.39,90,9.82,28.5617083,77.1087477
109.57,CLIMB,43.31,7.82,-0.01,9.73,0.39,90,9.84,28.5617134,77.1087238
109.87,CLIMB,43.43,7.85,-0.01,9.73,0.39,90,9.83,28.5617185,77.1086998
110.17,CLIMB,43.54,7.83,-0.01,9.73,0.39,90,9.85,28.5617236,77.1086758
110.47,CLIMB,43.66,7.84,-0.01,9.72,0.39,90,9.85,28.5617288,77.1086516
110.67,CLIMB,43.74,7.73,-0.01,9.72,0.39,90,9.90,28.5617323,77.1086355
110.97,CLIMB,43.86,7.79,-0.01,9.73,0.39,90,9.88,28.5617374,77.1086113
111.27,CLIMB,43.98,7.81,-0.01,9.75,0.39,90,9.88,28.5617425,77.1085874
111.57,CLIMB,44.10,7.79,-0.01,9.76,0.39,90,9.90,28.5617476,77.1085635
111.87,CLIMB,44.22,7.72,-0.01,9.77,0.39,90,9.93,28.5617527,77.1085395
112.07,CLIMB,44.30,7.71,-0.01,9.77,0.39,90,9.94,28.5617561,77.1085234
112.37,CLIMB,44.42,7.86,-0.01,9.76,0.39,90,9.88,28.5617613,77.1084992
112.67,CLIMB,44.53,7.88,-0.01,9.74,0.39,90,9.86,28.5617664,77.1084750
112.97,CLIMB,44.65,7.85,-0.01,9.74,0.39,90,9.87,28.5617716,77.1084507
113.27,CLIMB,44.76,7.80,-0.01,9.75,0.39,90,9.87,28.5617767,77.1084267
113.47,CLIMB,44.84,7.76,-0.01,9.75,0.39,90,9.88,28.5617801,77.1084108
113.77,CLIMB,44.95,7.85,-0.01,9.75,0.39,90,9.84,28.5617851,77.1083869
114.07,CLIMB,45.07,7.81,-0.01,9.75,0.39,90,9.84,28.5617903,77.1083629
114.37,CLIMB,45.18,7.82,-0.01,9.72,0.39,90,9.83,28.5617954,77.1083387
114.67,CLIMB,45.29,7.79,-0.01,9.71,0.38,90,9.83,28.5618005,77.1083145
114.97,CLIMB,45.40,7.84,-0.01,9.70,0.38,90,9.81,28.5618057,77.1082903
115.27,CLIMB,45.52,7.79,-0.01,9.71,0.38,90,9.82,28.5618108,77.1082663
115.47,CLIMB,45.60,7.77,-0.01,9.72,0.38,90,9.84,28.5618142,77.1082504
115.77,CLIMB,45.72,7.84,-0.01,9.72,0.39,90,9.82,28.5618192,77.1082265
116.07,CLIMB,45.84,7.71,-0.01,9.73,0.39,90,9.87,28.5618243,77.1082025
116.37,CLIMB,45.95,7.85,-0.01,9.72,0.39,90,9.82,28.5618295,77.1081784
116.67,CLIMB,46.06,7.75,-0.01,9.71,0.39,90,9.85,28.5618346,77.1081542
116.97,CLIMB,46.18,7.69,-0.01,9.71,0.39,90,9.89,28.5618398,77.1081298
117.27,CLIMB,46.30,7.84,-0.01,9.72,0.39,90,9.84,28.5618449,77.1081058
117.47,CLIMB,46.38,7.72,-0.01,9.73,0.39,90,9.89,28.5618482,77.1080898
117.77,CLIMB,46.49,7.78,-0.01,9.75,0.39,90,9.87,28.5618533,77.1080659
118.07,CLIMB,46.60,7.83,-0.01,9.76,0.39,90,9.85,28.5618584,77.1080420
118.37,CLIMB,46.72,7.87,-0.01,9.76,0.39,90,9.84,28.5618635,77.1080178
118.68,CLIMB,46.84,7.93,-0.01,9.75,0.39,90,9.82,28.5618686,77.1079936
118.97,CLIMB,46.95,7.86,-0.01,9.73,0.39,90,9.84,28.5618737,77.1079693
119.27,CLIMB,47.07,7.82,-0.01,9.73,0.39,90,9.85,28.5618788,77.1079452
119.47,CLIMB,47.16,7.89,-0.01,9.74,0.39,90,9.83,28.5618822,77.1079292
119.77,CLIMB,47.28,7.88,-0.01,9.75,0.39,90,9.83,28.5618873,77.1079054
